lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,144,0.0844736397266388,0.8319594264030457,0.8203050494194031,0.5928325057029724,0,,,,,,,,
,144,,,,,0,0.9283345341682434,0.6573625802993774,0.7889809608459473,{'loss': 0.21635913848876953},,,,
0.001,145,,,,,,,,,,,,,
,289,0.9870461821556091,0.8560557961463928,0.5581506490707397,0.4843783974647522,1,,,,,,,,
,289,,,,,1,0.9658752083778381,0.8486748337745667,0.9071643948554993,{'loss': 0.27083390951156616},,,,
0.001,290,,,,,,,,,,,,,
,434,0.9823024868965149,0.8719086647033691,0.9037178158760071,0.5671845078468323,2,,,,,,,,
,434,,,,,2,0.9694873094558716,0.8790943026542664,0.924087405204773,{'loss': 0.12745141983032227},,,,
0.001,435,,,,,,,,,,,,,
,579,0.9439883232116699,0.9315155148506165,0.8608198165893555,0.25425201654434204,3,,,,,,,,
,579,,,,,3,0.9757246375083923,0.898575484752655,0.9394428133964539,{'loss': 0.10263195633888245},,,,
0.001,580,,,,,,,,,,,,,
,724,0.9246487617492676,0.8864933252334595,0.9447092413902283,0.4853111505508423,4,,,,,,,,
,724,,,,,4,0.9762431383132935,0.910294771194458,0.9443190097808838,{'loss': 0.11883538216352463},,,,
0.001,725,,,,,,,,,,,,,
,869,0.7589855790138245,0.8484464287757874,0.980934202671051,0.628960371017456,5,,,,,,,,
,869,,,,,5,0.9781762361526489,0.9185417294502258,0.9497579336166382,{'loss': 0.08771993219852448},,,,
0.001,870,,,,,,,,,,,,,
,1014,0.8509396314620972,0.9359543323516846,0.9489990472793579,0.24038821458816528,6,,,,,,,,
,1014,,,,,6,0.9812064170837402,0.9272571802139282,0.9584049582481384,{'loss': 0.11591501533985138},,,,
0.001,1015,,,,,,,,,,,,,
,1159,0.9636927843093872,0.8858592510223389,0.9118207693099976,0.3959873914718628,7,,,,,,,,
,1159,,,,,7,0.981347918510437,0.9350427389144897,0.9622499346733093,{'loss': 0.08612377941608429},,,,
0.001,1160,,,,,,,,,,,,,
,1304,0.9605911374092102,0.9162967801094055,0.9299332499504089,0.3571503758430481,8,,,,,,,,
,1304,,,,,8,0.9841811656951904,0.9448875188827515,0.9697849750518799,{'loss': 0.13358649611473083},,,,
0.001,1305,,,,,,,,,,,,,
,1449,0.9553001523017883,0.9086873531341553,0.9170638918876648,0.405727744102478,9,,,,,,,,
,1449,,,,,9,0.9842803478240967,0.9498503804206848,0.9709646105766296,{'loss': 0.06817390024662018},,,,
0.001,1450,,,,,,,,,,,,,
,1594,0.9629629850387573,0.9403931498527527,0.9061010479927063,0.35022324323654175,10,,,,,,,,
,1594,,,,,10,0.9864936470985413,0.9554448127746582,0.9761033654212952,{'loss': 0.053869523108005524},,,,
0.001,1595,,,,,,,,,,,,,
,1739,0.9928845167160034,0.8414711356163025,0.8188751339912415,0.8850082159042358,11,,,,,,,,
,1739,,,,,11,0.9878875017166138,0.968549907207489,0.9791128635406494,{'loss': 0.04602021351456642},,,,
0.001,1740,,,,,,,,,,,,,
,1884,0.9507389068603516,0.8750792741775513,0.9489990472793579,0.657761812210083,12,,,,,,,,
,1884,,,,,12,0.9895187020301819,0.9665575623512268,0.9825693964958191,{'loss': 0.02985815703868866},,,,
0.001,1885,,,,,,,,,,,,,
,2029,0.7940157055854797,0.8497146368026733,0.9756911396980286,0.7220393419265747,13,,,,,,,,
,2029,,,,,13,0.9903407096862793,0.9756479859352112,0.9848207831382751,{'loss': 0.036205604672431946},,,,
0.001,2030,,,,,,,,,,,,,
,2174,0.9857690334320068,0.8941027522087097,0.8770257234573364,0.6786723136901855,14,,,,,,,,
,2174,,,,,14,0.9911074638366699,0.9766414761543274,0.9884884357452393,{'loss': 0.06554260849952698},,,,
0.001,2175,,,,,,,,,,,,,
,2319,0.9673417210578918,0.9017121195793152,0.9466158151626587,0.5124435424804688,15,,,,,,,,
,2319,,,,,15,0.9926459789276123,0.9802219867706299,0.989124596118927,{'loss': 0.04847897216677666},,,,
0.001,2320,,,,,,,,,,,,,
,2464,0.9498266577720642,0.922637939453125,0.9313632249832153,0.5956087112426758,16,,,,,,,,
,2464,,,,,16,0.9931276440620422,0.9837467670440674,0.9895676374435425,{'loss': 0.019699063152074814},,,,
,2465,,,,,17,,,,,0.9011247754096985,0.9702236652374268,0.9831128120422363,0.15004651248455048
,2465,,,,,17,,,,,0.8509396314620972,0.9359543323516846,0.9489990472793579,0.24038821458816528
,2465,,,,,17,,,,,0.8045486807823181,0.9183955788612366,0.8411978483200073,0.059435587376356125
