lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,89,0.5592105388641357,0.35447052121162415,0.9790376424789429,2.7121310234069824,0,,,,,,,,
,89,,,,,0,0.7186761498451233,0.7092077136039734,0.810402512550354,{'loss': 0.2832179665565491},,,,
0.001,90,,,,,,,,,,,,,
,179,0.3768796920776367,0.5954343676567078,0.9880895614624023,1.519903540611267,1,,,,,,,,
,179,,,,,1,0.8943713903427124,0.8598091006278992,0.9193688035011292,{'loss': 0.26482337713241577},,,,
0.001,180,,,,,,,,,,,,,
,269,0.7890037298202515,0.9378566741943359,0.913768470287323,0.16950756311416626,2,,,,,,,,
,269,,,,,2,0.9128190279006958,0.8805714249610901,0.9390994310379028,{'loss': 0.20017297565937042},,,,
0.001,270,,,,,,,,,,,,,
,359,0.88345867395401,0.9036144614219666,0.5412101149559021,0.22774638235569,3,,,,,,,,
,359,,,,,3,0.9246676564216614,0.8972563743591309,0.9482312202453613,{'loss': 0.18966704607009888},,,,
0.001,360,,,,,,,,,,,,,
,449,0.35620301961898804,0.9854153394699097,0.7246307730674744,0.0661374032497406,4,,,,,,,,
,449,,,,,4,0.936365008354187,0.9138892889022827,0.9566623568534851,{'loss': 0.1701701283454895},,,,
0.001,450,,,,,,,,,,,,,
,539,0.9633458852767944,0.9131261706352234,0.8632681965827942,0.29904747009277344,5,,,,,,,,
,539,,,,,5,0.9457582235336304,0.9288368225097656,0.9643164873123169,{'loss': 0.1545695811510086},,,,
0.001,540,,,,,,,,,,,,,
,629,0.7443609237670898,0.8617628216743469,0.9547403454780579,0.6815500855445862,6,,,,,,,,
,629,,,,,6,0.9491575360298157,0.9381340146064758,0.9706738591194153,{'loss': 0.21330930292606354},,,,
0.001,630,,,,,,,,,,,,,
,719,0.9412593841552734,0.9410272836685181,0.44163888692855835,0.2481430321931839,7,,,,,,,,
,719,,,,,7,0.9566115736961365,0.9454675316810608,0.9745112657546997,{'loss': 0.12690424919128418},,,,
0.001,720,,,,,,,,,,,,,
,809,0.978383481502533,0.8522511124610901,0.8570747971534729,0.6900855302810669,8,,,,,,,,
,809,,,,,8,0.9651248455047607,0.955266535282135,0.9768218994140625,{'loss': 0.080279141664505},,,,
0.001,810,,,,,,,,,,,,,
,899,0.782424807548523,0.9708306789398193,0.8851833939552307,0.10191939026117325,9,,,,,,,,
,899,,,,,9,0.9650287628173828,0.9582380056381226,0.9789666533470154,{'loss': 0.0371372252702713},,,,
0.001,900,,,,,,,,,,,,,
,989,0.80404132604599,0.7641090750694275,0.9795140624046326,1.5114474296569824,10,,,,,,,,
,989,,,,,10,0.9698314070701599,0.9690442085266113,0.9873759150505066,{'loss': 0.11602378636598587},,,,
0.001,990,,,,,,,,,,,,,
,1079,0.9774436354637146,0.9061509370803833,0.7160552740097046,0.4994475841522217,11,,,,,,,,
,1079,,,,,11,0.9689990878105164,0.9645460844039917,0.98231041431427,{'loss': 0.05083686485886574},,,,
0.001,1080,,,,,,,,,,,,,
,1169,0.8359962701797485,0.954977810382843,0.9337779879570007,0.28310832381248474,12,,,,,,,,
,1169,,,,,12,0.9790467619895935,0.9769967198371887,0.9885578751564026,{'loss': 0.02930634841322899},,,,
0.001,1170,,,,,,,,,,,,,
,1259,0.8890977501869202,0.9384908080101013,0.9213911294937134,0.27623122930526733,13,,,,,,,,
,1259,,,,,13,0.9782705307006836,0.9791130423545837,0.9919224381446838,{'loss': 0.03205160051584244},,,,
0.001,1260,,,,,,,,,,,,,
,1349,0.8524436354637146,0.9511731266975403,0.8885183334350586,0.26821187138557434,14,,,,,,,,
,1349,,,,,14,0.9803631901741028,0.9818649291992188,0.9908246994018555,{'loss': 0.03179911896586418},,,,
,1350,,,,,15,,,,,0.42907747626304626,0.9932780265808105,0.7044106721878052,0.8039370775222778
,1350,,,,,15,,,,,0.35620301961898804,0.9854153394699097,0.7246307730674744,0.0661374032497406
,1350,,,,,15,,,,,0.2885572016239166,0.9640387296676636,0.5698729753494263,0.2477172166109085
