lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,0.9627376198768616,0.7508897185325623,0.07749999314546585,1.0,0.7199282050132751,0.722522497177124,0.7473592162132263,0.7052497267723083,1.0025690793991089,0,,,,,,,,,,,,,,,,,,
,38,,,,,,,,,,0,0.9010286331176758,0.7320738434791565,0.2418895810842514,0.556647002696991,0.6378710269927979,0.7415516376495361,0.7206530570983887,0.702237069606781,{'loss': 0.43761301040649414},,,,,,,,,
0.001,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77,0.9581748247146606,0.8873239159584045,0.7750000357627869,0.8757061958312988,0.8114901185035706,0.9076305031776428,0.8899646997451782,0.8878583312034607,0.7372195720672607,1,,,,,,,,,,,,,,,,,,
,77,,,,,,,,,,1,0.9518166184425354,0.882357656955719,0.7085584998130798,0.8467550277709961,0.8454303741455078,0.9077935814857483,0.8829126358032227,0.8793429136276245,{'loss': 0.32296374440193176},,,,,,,,,
0.001,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,0.8806084394454956,0.9361358284950256,0.8225001096725464,0.854545533657074,0.9156193733215332,0.7846154570579529,0.8789612054824829,0.9041051864624023,0.3150380253791809,2,,,,,,,,,,,,,,,,,,
,116,,,,,,,,,,2,0.9589858651161194,0.8990103006362915,0.744542121887207,0.8853674530982971,0.8837018609046936,0.9234060645103455,0.9026942849159241,0.8991326689720154,{'loss': 0.26131904125213623},,,,,,,,,
0.001,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,0.6980987787246704,0.9913606643676758,0.9274998903274536,0.5824175477027893,0.9694794416427612,0.7616361379623413,0.8050175309181213,0.8910137414932251,0.12346717715263367,3,,,,,,,,,,,,,,,,,,
,155,,,,,,,,,,3,0.9684447646141052,0.918573260307312,0.8001137971878052,0.9129304885864258,0.9108201265335083,0.948455810546875,0.9247294664382935,0.921474039554596,{'loss': 0.20984412729740143},,,,,,,,,
0.001,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,194,0.7718630433082581,0.9311925172805786,0.6449999809265137,1.0,0.958707332611084,0.5779221057891846,0.7953344583511353,0.8449658751487732,0.20696574449539185,4,,,,,,,,,,,,,,,,,,
,194,,,,,,,,,,4,0.9663378000259399,0.9219781160354614,0.807986319065094,0.9088882207870483,0.9205080270767212,0.9525122046470642,0.9271335005760193,0.9250410795211792,{'loss': 0.2053108513355255},,,,,,,,,
0.001,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,233,0.9992395043373108,0.8707752823829651,0.7099999785423279,0.9964913129806519,0.8204668760299683,0.9560670256614685,0.9044894576072693,0.8855276107788086,1.1001346111297607,5,,,,,,,,,,,,,,,,,,
,233,,,,,,,,,,5,0.9689284563064575,0.9348641633987427,0.83838951587677,0.9194651246070862,0.9386125802993774,0.9602260589599609,0.9384516477584839,0.9374794363975525,{'loss': 0.1727440506219864},,,,,,,,,
0.001,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
