lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,80,0.5771465301513672,0.6543605923652649,0.968664824962616,0.30025869607925415,0,,,,,,,,
,80,,,,,0,0.7214030027389526,0.6841947436332703,0.7586206793785095,{'loss': 0.46911853551864624},,,,
0.001,81,,,,,,,,,,,,,
,161,0.9573918581008911,0.9197431802749634,0.6123978495597839,0.08417068421840668,1,,,,,,,,
,161,,,,,1,0.9043465852737427,0.8515133261680603,0.9119977355003357,{'loss': 0.26159554719924927},,,,
0.001,162,,,,,,,,,,,,,
,242,0.8502259254455566,0.9240235686302185,0.8460490703582764,0.010017327964305878,2,,,,,,,,
,242,,,,,2,0.9282044172286987,0.8819465041160583,0.934671938419342,{'loss': 0.16575925052165985},,,,
0.001,243,,,,,,,,,,,,,
,323,0.8437701463699341,0.7817014455795288,0.9598092436790466,0.0841754898428917,3,,,,,,,,
,323,,,,,3,0.9331520199775696,0.899265468120575,0.9505580067634583,{'loss': 0.23272672295570374},,,,
0.001,324,,,,,,,,,,,,,
,404,0.9205939173698425,0.6350989937782288,0.9032697677612305,0.8051697015762329,4,,,,,,,,
,404,,,,,4,0.9455403089523315,0.9174147248268127,0.9607426524162292,{'loss': 0.21458154916763306},,,,
0.001,405,,,,,,,,,,,,,
,485,0.9380245208740234,0.9192081093788147,0.8794277906417847,0.010955041274428368,5,,,,,,,,
,485,,,,,5,0.9498284459114075,0.9236996173858643,0.9619465470314026,{'loss': 0.17302347719669342},,,,
0.001,486,,,,,,,,,,,,,
,566,0.6894770860671997,0.5650080442428589,0.9809264540672302,0.9214195609092712,6,,,,,,,,
,566,,,,,6,0.9581249356269836,0.9389896392822266,0.9673174619674683,{'loss': 0.2229430377483368},,,,
0.001,567,,,,,,,,,,,,,
,647,0.8056811094284058,0.7635098695755005,0.9652588367462158,0.3454420566558838,7,,,,,,,,
,647,,,,,7,0.96086585521698,0.9406576752662659,0.9751060605049133,{'loss': 0.09164366871118546},,,,
0.001,648,,,,,,,,,,,,,
,728,0.5048418045043945,0.9577314257621765,0.8705722093582153,1.4120198102318682e-05,8,,,,,,,,
,728,,,,,8,0.9682947993278503,0.9504416584968567,0.9781715273857117,{'loss': 0.08119868487119675},,,,
0.001,729,,,,,,,,,,,,,
,809,0.8934796452522278,0.8662386536598206,0.9495912790298462,0.05486448481678963,9,,,,,,,,
,809,,,,,9,0.9659172296524048,0.9579718708992004,0.9801896214485168,{'loss': 0.09693384915590286},,,,
0.001,810,,,,,,,,,,,,,
,890,0.6804389953613281,0.8603531122207642,0.9741144180297852,0.329024076461792,10,,,,,,,,
,890,,,,,10,0.9733753204345703,0.9616134166717529,0.9827708005905151,{'loss': 0.07229742407798767},,,,
0.001,891,,,,,,,,,,,,,
,971,0.6003873348236084,0.9165329337120056,0.9700272679328918,0.0032651997171342373,11,,,,,,,,
,971,,,,,11,0.976800799369812,0.9674808979034424,0.9887005686759949,{'loss': 0.07353224605321884},,,,
0.001,972,,,,,,,,,,,,,
,1052,0.9438347220420837,0.8796147704124451,0.8835150003433228,0.011684689670801163,12,,,,,,,,
,1052,,,,,12,0.9799742698669434,0.9739325642585754,0.986987292766571,{'loss': 0.03781982883810997},,,,
0.001,1053,,,,,,,,,,,,,
,1133,0.828921914100647,0.8132691383361816,0.9659400582313538,0.24016085267066956,13,,,,,,,,
,1133,,,,,13,0.9845449328422546,0.979888916015625,0.9915314316749573,{'loss': 0.06839071214199066},,,,
0.001,1134,,,,,,,,,,,,,
,1214,0.9057456254959106,0.8657035827636719,0.8971389532089233,0.002386730397120118,14,,,,,,,,
,1214,,,,,14,0.988699734210968,0.984403133392334,0.9951956868171692,{'loss': 0.0422494150698185},,,,
0.001,1215,,,,,,,,,,,,,
,1295,0.8786313533782959,0.9513108730316162,0.7527247667312622,1.9385221094125882e-05,15,,,,,,,,
,1295,,,,,15,0.9831259846687317,0.9830559492111206,0.9916595816612244,{'loss': 0.09581492096185684},,,,
0.001,1296,,,,,,,,,,,,,
,1376,0.7869593501091003,0.8994114398956299,0.9489100575447083,0.1169564500451088,16,,,,,,,,
,1376,,,,,16,0.9864188432693481,0.9867947101593018,0.9936413764953613,{'loss': 0.05652593448758125},,,,
0.001,1377,,,,,,,,,,,,,
,1457,0.9296320080757141,0.937399685382843,0.8228882551193237,3.4857246646424755e-05,17,,,,,,,,
,1457,,,,,17,0.988132655620575,0.9863609075546265,0.9934936165809631,{'loss': 0.03406912460923195},,,,
0.001,1458,,,,,,,,,,,,,
,1538,0.7133634686470032,0.8394863605499268,0.9788828492164612,0.14037327468395233,18,,,,,,,,
,1538,,,,,18,0.9913055896759033,0.9909950494766235,0.9958906173706055,{'loss': 0.010120831429958344},,,,
,1539,,,,,19,,,,,0.5645276308059692,0.9971505403518677,0.9462593793869019,0.2931569814682007
,1539,,,,,19,,,,,0.5048418045043945,0.9577314257621765,0.8705722093582153,1.4120198102318682e-05
,1539,,,,,19,,,,,0.3653162717819214,0.9446749687194824,0.6696914434432983,0.13452939689159393
