lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0.0,0.0,0.0,0.0,1.0,0.2434210628271103,0.2434210628271103,0.5,6.681127548217773,0,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,0,0.8792739510536194,0.6901921629905701,0.11756569892168045,0.2689873278141022,0.5398406386375427,0.7112860679626465,0.66162109375,0.6426071524620056,{'loss': 0.5710461139678955},,,,,,,,,
0.001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,0.9698113799095154,0.8237180113792419,0.26250001788139343,0.7777777314186096,0.8378377556800842,0.7948718070983887,0.8135966062545776,0.7827780246734619,0.5409730672836304,1,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,1,0.9447489976882935,0.8089562654495239,0.3758668601512909,0.6244239807128906,0.7480078935623169,0.8409853577613831,0.79638671875,0.7779560089111328,{'loss': 0.5115982294082642},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,0.8377357721328735,0.8638132810592651,0.36249998211860657,0.644444465637207,0.9009009003639221,0.649350643157959,0.7697368264198303,0.7864693999290466,0.5623400807380676,2,,,,,,,,,,,,,,,,,,
,23,,,,,,,,,,2,0.9451476335525513,0.8402100205421448,0.5256587862968445,0.7302504181861877,0.8119402527809143,0.8957189917564392,0.838623046875,0.8272862434387207,{'loss': 0.49270761013031006},,,,,,,,,
0.001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,0.7018867135047913,0.9073171019554138,0.7624999284744263,0.4420289993286133,0.9189189672470093,0.902654767036438,0.765350878238678,0.8411930799484253,0.5652687549591064,3,,,,,,,,,,,,,,,,,,
