lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,0.9181360602378845,0.6681942939758301,0.22500000894069672,0.194945827126503,0.0,0.0,0.5723684430122375,0.5524631142616272,4.149967670440674,0,,,,,,,,,,,,,,,,,,
,22,,,,,,,,,,0,0.8968950510025024,0.6553236842155457,0.03193033114075661,0.1993957757949829,0.473446786403656,0.6495237946510315,0.641474187374115,0.6068773865699768,{'loss': 0.6319394707679749},,,,,,,,,
0.001,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45,0.9924432039260864,0.6918349266052246,0.18333333730697632,0.37931033968925476,0.33832335472106934,1.0,0.6907894611358643,0.6397953033447266,2.1531050205230713,1,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,1,0.9308370351791382,0.7952578067779541,0.3594202995300293,0.6098360419273376,0.743784487247467,0.8332690000534058,0.7843919396400452,0.7679715156555176,{'loss': 0.4969324469566345},,,,,,,,,
0.001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,0.08564232289791107,0.9714285135269165,0.08749999105930328,0.9545454382896423,0.9970059990882874,0.2609717845916748,0.30847951769828796,0.5422975420951843,0.11755263060331345,2,,,,,,,,,,,,,,,,,,
,68,,,,,,,,,,2,0.941159188747406,0.8547440767288208,0.5952839255332947,0.757965624332428,0.7991675734519958,0.8727273344993591,0.8453634977340698,0.8395642042160034,{'loss': 0.4198720455169678},,,,,,,,,
0.001,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,91,0.9798488616943359,0.8673354387283325,0.6583333611488342,1.0,0.8203592896461487,0.8753994703292847,0.8845029473304749,0.8689178824424744,0.3729195296764374,3,,,,,,,,,,,,,,,,,,
,91,,,,,,,,,,3,0.9534644484519958,0.8841546773910522,0.7063340544700623,0.8464635610580444,0.8628472685813904,0.9234485030174255,0.887567937374115,0.8834176659584045,{'loss': 0.28927844762802124},,,,,,,,,
0.001,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,114,0.9319897890090942,0.9499358534812927,0.8625000715255737,0.9718309044837952,0.9640718102455139,0.8563829064369202,0.9276314973831177,0.9388456344604492,0.08219392597675323,4,,,,,,,,,,,,,,,,,,
,114,,,,,,,,,,4,0.9557937979698181,0.9027604460716248,0.728633463382721,0.8573864698410034,0.8919199705123901,0.920199453830719,0.9001359343528748,0.8973546028137207,{'loss': 0.2676839828491211},,,,,,,,,
0.001,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,137,0.8576826453208923,0.9393104314804077,0.6208333373069763,1.0,0.9910178780555725,0.6700405478477478,0.8486842513084412,0.8725399374961853,0.02642868272960186,5,,,,,,,,,,,,,,,,,,
,137,,,,,,,,,,5,0.964065670967102,0.9143134355545044,0.7748792171478271,0.8980962038040161,0.9130886793136597,0.9414495229721069,0.9183083772659302,0.9150977730751038,{'loss': 0.29672542214393616},,,,,,,,,
0.001,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,0.7065491080284119,0.9790576696395874,0.8458333611488342,0.7408758401870728,0.9910178780555725,0.6353166699409485,0.8004385232925415,0.8792997598648071,0.032357875257730484,6,,,,,,,,,,,,,,,,,,
,160,,,,,,,,,,6,0.9662261605262756,0.9261083602905273,0.8121386766433716,0.8982419371604919,0.9238753914833069,0.955619215965271,0.9286684989929199,0.9271460175514221,{'loss': 0.20329809188842773},,,,,,,,,
0.001,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,0.9748110771179199,0.929171621799469,0.8958333730697632,0.9227467179298401,0.8802395462989807,0.9735098481178284,0.9378653764724731,0.9374003410339355,0.3325873017311096,7,,,,,,,,,,,,,,,,,,
,183,,,,,,,,,,7,0.9666371941566467,0.9413195252418518,0.851104736328125,0.9068576097488403,0.9453287124633789,0.9636684060096741,0.9409817457199097,0.941707193851471,{'loss': 0.21464188396930695},,,,,,,,,
0.001,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,0.1309823840856552,0.9904761910438538,0.7791666388511658,0.3303886950016022,0.9970059990882874,0.47776180505752563,0.45614030957221985,0.7028981447219849,0.04917139559984207,8,,,,,,,,,,,,,,,,,,
,206,,,,,,,,,,8,0.9766759276390076,0.9456043243408203,0.853210985660553,0.9295107126235962,0.9560250043869019,0.974241316318512,0.9498981833457947,0.9477763175964355,{'loss': 0.21084585785865784},,,,,,,,,
0.001,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229,0.989924430847168,0.9076213240623474,0.8958333730697632,0.951327383518219,0.8083831071853638,0.9782609343528748,0.9290934801101685,0.9232021570205688,0.5616004467010498,9,,,,,,,,,,,,,,,,,,
,229,,,,,,,,,,9,0.972656786441803,0.9545127153396606,0.8794189095497131,0.925114631652832,0.9564762711524963,0.9658931493759155,0.9523606896400452,0.9530519843101501,{'loss': 0.14961741864681244},,,,,,,,,
0.001,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,252,0.9874056577682495,0.8672566413879395,0.9124999642372131,0.943965494632721,0.6886228322982788,0.9913793206214905,0.9013157486915588,0.8943349123001099,1.1288421154022217,10,,,,,,,,,,,,,,,,,,
