lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,92,0.5639864206314087,0.5585760474205017,0.7904191613197327,0.8854352235794067,0,,,,,,,,
,92,,,,,0,0.47118738293647766,0.5322580933570862,0.7232842445373535,{'loss': 0.7827010154724121},,,,
0.001,93,,,,,,,,,,,,,
,185,0.5843714475631714,0.5152103304862976,0.807294487953186,0.7838467955589294,1,,,,,,,,
,185,,,,,1,0.5186218619346619,0.5926135778427124,0.7474926710128784,{'loss': 0.7812985777854919},,,,
0.001,186,,,,,,,,,,,,,
,278,0.7372593283653259,0.38899675011634827,0.7653783559799194,0.9718383550643921,2,,,,,,,,
,278,,,,,2,0.532291829586029,0.6049837470054626,0.7540726661682129,{'loss': 0.7863391637802124},,,,
0.001,279,,,,,,,,,,,,,
,371,0.6534541249275208,0.6187702417373657,0.7261840105056763,1.0725691318511963,3,,,,,,,,
,371,,,,,3,0.5500697493553162,0.6086894869804382,0.7515670657157898,{'loss': 0.7189545631408691},,,,
0.001,372,,,,,,,,,,,,,
,464,0.5928652286529541,0.6401294469833374,0.7555797696113586,0.9890317916870117,4,,,,,,,,
,464,,,,,4,0.5511229038238525,0.6247699856758118,0.7484855055809021,{'loss': 0.7683387994766235},,,,
0.001,465,,,,,,,,,,,,,
,557,0.6511891484260559,0.5475727915763855,0.7713663578033447,0.8050922155380249,5,,,,,,,,
,557,,,,,5,0.5628399848937988,0.6223102807998657,0.7502872347831726,{'loss': 0.8120561838150024},,,,
0.001,558,,,,,,,,,,,,,
,650,0.7095130085945129,0.492556631565094,0.7479586005210876,0.9314936399459839,6,,,,,,,,
,650,,,,,6,0.5654903054237366,0.6266100406646729,0.7538124322891235,{'loss': 0.7337367534637451},,,,
0.001,651,,,,,,,,,,,,,
,743,0.617214024066925,0.647249162197113,0.7528579235076904,0.9229942560195923,7,,,,,,,,
,743,,,,,7,0.5627965331077576,0.6296348571777344,0.7508354187011719,{'loss': 0.7778551578521729},,,,
0.001,744,,,,,,,,,,,,,
,836,0.5605888962745667,0.6517799496650696,0.7708219885826111,0.90608811378479,8,,,,,,,,
,836,,,,,8,0.5736996531486511,0.634343147277832,0.7537866830825806,{'loss': 0.6863735914230347},,,,
0.001,837,,,,,,,,,,,,,
,929,0.5826727151870728,0.6349514722824097,0.7604790329933167,0.9663112163543701,9,,,,,,,,
,929,,,,,9,0.5735211968421936,0.6369814276695251,0.7529497742652893,{'loss': 0.6972175240516663},,,,
0.001,930,,,,,,,,,,,,,
,1022,0.6970555186271667,0.5249190926551819,0.7414262294769287,0.9556071162223816,10,,,,,,,,
,1022,,,,,10,0.5767298936843872,0.6343051195144653,0.7524545788764954,{'loss': 0.7605941891670227},,,,
0.001,1023,,,,,,,,,,,,,
,1115,0.6041902899742126,0.6686084270477295,0.755035400390625,0.9940437078475952,11,,,,,,,,
,1115,,,,,11,0.576413094997406,0.6416242122650146,0.7537336945533752,{'loss': 0.7672078013420105},,,,
,1116,,,,,12,,,,,0.5235835909843445,0.5693874955177307,0.7817820906639099,0.8883020877838135
,1116,,,,,12,,,,,0.5843714475631714,0.5152103304862976,0.807294487953186,0.7838467955589294
,1116,,,,,12,,,,,0.4041193127632141,0.10373444110155106,0.8501362204551697,0.23519481718540192
