lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,180,0.9360902309417725,0.8859315514564514,0.7759771347045898,1.2526357173919678,0,,,,,,,,
,180,,,,,0,0.7775983810424805,0.7557891607284546,0.8435118794441223,{'loss': 0.2729138731956482},,,,
0.001,181,,,,,,,,,,,,,
,361,0.7532894611358643,0.8694549798965454,0.9771210551261902,0.3162741959095001,1,,,,,,,,
,361,,,,,1,0.9060481786727905,0.8715726733207703,0.9321669936180115,{'loss': 0.2511073648929596},,,,
0.001,362,,,,,,,,,,,,,
,542,0.9943609237670898,0.8339670300483704,0.7778837084770203,0.9845120906829834,2,,,,,,,,
,542,,,,,2,0.9159935116767883,0.8870257139205933,0.9401416182518005,{'loss': 0.2744523882865906},,,,
0.001,543,,,,,,,,,,,,,
,723,0.9891917109489441,0.8510773181915283,0.8670161962509155,1.026766061782837,3,,,,,,,,
,723,,,,,3,0.927480936050415,0.9025429487228394,0.9504132270812988,{'loss': 0.17654572427272797},,,,
0.001,724,,,,,,,,,,,,,
,904,0.8035714030265808,0.8377693295478821,0.980934202671051,0.28493157029151917,4,,,,,,,,
,904,,,,,4,0.9383350610733032,0.9115182757377625,0.9547016024589539,{'loss': 0.13199013471603394},,,,
0.001,905,,,,,,,,,,,,,
,1085,0.9652255773544312,0.9176172614097595,0.9237368702888489,0.5689305067062378,5,,,,,,,,
,1085,,,,,5,0.9406841993331909,0.9232954382896423,0.9603949785232544,{'loss': 0.1623266637325287},,,,
0.001,1086,,,,,,,,,,,,,
,1266,0.94595867395401,0.9423320889472961,0.9142040014266968,0.8862239122390747,6,,,,,,,,
,1266,,,,,6,0.9494712352752686,0.9353693127632141,0.9658798575401306,{'loss': 0.10504759848117828},,,,
0.001,1267,,,,,,,,,,,,,
,1447,0.8247180581092834,0.7762991189956665,0.9442325830459595,0.3943291902542114,7,,,,,,,,
,1447,,,,,7,0.9524229168891907,0.9415944218635559,0.9691020250320435,{'loss': 0.10651631653308868},,,,
0.001,1448,,,,,,,,,,,,,
,1628,0.4821428656578064,0.5969581604003906,0.9904671311378479,0.22917483747005463,8,,,,,,,,
,1628,,,,,8,0.9535772204399109,0.9447600245475769,0.9737096428871155,{'loss': 0.11449282616376877},,,,
0.001,1629,,,,,,,,,,,,,
,1809,0.9281014800071716,0.8688212633132935,0.9561486840248108,0.504705548286438,9,,,,,,,,
,1809,,,,,9,0.9597827792167664,0.9488563537597656,0.9738085269927979,{'loss': 0.12620927393436432},,,,
0.001,1810,,,,,,,,,,,,,
,1990,0.8576127886772156,0.964512050151825,0.9204003810882568,1.1972541809082031,10,,,,,,,,
,1990,,,,,10,0.9621145129203796,0.9552556872367859,0.9777849316596985,{'loss': 0.12064698338508606},,,,
0.001,1991,,,,,,,,,,,,,
,2171,0.9619361162185669,0.8757921457290649,0.9285033345222473,0.4392549395561218,11,,,,,,,,
,2171,,,,,11,0.9681444764137268,0.9607731699943542,0.9825107455253601,{'loss': 0.025250885635614395},,,,
0.001,2172,,,,,,,,,,,,,
,2352,0.8472744226455688,0.948035478591919,0.955195426940918,0.5401281714439392,12,,,,,,,,
,2352,,,,,12,0.9734253287315369,0.9633470773696899,0.9848679900169373,{'loss': 0.08150722831487656},,,,
0.001,2353,,,,,,,,,,,,,
,2533,0.9595864415168762,0.8504436016082764,0.9242135286331177,0.6675379276275635,13,,,,,,,,
,2533,,,,,13,0.9731277823448181,0.9684614539146423,0.9852988719940186,{'loss': 0.08575073629617691},,,,
0.001,2534,,,,,,,,,,,,,
,2714,0.7969924807548523,0.9201520681381226,0.958055317401886,0.3628740906715393,14,,,,,,,,
,2714,,,,,14,0.9747356176376343,0.9727311730384827,0.9886254072189331,{'loss': 0.19564366340637207},,,,
0.001,2715,,,,,,,,,,,,,
,2895,0.9896616339683533,0.8713561296463013,0.8460438251495361,2.0717010498046875,15,,,,,,,,
,2895,,,,,15,0.9787108898162842,0.9789772629737854,0.989910900592804,{'loss': 0.14137476682662964},,,,
0.001,2896,,,,,,,,,,,,,
,3076,0.9083646535873413,0.9448668956756592,0.8879885673522949,1.558617353439331,16,,,,,,,,
,3076,,,,,16,0.9807664155960083,0.9843727946281433,0.9920583963394165,{'loss': 0.021427825093269348},,,,
0.001,3077,,,,,,,,,,,,,
,3257,0.7932330965995789,0.8092522025108337,0.980934202671051,0.2571897804737091,17,,,,,,,,
,3257,,,,,17,0.9778234958648682,0.9794034361839294,0.988947331905365,{'loss': 0.05570068955421448},,,,
0.001,3258,,,,,,,,,,,,,
,3438,0.7838345766067505,0.9119138121604919,0.9761677980422974,0.49376779794692993,18,,,,,,,,
,3438,,,,,18,0.9864904284477234,0.98778235912323,0.993025004863739,{'loss': 0.07771897315979004},,,,
,3439,,,,,19,,,,,0.5409691333770752,0.5363739728927612,0.9980686902999878,1.2602171897888184
,3439,,,,,19,,,,,0.4821428656578064,0.5969581604003906,0.9904671311378479,0.22917483747005463
,3439,,,,,19,,,,,0.5099431872367859,0.5325034856796265,0.9845594763755798,0.11414963752031326
