lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,79,0.5084841847419739,0.5614798665046692,0.7620689868927002,0.7818477153778076,0,,,,,,,,
,79,,,,,0,0.5143900513648987,0.530524730682373,0.6414847373962402,{'loss': 0.8185168504714966},,,,
0.001,80,,,,,,,,,,,,,
,159,0.4287330210208893,0.7704026103019714,0.6528735756874084,1.0106383562088013,1,,,,,,,,
,159,,,,,1,0.5362255573272705,0.6019805073738098,0.7022422552108765,{'loss': 0.8073104023933411},,,,
0.001,160,,,,,,,,,,,,,
,239,0.5537330508232117,0.5919477939605713,0.7396551966667175,0.8773030042648315,2,,,,,,,,
,239,,,,,2,0.5500146150588989,0.6298375129699707,0.7003783583641052,{'loss': 0.8482420444488525},,,,
0.001,240,,,,,,,,,,,,,
,319,0.3874434530735016,0.7486398220062256,0.732758641242981,0.8273677825927734,3,,,,,,,,
,319,,,,,3,0.5647661089897156,0.6386591792106628,0.7012230753898621,{'loss': 0.8178390860557556},,,,
0.001,320,,,,,,,,,,,,,
,399,0.6747737526893616,0.4532099962234497,0.7471264600753784,0.838630199432373,4,,,,,,,,
,399,,,,,4,0.5681718587875366,0.6575059294700623,0.7047604918479919,{'loss': 0.874226450920105},,,,
0.001,400,,,,,,,,,,,,,
,479,0.5910633206367493,0.5897715091705322,0.7304597496986389,0.8973942995071411,5,,,,,,,,
,479,,,,,5,0.5739982724189758,0.6490398645401001,0.7079452872276306,{'loss': 0.8314860463142395},,,,
0.001,480,,,,,,,,,,,,,
,559,0.5678732991218567,0.6033732295036316,0.7431034445762634,0.7964146137237549,6,,,,,,,,
,559,,,,,6,0.5869278907775879,0.6588391661643982,0.7084425091743469,{'loss': 0.7547084093093872},,,,
0.001,560,,,,,,,,,,,,,
,639,0.6476244330406189,0.454842209815979,0.7586206793785095,0.8524163961410522,7,,,,,,,,
,639,,,,,7,0.5890090465545654,0.6624298095703125,0.7099825143814087,{'loss': 0.8396246433258057},,,,
0.001,640,,,,,,,,,,,,,
,719,0.5989819169044495,0.6131665110588074,0.6885057687759399,0.9551962018013,8,,,,,,,,
,719,,,,,8,0.5963758826255798,0.6562730669975281,0.7110626101493835,{'loss': 0.8374059200286865},,,,
0.001,720,,,,,,,,,,,,,
,799,0.5616515874862671,0.6577801704406738,0.6948275566101074,0.9375704526901245,9,,,,,,,,
,799,,,,,9,0.5927549004554749,0.666174054145813,0.7128294706344604,{'loss': 0.8334189653396606},,,,
0.001,800,,,,,,,,,,,,,
,879,0.6866515874862671,0.5130576491355896,0.6948275566101074,0.9701848030090332,10,,,,,,,,
,879,,,,,10,0.5909090638160706,0.6731224060058594,0.7074483633041382,{'loss': 0.7929579019546509},,,,
,880,,,,,11,,,,,0.5205379128456116,0.5587714314460754,0.7308868765830994,0.9163407683372498
,880,,,,,11,,,,,0.5084841847419739,0.5614798665046692,0.7620689868927002,0.7818477153778076
,880,,,,,11,,,,,0.4751420319080353,0.2074688822031021,0.7547683715820312,0.3499271273612976
