lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
,1439,,,,,17,0.9883006811141968,0.9899571537971497,0.9937418103218079,{'loss': 0.021427985280752182},,,,
0.001,1440,,,,,,,,,,,,,
,1519,0.9638009071350098,0.8634385466575623,0.8775861859321594,1.0137768983840942,18,,,,,,,,
,1519,,,,,18,0.9891844391822815,0.9895094633102417,0.9941775798797607,{'loss': 0.0068929968401789665},,,,
0.001,1520,,,,,,,,,,,,,
,1599,0.9383484125137329,0.8465723395347595,0.9252873659133911,1.0252938270568848,19,,,,,,,,
,1599,,,,,19,0.9944436550140381,0.9964559674263,0.9965060353279114,{'loss': 0.010711866430938244},,,,
0.001,1600,,,,,,,,,,,,,
,1679,0.9457013607025146,0.8422198295593262,0.9143677949905396,1.3986115455627441,20,,,,,,,,
,1679,,,,,20,0.9945937991142273,0.9963067173957825,0.9966506361961365,{'loss': 0.03042660653591156},,,,
0.001,1680,,,,,,,,,,,,,
,1759,0.9541855454444885,0.8873775601387024,0.888505756855011,1.2446768283843994,21,,,,,,,,
,1759,,,,,21,0.9919626116752625,0.9927632808685303,0.9972327351570129,{'loss': 0.04947804659605026},,,,
,1760,,,,,22,,,,,0.5968142747879028,0.9979305267333984,0.949650764465332,0.34456348419189453
,1760,,,,,22,,,,,0.5,0.9727964997291565,0.863218367099762,0.06373601406812668
,1760,,,,,22,,,,,0.5906183123588562,0.9266943335533142,0.8130671381950378,0.2997024357318878
