lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,1.0,0.6841831207275391,0.07499999552965164,0.9677419066429138,0.5439856648445129,0.9498433470726013,0.7253521680831909,0.6624746918678284,3.4618091583251953,0,,,,,,,,,,,,,,,,,,
,38,,,,,,,,,,0,0.9210821390151978,0.7923855185508728,0.41035860776901245,0.6434627175331116,0.7459569573402405,0.8516007661819458,0.7883614301681519,0.7757195830345154,{'loss': 0.3619754910469055},,,,,,,,,
0.001,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77,0.836501955986023,0.9507346749305725,0.8274999260902405,0.7404922246932983,0.9353680610656738,0.779940128326416,0.8591548204421997,0.8986882567405701,0.26043692231178284,1,,,,,,,,,,,,,,,,,,
,77,,,,,,,,,,1,0.9621972441673279,0.8961488008499146,0.7250497341156006,0.8793104887008667,0.8828459978103638,0.9274054169654846,0.9009914994239807,0.895515501499176,{'loss': 0.2929743826389313},,,,,,,,,
0.001,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,0.7171102166175842,0.9486922025680542,0.9450000524520874,0.49802371859550476,0.8725314140319824,0.9364162087440491,0.7953344583511353,0.8764304518699646,0.5580883622169495,2,,,,,,,,,,,,,,,,,,
,116,,,,,,,,,,2,0.9665137529373169,0.9113903641700745,0.7709102034568787,0.8997353315353394,0.9056101441383362,0.9430703520774841,0.9170674085617065,0.9129644632339478,{'loss': 0.2551909387111664},,,,,,,,,
0.001,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,0.9209126234054565,0.9535432457923889,0.8949999809265137,0.828703761100769,0.9192100167274475,0.8982456922531128,0.9159330725669861,0.933353841304779,0.28716254234313965,3,,,,,,,,,,,,,,,,,,
,155,,,,,,,,,,3,0.9725080132484436,0.9279056191444397,0.8157745003700256,0.9170933961868286,0.9269790053367615,0.9599661231040955,0.9337940812110901,0.9304923415184021,{'loss': 0.20221035182476044},,,,,,,,,
0.001,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,194,0.9064637422561646,0.9363707900047302,0.5374999642372131,1.0,0.9658886194229126,0.6862244606018066,0.8560739159584045,0.8636288046836853,0.11305152624845505,4,,,,,,,,,,,,,,,,,,
,194,,,,,,,,,,4,0.969452977180481,0.9332723021507263,0.8337582349777222,0.9154228568077087,0.931366503238678,0.9574556946754456,0.9361477494239807,0.9349032640457153,{'loss': 0.19558891654014587},,,,,,,,,
0.001,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,233,0.9840303659439087,0.9190340638160706,0.8674999475479126,0.9083770513534546,0.8294434547424316,0.958506166934967,0.9256162047386169,0.9219155311584473,0.907774806022644,5,,,,,,,,,,,,,,,,,,
,233,,,,,,,,,,5,0.9741215109825134,0.9405816793441772,0.8545504808425903,0.9265293478965759,0.9429097771644592,0.9703096151351929,0.9453625679016113,0.9438657164573669,{'loss': 0.1718178689479828},,,,,,,,,
0.001,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,272,0.32471486926078796,0.9953380227088928,0.8774999976158142,0.7405062913894653,1.0,0.40686631202697754,0.5875880122184753,0.7768250703811646,0.02936248481273651,6,,,,,,,,,,,,,,,,,,
,272,,,,,,,,,,6,0.9754047989845276,0.9409356713294983,0.858036994934082,0.9349039793014526,0.9402771592140198,0.9666805863380432,0.9461137056350708,0.944407045841217,{'loss': 0.1397978663444519},,,,,,,,,
0.001,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,311,0.9574145078659058,0.9473286867141724,0.8774999976158142,0.8753117918968201,0.8994613289833069,0.9243541955947876,0.9291372895240784,0.9351024627685547,0.5773553848266602,7,,,,,,,,,,,,,,,,,,
,311,,,,,,,,,,7,0.9760732650756836,0.9514187574386597,0.8775220513343811,0.9318045377731323,0.9546388387680054,0.9736236929893494,0.9534755349159241,0.9528971910476685,{'loss': 0.11848419159650803},,,,,,,,,
0.001,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,350,0.9003801941871643,0.9449321031570435,0.7624999284744263,0.9934853911399841,0.9533213973045349,0.7457865476608276,0.8890844583511353,0.9062489867210388,0.2643267810344696,8,,,,,,,,,,,,,,,,,,
,350,,,,,,,,,,8,0.9792495369911194,0.9552969336509705,0.8861880898475647,0.9410871863365173,0.9594292044639587,0.9765511155128479,0.9580830335617065,0.9570845365524292,{'loss': 0.1306656301021576},,,,,,,,,
0.001,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,0.9809885621070862,0.9341057538986206,0.8899999260902405,0.9222797751426697,0.8653501272201538,0.9544554352760315,0.9366196990013123,0.935302197933197,0.9933207035064697,9,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,9,0.9822587370872498,0.9664508104324341,0.9125248193740845,0.9508729577064514,0.9728127121925354,0.9822497367858887,0.9676481485366821,0.9674944877624512,{'loss': 0.08777221292257309},,,,,,,,,
0.001,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428,1.0,0.8418694138526917,0.7400000095367432,0.9833887815475464,0.7217234969139099,0.9828850030899048,0.8860034942626953,0.8661455512046814,2.5943429470062256,10,,,,,,,,,,,,,,,,,,
,428,,,,,,,,,,10,0.9822525978088379,0.967758297920227,0.9167846441268921,0.9509688019752502,0.973587155342102,0.9828442335128784,0.9685496687889099,0.9686752557754517,{'loss': 0.12385572493076324},,,,,,,,,
0.001,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,467,0.5749049186706543,0.9667519927024841,0.9800000190734863,0.38927507400512695,0.833034098148346,0.9606624841690063,0.7095070481300354,0.8368610739707947,1.0177006721496582,11,,,,,,,,,,,,,,,,,,
,467,,,,,,,,,,11,0.984308660030365,0.9730053544044495,0.9296054244041443,0.951205313205719,0.9727087616920471,0.9835253953933716,0.9718049764633179,0.9722900986671448,{'loss': 0.10735157877206802},,,,,,,,,
0.001,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,506,0.944486677646637,0.9480915665626526,0.8375000357627869,0.9463276863098145,0.9479352235794067,0.8684210777282715,0.9264965057373047,0.9336782097816467,0.3029606342315674,12,,,,,,,,,,,,,,,,,,
,506,,,,,,,,,,12,0.9874643683433533,0.9770745038986206,0.9409584403038025,0.9646197557449341,0.9818181991577148,0.989296019077301,0.9779147505760193,0.9779233336448669,{'loss': 0.13433010876178741},,,,,,,,,
0.001,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,545,0.802281379699707,0.967002809047699,0.9099999666213989,0.7193675637245178,0.9407539963722229,0.7762962579727173,0.8551936745643616,0.9085860252380371,0.35848644375801086,13,,,,,,,,,,,,,,,,,,
,545,,,,,,,,,,13,0.9844465851783752,0.9766823053359985,0.9391428232192993,0.9630823135375977,0.9820224046707153,0.9830265641212463,0.9759114980697632,0.9766756296157837,{'loss': 0.03157641738653183},,,,,,,,,
0.001,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,584,0.9726237058639526,0.9418262839317322,0.8974999785423279,0.9300518035888672,0.8850988149642944,0.9337120652198792,0.9379401206970215,0.9396401643753052,0.7679501175880432,14,,,,,,,,,,,,,,,,,,
,584,,,,,,,,,,14,0.9897059202194214,0.9828194379806519,0.9560126066207886,0.9690213799476624,0.9849194884300232,0.9917916059494019,0.9826222062110901,0.9829496741294861,{'loss': 0.07368402928113937},,,,,,,,,
0.001,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,623,0.8532319664955139,0.9680758714675903,0.9150000214576721,0.75,0.9515261054039001,0.8479999899864197,0.8882041573524475,0.9267550706863403,0.34341269731521606,15,,,,,,,,,,,,,,,,,,
,623,,,,,,,,,,15,0.991172730922699,0.988349974155426,0.9684300422668457,0.9767642021179199,0.9912191033363342,0.9918266534805298,0.9871793985366821,0.9878663420677185,{'loss': 0.023818491026759148},,,,,,,,,
0.001,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,662,0.8707223534584045,0.9533721208572388,0.7174999713897705,0.9930796027183533,0.9856373071670532,0.7020459771156311,0.8719190955162048,0.8964024782180786,0.06553477048873901,16,,,,,,,,,,,,,,,,,,
,662,,,,,,,,,,16,0.9893561005592346,0.9872204065322876,0.9709567427635193,0.9745641350746155,0.9867347478866577,0.9891571402549744,0.9854768514633179,0.9867545366287231,{'loss': 0.033716440200805664},,,,,,,,,
0.001,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,701,0.9832700490951538,0.926881730556488,0.8474999666213989,0.9826087355613708,0.8868941068649292,0.928571343421936,0.9357394576072693,0.9309530854225159,1.113155722618103,17,,,,,,,,,,,,,,,,,,
,701,,,,,,,,,,17,0.9905749559402466,0.9866505265235901,0.9680184125900269,0.9769452810287476,0.9873495101928711,0.9901780486106873,0.9858273863792419,0.9865755438804626,{'loss': 0.0502399280667305},,,,,,,,,
0.001,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,740,0.9711026549339294,0.9438285231590271,0.8125,0.9848484992980957,0.9425492882728577,0.8913412690162659,0.9361795783042908,0.9344581961631775,0.5674031972885132,18,,,,,,,,,,,,,,,,,,
,740,,,,,,,,,,18,0.9944628477096558,0.9923163056373596,0.9817819595336914,0.9840227365493774,0.9924443960189819,0.9959016442298889,0.9917368292808533,0.9922294020652771,{'loss': 0.050106972455978394},,,,,,,,,
0.001,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,779,0.9520912766456604,0.9549961686134338,0.8800000548362732,0.9336870908737183,0.9335727095603943,0.8904109597206116,0.9348592162132263,0.9422234892845154,0.5339286923408508,19,,,,,,,,,,,,,,,,,,
,779,,,,,,,,,,19,0.9932379722595215,0.9918622374534607,0.9793552756309509,0.9826899766921997,0.9928527474403381,0.9936643838882446,0.9906850457191467,0.9914216995239258,{'loss': 0.06114356964826584},,,,,,,,,
0.001,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,818,0.9726237058639526,0.9376832246780396,0.8800000548362732,0.9411764740943909,0.8833035230636597,0.9213484525680542,0.9344190955162048,0.9351443648338318,1.0621458292007446,20,,,,,,,,,,,,,,,,,,
,818,,,,,,,,,,20,0.9943761825561523,0.9938602447509766,0.9846504926681519,0.9871758818626404,0.9950939416885376,0.9944840669631958,0.9928385019302368,0.9935254454612732,{'loss': 0.025563374161720276},,,,,,,,,
0.001,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,857,0.9847908616065979,0.924339771270752,0.8924999833106995,0.9494680762290955,0.8473967909812927,0.9535354375839233,0.9348592162132263,0.9317273497581482,1.5619165897369385,21,,,,,,,,,,,,,,,,,,
,857,,,,,,,,,,21,0.993080198764801,0.9909372925758362,0.9744172692298889,0.9799885749816895,0.9936591386795044,0.9946765303611755,0.9899339079856873,0.9904479384422302,{'loss': 0.017697881907224655},,,,,,,,,
0.001,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,896,0.9505702257156372,0.9615383744239807,0.8899999260902405,0.9222797751426697,0.9317774176597595,0.8856654763221741,0.9352993369102478,0.9441680908203125,0.6838676929473877,22,,,,,,,,,,,,,,,,,,
,896,,,,,,,,,,22,0.9965380430221558,0.9962792992591858,0.991188108921051,0.9914699196815491,0.9946895241737366,0.9950960874557495,0.9951421022415161,0.9956483244895935,{'loss': 0.01615498587489128},,,,,,,,,
0.001,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,935,0.9832700490951538,0.9335740804672241,0.8575000166893005,0.9689264893531799,0.8922800421714783,0.9324578642845154,0.9388204216957092,0.93500816822052,1.1894744634628296,23,,,,,,,,,,,,,,,,,,
,935,,,,,,,,,,23,0.9927253723144531,0.9914374947547913,0.9781560301780701,0.9814972877502441,0.9928513169288635,0.9934601187705994,0.9901843070983887,0.9909834265708923,{'loss': 0.05411737412214279},,,,,,,,,
0.001,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,974,0.9787072539329529,0.938730776309967,0.9000000357627869,0.9326424598693848,0.8815079927444458,0.9533981084823608,0.9410210847854614,0.9407597184181213,1.5200097560882568,24,,,,,,,,,,,,,,,,,,
,974,,,,,,,,,,24,0.9964495301246643,0.9947267770767212,0.9875141382217407,0.9900426864624023,0.9942809343338013,0.9965199828147888,0.9943409562110901,0.9946240782737732,{'loss': 0.019648170098662376},,,,,,,,,
0.001,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1013,0.9110265374183655,0.9485350847244263,0.9499999284744263,0.7196969985961914,0.8402155637741089,0.9729729294776917,0.900528073310852,0.9244470000267029,1.7006343603134155,25,,,,,,,,,,,,,,,,,,
,1013,,,,,,,,,,25,0.9944649934768677,0.9939493536949158,0.984343945980072,0.9846240282058716,0.994685173034668,0.9957028031349182,0.9927383065223694,0.9934152960777283,{'loss': 0.02415914461016655},,,,,,,,,
0.001,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1052,0.9718631505966187,0.9501858353614807,0.8924999833106995,0.90839684009552,0.9030522108078003,0.9419475197792053,0.9410210847854614,0.9433497786521912,0.8772005438804626,26,,,,,,,,,,,,,,,,,,
,1052,,,,,,,,,,26,0.9962783455848694,0.9948147535324097,0.9894976019859314,0.9920319318771362,0.9930485486984253,0.9946755170822144,0.9942908883094788,0.9947109818458557,{'loss': 0.0036621568724513054},,,,,,,,,
0.001,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
