lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,180,0.4913104772567749,0.6480659246444702,0.7206863760948181,0.7197414636611938,0,,,,,,,,
,180,,,,,0,0.4914109408855438,0.5495738387107849,0.7201889157295227,{'loss': 0.772624671459198},,,,
0.001,181,,,,,,,,,,,,,
,361,0.5659934282302856,0.6759670376777649,0.6744518876075745,0.8410601615905762,1,,,,,,,,
,361,,,,,1,0.518795907497406,0.6227808594703674,0.7446603178977966,{'loss': 0.8167017102241516},,,,
0.001,362,,,,,,,,,,,,,
,542,0.4288398325443268,0.8046924471855164,0.6577693223953247,0.8610798716545105,2,,,,,,,,
,542,,,,,2,0.5295240879058838,0.6338448524475098,0.7434027194976807,{'loss': 0.893429696559906},,,,
0.001,543,,,,,,,,,,,,,
,723,0.5171442031860352,0.616994321346283,0.775500476360321,0.6350709199905396,3,,,,,,,,
,723,,,,,3,0.5397944450378418,0.6376935243606567,0.7491681575775146,{'loss': 0.8285877704620361},,,,
0.001,724,,,,,,,,,,,,,
,904,0.5218412280082703,0.6303107142448425,0.7631077170372009,0.6968328952789307,4,,,,,,,,
,904,,,,,4,0.5443335175514221,0.6428977251052856,0.7520394921302795,{'loss': 0.7284303903579712},,,,
0.001,905,,,,,,,,,,,,,
,1085,0.42649132013320923,0.7824984192848206,0.7025738954544067,0.7573343515396118,5,,,,,,,,
,1085,,,,,5,0.545441210269928,0.6464488506317139,0.7524954676628113,{'loss': 0.8215137124061584},,,,
0.001,1086,,,,,,,,,,,,,
,1266,0.6402066946029663,0.6322130560874939,0.692087709903717,0.8224377632141113,6,,,,,,,,
,1266,,,,,6,0.545441210269928,0.6475771069526672,0.7494634985923767,{'loss': 0.6728476285934448},,,,
0.001,1267,,,,,,,,,,,,,
,1447,0.5274776816368103,0.6987951993942261,0.7235462069511414,0.7063384056091309,7,,,,,,,,
,1447,,,,,7,0.5556697845458984,0.6553487777709961,0.7522798180580139,{'loss': 0.8625708222389221},,,,
0.001,1448,,,,,,,,,,,,,
,1628,0.5284171104431152,0.7482562065124512,0.6591992378234863,1.031306266784668,8,,,,,,,,
,1628,,,,,8,0.559518575668335,0.6523593068122864,0.7538362741470337,{'loss': 0.7648268938064575},,,,
0.001,1629,,,,,,,,,,,,,
,1809,0.6120244264602661,0.5668991804122925,0.769304096698761,0.6973910927772522,9,,,,,,,,
,1809,,,,,9,0.5555065870285034,0.6569156646728516,0.7530055642127991,{'loss': 0.705734372138977},,,,
0.001,1810,,,,,,,,,,,,,
,1990,0.5622357726097107,0.6372860074043274,0.7416587471961975,0.6193664073944092,10,,,,,,,,
,1990,,,,,10,0.5662898421287537,0.6613155007362366,0.7574586868286133,{'loss': 0.839030385017395},,,,
0.001,1991,,,,,,,,,,,,,
,2171,0.44950681924819946,0.6740646958351135,0.7602478265762329,0.6360838413238525,11,,,,,,,,
,2171,,,,,11,0.5607463121414185,0.6571509838104248,0.756223201751709,{'loss': 0.8222163915634155},,,,
0.001,2172,,,,,,,,,,,,,
,2352,0.5824330449104309,0.6436271667480469,0.7511916160583496,0.7013449668884277,12,,,,,,,,
,2352,,,,,12,0.5635829567909241,0.667755663394928,0.7582099437713623,{'loss': 0.6814839243888855},,,,
0.001,2353,,,,,,,,,,,,,
,2533,0.5312353372573853,0.7019657492637634,0.7154432535171509,0.8015490770339966,13,,,,,,,,
,2533,,,,,13,0.5627018809318542,0.6652933359146118,0.757270097732544,{'loss': 0.6883015632629395},,,,
0.001,2534,,,,,,,,,,,,,
,2714,0.5669328570365906,0.6398224234580994,0.7345090508460999,0.7435837984085083,14,,,,,,,,
,2714,,,,,14,0.5620962977409363,0.6669034957885742,0.7579139471054077,{'loss': 0.7101544737815857},,,,
0.001,2715,,,,,,,,,,,,,
,2895,0.42930954694747925,0.804058313369751,0.6901811361312866,0.9041696786880493,15,,,,,,,,
,2895,,,,,15,0.5665834546089172,0.6637784242630005,0.7577546238899231,{'loss': 0.674796462059021},,,,
0.001,2896,,,,,,,,,,,,,
,3076,0.5425082445144653,0.7273303866386414,0.6901811361312866,0.8084893822669983,16,,,,,,,,
,3076,,,,,16,0.5743024945259094,0.668749988079071,0.7591757774353027,{'loss': 0.5974665284156799},,,,
0.001,3077,,,,,,,,,,,,,
,3257,0.5270079970359802,0.7311350703239441,0.7173498272895813,0.7384839057922363,17,,,,,,,,
,3257,,,,,17,0.5717222094535828,0.6682296395301819,0.7600600719451904,{'loss': 0.7780678272247314},,,,
0.001,3258,,,,,,,,,,,,,
,3438,0.6218882203102112,0.616994321346283,0.730695903301239,0.8197654485702515,18,,,,,,,,
,3438,,,,,18,0.5727499723434448,0.6693663001060486,0.7576993107795715,{'loss': 0.715637743473053},,,,
0.001,3439,,,,,,,,,,,,,
,3619,0.4866134226322174,0.7894737124443054,0.6806482076644897,0.8779921531677246,19,,,,,,,,
,3619,,,,,19,0.5724148154258728,0.6688920259475708,0.760515034198761,{'loss': 0.728675127029419},,,,
0.001,3620,,,,,,,,,,,,,
