lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,0.9990557432174683,0.6365824341773987,0.009374999441206455,0.15789473056793213,0.3101123571395874,0.9650349617004395,0.6573464870452881,0.5857894420623779,2.5093841552734375,0,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,0,0.9018391966819763,0.704437255859375,0.14752332866191864,0.44625404477119446,0.5706954002380371,0.6978349685668945,0.6881299614906311,0.6633986830711365,{'loss': 0.4908703863620758},,,,,,,,,
0.001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61,0.9017940759658813,0.9218147993087769,0.9156250357627869,0.6674260497093201,0.719101071357727,0.9169054627418518,0.859649121761322,0.8854222893714905,0.7841116786003113,1,,,,,,,,,,,,,,,,,,
,61,,,,,,,,,,1,0.9411701560020447,0.8508652448654175,0.5822333693504333,0.7615492343902588,0.8001548051834106,0.8712397217750549,0.8433719277381897,0.8365093469619751,{'loss': 0.41289883852005005},,,,,,,,,
0.001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.2559017837047577,0.9818840622901917,0.9562500715255737,0.37731197476387024,0.9033707976341248,0.5454545617103577,0.5367324352264404,0.7550477385520935,0.23892971873283386,2,,,,,,,,,,,,,,,,,,
,92,,,,,,,,,,2,0.9554466605186462,0.8848868608474731,0.7020058035850525,0.8653421401977539,0.8648718595504761,0.9128552079200745,0.8886088728904724,0.8836013078689575,{'loss': 0.27120962738990784},,,,,,,,,
0.001,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,0.9678941965103149,0.8913044333457947,0.7593750357627869,0.991836667060852,0.8382023572921753,0.8694638609886169,0.8996710777282715,0.8933557868003845,0.4354303181171417,3,,,,,,,,,,,,,,,,,,
,123,,,,,,,,,,3,0.9587135910987854,0.900959849357605,0.7345988750457764,0.8709129691123962,0.8944788575172424,0.9312382340431213,0.9036039113998413,0.8996230363845825,{'loss': 0.30179348587989807},,,,,,,,,
0.001,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,154,0.987724244594574,0.9355992674827576,0.90625,0.9830508232116699,0.8808988928794861,0.9537712335586548,0.9473685026168823,0.943942129611969,0.41805699467658997,4,,,,,,,,,,,,,,,,,,
,154,,,,,,,,,,4,0.9609357118606567,0.9076052904129028,0.7528694868087769,0.8864020705223083,0.9054956436157227,0.9342871904373169,0.9107862114906311,0.907249391078949,{'loss': 0.24786096811294556},,,,,,,,,
0.001,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,0.8564683198928833,0.9557428956031799,0.8687500357627869,0.9928570985794067,0.9595504999160767,0.7176470756530762,0.8837719559669495,0.917785108089447,0.13652387261390686,5,,,,,,,,,,,,,,,,,,
,185,,,,,,,,,,5,0.9645930528640747,0.9248929023742676,0.8017855882644653,0.8954926133155823,0.929103434085846,0.9538502097129822,0.9271673560142517,0.9255675673484802,{'loss': 0.2553005516529083},,,,,,,,,
0.001,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,0.7299338579177856,0.9531441926956177,0.8000000715255737,0.9922480583190918,0.9505618810653687,0.5602648854255676,0.7960525751113892,0.8647898435592651,0.17961673438549042,6,,,,,,,,,,,,,,,,,,
,216,,,,,,,,,,6,0.9743281602859497,0.935261607170105,0.8223095536231995,0.925180971622467,0.9466770887374878,0.9648200273513794,0.9407762885093689,0.9375142455101013,{'loss': 0.18180444836616516},,,,,,,,,
0.001,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
