lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.9587482810020447,0.8386563062667847,0.7062500715255737,0.9149798154830933,0.747474730014801,0.9061223268508911,0.8626374006271362,0.8532151579856873,0.5518589615821838,0,,,,,,,,,,,,,,,,,,
,62,,,,,,,,,,0,0.9344200491905212,0.836943507194519,0.5516514182090759,0.7544450163841248,0.8045483231544495,0.8755670785903931,0.8350075483322144,0.8275771141052246,{'loss': 0.261220782995224},,,,,,,,,
0.001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,0.9962067604064941,0.8310918211936951,0.6187500357627869,0.9949749708175659,0.790123462677002,0.9859943985939026,0.8793955445289612,0.8536454439163208,0.40532851219177246,1,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,1,0.9679335951805115,0.9187965989112854,0.805320680141449,0.9134692549705505,0.9059494733810425,0.9450679421424866,0.9241381287574768,0.9213542342185974,{'loss': 0.21590642631053925},,,,,,,,,
0.001,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,188,0.9321953058242798,0.9366365075111389,0.8046875,0.9753788709640503,0.9562290906906128,0.8410662412643433,0.9156593680381775,0.9238901138305664,0.15452735126018524,2,,,,,,,,,,,,,,,,,,
,188,,,,,,,,,,2,0.9721835851669312,0.9292997121810913,0.8318085670471191,0.9292453527450562,0.9198888540267944,0.9517583847045898,0.9346169233322144,0.9322814345359802,{'loss': 0.17900393903255463},,,,,,,,,
0.001,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,0.9615931510925293,0.8741379380226135,0.9187499284744263,0.8724035620689392,0.7205386757850647,0.9938079118728638,0.8950548768043518,0.8966726660728455,0.9729115962982178,3,,,,,,,,,,,,,,,,,,
,251,,,,,,,,,,3,0.9762592911720276,0.9405235648155212,0.85608971118927,0.9355581998825073,0.9350467920303345,0.962465763092041,0.9449405074119568,0.9430317282676697,{'loss': 0.19394387304782867},,,,,,,,,
0.001,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,314,0.9208155274391174,0.9040967226028442,0.5703125,0.9972677826881409,0.9607182145118713,0.7602131366729736,0.8689560294151306,0.8697904944419861,0.10800391435623169,4,,,,,,,,,,,,,,,,,,
,314,,,,,,,,,,4,0.9771131873130798,0.9466195702552795,0.8718265891075134,0.943882405757904,0.9431057572364807,0.9635262489318848,0.9502419233322144,0.9489601850509644,{'loss': 0.17913959920406342},,,,,,,,,
0.001,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,0.9540066123008728,0.9486092329025269,0.8734374642372131,0.9824252724647522,0.9551066756248474,0.8957895040512085,0.9401098489761353,0.9453348517417908,0.08351533114910126,5,,,,,,,,,,,,,,,,,,
,377,,,,,,,,,,5,0.9792056679725647,0.9496855139732361,0.875,0.9468470215797424,0.9496021270751953,0.9678167700767517,0.9535899758338928,0.9519743323326111,{'loss': 0.096828892827034},,,,,,,,,
0.001,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,0.6823139190673828,0.9742721915245056,0.8328124284744263,0.9383803009986877,0.988776683807373,0.5523510575294495,0.7837911248207092,0.8679475784301758,0.10358621925115585,6,,,,,,,,,,,,,,,,,,
,440,,,,,,,,,,6,0.9801778793334961,0.9593120217323303,0.8997717499732971,0.952080249786377,0.9607247710227966,0.9721794724464417,0.9612165093421936,0.9608253836631775,{'loss': 0.11311395466327667},,,,,,,,,
0.001,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,503,0.7709814310073853,0.9318051338195801,0.9875000715255737,0.5429553389549255,0.810325562953949,0.9876881241798401,0.8186812996864319,0.8850788474082947,0.33101147413253784,7,,,,,,,,,,,,,,,,,,
,503,,,,,,,,,,7,0.9809905290603638,0.9599665403366089,0.8995071649551392,0.9514147043228149,0.9612608551979065,0.9734615683555603,0.9618054628372192,0.9611973166465759,{'loss': 0.15805412828922272},,,,,,,,,
0.001,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,566,0.6941678524017334,0.9925423264503479,0.9124999642372131,0.8525547385215759,0.9898990392684937,0.5959458947181702,0.8049450516700745,0.8896970152854919,0.10131651163101196,8,,,,,,,,,,,,,,,,,,
,566,,,,,,,,,,8,0.9829054474830627,0.9667931199073792,0.9171940088272095,0.9554944634437561,0.9686354398727417,0.9789109826087952,0.9678200483322144,0.9677452445030212,{'loss': 0.11234082281589508},,,,,,,,,
0.001,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629,0.9919394254684448,0.8691316246986389,0.8640624284744263,0.9839858412742615,0.7407407164573669,0.9836064577102661,0.9079670310020447,0.8973321914672852,0.8840287923812866,9,,,,,,,,,,,,,,,,,,
,629,,,,,,,,,,9,0.9857960939407349,0.9700421690940857,0.9251891374588013,0.9642267227172852,0.9736043214797974,0.9826641082763672,0.9721292853355408,0.9716492891311646,{'loss': 0.09753862023353577},,,,,,,,,
0.001,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692,0.9521099328994751,0.9467231035232544,0.9671874642372131,0.876770555973053,0.8877664804458618,0.9729396104812622,0.9390110373497009,0.949375569820404,0.5056034922599792,10,,,,,,,,,,,,,,,,,,
,692,,,,,,,,,,10,0.9853886365890503,0.9768143892288208,0.9415698647499084,0.9624032974243164,0.9775665998458862,0.9826728105545044,0.9757565259933472,0.9764799475669861,{'loss': 0.124178446829319},,,,,,,,,
0.001,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,755,0.9715505242347717,0.9250564575195312,0.8468750715255737,0.9765766859054565,0.9147025346755981,0.9367815256118774,0.9357143044471741,0.9333935976028442,0.18651781976222992,11,,,,,,,,,,,,,,,,,,
,755,,,,,,,,,,11,0.9860271215438843,0.9780160188674927,0.9482030272483826,0.9662476778030396,0.9779773950576782,0.983829915523529,0.977399468421936,0.9782379865646362,{'loss': 0.06011999770998955},,,,,,,,,
0.001,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,818,0.948790967464447,0.9029783606529236,0.7531250715255737,0.9816700220108032,0.8967452049255371,0.8563772439956665,0.9016484022140503,0.9010809659957886,0.19387510418891907,12,,,,,,,,,,,,,,,,,,
,818,,,,,,,,,,12,0.9868618249893188,0.9820694923400879,0.9584946036338806,0.9657983183860779,0.9816965460777283,0.987680971622467,0.9805927872657776,0.9818519949913025,{'loss': 0.05316440016031265},,,,,,,,,
0.001,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,881,0.9478425979614258,0.9354234337806702,0.9609375,0.8661971688270569,0.8653197884559631,0.9722571969032288,0.9299450516700745,0.9407157301902771,0.526126503944397,13,,,,,,,,,,,,,,,,,,
,881,,,,,,,,,,13,0.9902511835098267,0.9834556579589844,0.9586048722267151,0.9747447371482849,0.9862199425697327,0.9906030893325806,0.98369300365448,0.9839736223220825,{'loss': 0.07480987906455994},,,,,,,,,
0.001,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,944,0.9800853729248047,0.9289888143539429,0.90625,0.9731544256210327,0.8855218887329102,0.9633699059486389,0.9439559578895569,0.9420682191848755,0.45588022470474243,14,,,,,,,,,,,,,,,,,,
,944,,,,,,,,,,14,0.9899812340736389,0.9843907952308655,0.963060736656189,0.9761098623275757,0.9855805039405823,0.9893346428871155,0.9841579794883728,0.9847618341445923,{'loss': 0.04923112690448761},,,,,,,,,
0.001,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1007,0.9151257276535034,0.9410043358802795,0.9734374284744263,0.8028350472450256,0.8765431642532349,0.9606395363807678,0.9159340858459473,0.9372387528419495,0.4443809688091278,15,,,,,,,,,,,,,,,,,,
,1007,,,,,,,,,,15,0.9928292632102966,0.9918208122253418,0.9794979691505432,0.9801911115646362,0.9922891855239868,0.9941741228103638,0.9903584122657776,0.9912067651748657,{'loss': 0.04328736662864685},,,,,,,,,
0.001,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1070,0.941678524017334,0.9425724744796753,0.9015625715255737,0.918789803981781,0.9214366674423218,0.9071822762489319,0.9296703338623047,0.9396811723709106,0.4289027154445648,16,,,,,,,,,,,,,,,,,,
,1070,,,,,,,,,,16,0.9924440979957581,0.9911164045333862,0.9783220887184143,0.9814357161521912,0.9912890195846558,0.9921656847000122,0.9896764159202576,0.9905577898025513,{'loss': 0.0327107235789299},,,,,,,,,
0.001,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1133,0.955903172492981,0.8845986127853394,0.9468750357627869,0.8719424605369568,0.7384960651397705,0.9879879951477051,0.9010988473892212,0.9061523675918579,1.2596354484558105,17,,,,,,,,,,,,,,,,,,
,1133,,,,,,,,,,17,0.9937834739685059,0.9909687638282776,0.977504312992096,0.9851222038269043,0.9927902817726135,0.9939217567443848,0.9906683564186096,0.991085946559906,{'loss': 0.04796050116419792},,,,,,,,,
0.001,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1196,0.9867234826087952,0.8958243727684021,0.8468750715255737,0.9730700850486755,0.8338946104049683,0.9776315689086914,0.9247254133224487,0.9163737297058105,0.3525349497795105,18,,,,,,,,,,,,,,,,,,
,1196,,,,,,,,,,18,0.9918516874313354,0.9912671446800232,0.9775004386901855,0.979221761226654,0.9919120073318481,0.9920373558998108,0.9893351793289185,0.9903751015663147,{'loss': 0.02729000896215439},,,,,,,,,
0.001,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1259,0.9056425094604492,0.9200385808944702,0.7171874642372131,0.9786781072616577,0.9270482659339905,0.7543378472328186,0.8777471780776978,0.8900442123413086,0.3537280857563019,19,,,,,,,,,,,,,,,,,,
,1259,,,,,,,,,,19,0.9930324554443359,0.9913321733474731,0.9794483780860901,0.9811719655990601,0.9922833442687988,0.995052695274353,0.9904513955116272,0.9912034273147583,{'loss': 0.027342718094587326},,,,,,,,,
0.001,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1322,0.9890943169593811,0.8820295929908752,0.7906250357627869,0.9825243353843689,0.8271604180335999,0.9697369337081909,0.9145603775978088,0.9022131562232971,0.6339257955551147,20,,,,,,,,,,,,,,,,,,
,1322,,,,,,,,,,20,0.9940019845962524,0.9923015236854553,0.9815076589584351,0.9841074347496033,0.9924098253250122,0.9945487380027771,0.9914125204086304,0.9920276999473572,{'loss': 0.017912425100803375},,,,,,,,,
,1323,,,,,,,,,,21,,,,,,,,,,0.9779659509658813,0.9819669723510742,0.9783716797828674,0.9121311902999878,0.9526275992393494,0.9949861168861389,0.971819281578064,0.9771004915237427,0.07398667931556702
,1323,,,,,,,,,,21,,,,,,,,,,0.9521099328994751,0.9467231035232544,0.9671874642372131,0.876770555973053,0.8877664804458618,0.9729396104812622,0.9390110373497009,0.949375569820404,0.5056034922599792
,1323,,,,,,,,,,21,,,,,,,,,,0.9317697882652283,0.8204003572463989,0.9309391975402832,0.8868421912193298,0.7138963937759399,0.8993135094642639,0.8573638200759888,0.8906265497207642,0.2705594003200531
