lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,78,0.9726237058639526,0.9268116354942322,0.9250000715255737,0.9319897890090942,0.8303412199020386,0.9343433976173401,0.9293574690818787,0.9315089583396912,0.4168890714645386,0,,,,,,,,,,,,,,,,,,
,78,,,,,,,,,,0,0.9513497352600098,0.894785463809967,0.7368716597557068,0.8554196953773499,0.8685697317123413,0.914021909236908,0.893295168876648,0.8916522264480591,{'loss': 0.2062615007162094},,,,,,,,,
0.001,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,157,0.9585551619529724,0.9718580842018127,0.9037500023841858,0.940182089805603,0.9470376968383789,0.8933106660842896,0.9460827112197876,0.9536970853805542,0.08101960271596909,1,,,,,,,,,,,,,,,,,,
,157,,,,,,,,,,1,0.9737235307693481,0.9374356865882874,0.8538742065429688,0.9359902143478394,0.9305372834205627,0.9576674699783325,0.942024290561676,0.9405070543289185,{'loss': 0.14028923213481903},,,,,,,,,
0.001,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,236,0.8205323219299316,0.9540229439735413,0.9150000214576721,0.6110183596611023,0.8824057579040527,0.9068265557289124,0.8523327112197876,0.9016150236129761,0.2457592934370041,2,,,,,,,,,,,,,,,,,,
,236,,,,,,,,,,2,0.9784298539161682,0.9521178007125854,0.891051709651947,0.9471569061279297,0.9455280303955078,0.9674283266067505,0.9549545645713806,0.9544033408164978,{'loss': 0.14735384285449982},,,,,,,,,
0.001,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,315,0.926615834236145,0.9486180543899536,0.9475001096725464,0.8320527076721191,0.874326765537262,0.915413498878479,0.9174736738204956,0.935395359992981,0.3236779570579529,3,,,,,,,,,,,,,,,,,,
