lr-AdamW,step,train_loss,epoch,val_loss_step,val_loss_epoch
0.0005,0,,,,
,0,6.592164993286133,0,,
,1,7.89479923248291,0,,
,2,6.086462497711182,0,,
,3,5.728916168212891,0,,
,4,5.576725482940674,0,,
,5,5.466947555541992,0,,
,6,5.2982659339904785,0,,
,7,5.121215343475342,0,,
,8,4.974147796630859,0,,
,9,5.092473030090332,0,,
,10,4.86063289642334,0,,
,11,4.711970329284668,0,,
,12,4.665887832641602,0,,
,13,4.657820224761963,0,,
,14,4.7084197998046875,0,,
,15,4.546892166137695,0,,
,16,4.511844635009766,0,,
,17,4.262861251831055,0,,
,18,4.18626594543457,0,,
,19,4.125985622406006,0,,
,20,4.185357093811035,0,,
,21,3.9644062519073486,0,,
,22,3.875230312347412,0,,
,23,3.790170192718506,0,,
,24,3.7905120849609375,0,,
,25,3.6231422424316406,0,,
,26,3.730722188949585,0,,
,27,3.5919876098632812,0,,
,28,3.5206589698791504,0,,
,29,3.598560333251953,0,,
,30,3.3769497871398926,0,,
,31,3.2919702529907227,0,,
,32,3.259246587753296,0,,
,33,3.2532901763916016,0,,
,34,3.0351665019989014,0,,
,35,3.015042304992676,0,,
,36,2.828254461288452,0,,
,37,2.880585193634033,0,,
,38,2.760133743286133,0,,
,39,2.6818838119506836,0,,
,0,,,4.169997692108154,
,1,,,4.533830165863037,
,2,,,4.808049201965332,
,3,,,5.356218338012695,
,4,,,5.038697719573975,
,5,,,4.661110877990723,
,6,,,4.960265159606934,
,7,,,5.117945194244385,
,8,,,4.295823097229004,
,9,,,4.384962558746338,
,10,,,4.223202228546143,
,39,,0,,4.699853897094727
0.0004999996977434274,40,,,,
,40,2.557870864868164,1,,
,41,2.5048155784606934,1,,
,42,2.3849222660064697,1,,
,43,2.245520830154419,1,,
,44,2.2711398601531982,1,,
,45,2.2129716873168945,1,,
,46,2.1438446044921875,1,,
,47,2.0950770378112793,1,,
,48,2.0670862197875977,1,,
,49,1.9993946552276611,1,,
,50,1.8738536834716797,1,,
,51,1.8586374521255493,1,,
,52,1.7580856084823608,1,,
,53,1.6900273561477661,1,,
,54,1.7831780910491943,1,,
,55,1.5597882270812988,1,,
,56,1.5576307773590088,1,,
,57,1.5198805332183838,1,,
,58,1.5190463066101074,1,,
,59,1.473107933998108,1,,
,60,1.4215118885040283,1,,
,61,1.428763747215271,1,,
,62,1.3337645530700684,1,,
,63,1.366682529449463,1,,
,64,1.2393758296966553,1,,
,65,1.292260766029358,1,,
,66,1.2045799493789673,1,,
,67,1.245051383972168,1,,
,68,1.0697240829467773,1,,
,69,1.154862642288208,1,,
,70,1.151611566543579,1,,
,71,1.1272770166397095,1,,
,72,1.088869333267212,1,,
,73,0.9697989821434021,1,,
,74,0.9921796321868896,1,,
,75,0.9539306163787842,1,,
,76,0.9207105040550232,1,,
,77,0.9299370050430298,1,,
,78,0.9322637915611267,1,,
,79,0.8616255521774292,1,,
,11,,,1.6298105716705322,
,12,,,1.6496248245239258,
,13,,,1.6506413221359253,
,14,,,1.8130035400390625,
,15,,,1.6027553081512451,
,16,,,1.6525007486343384,
,17,,,1.6395641565322876,
,18,,,1.645945429801941,
,19,,,1.5423448085784912,
,20,,,1.7874696254730225,
,21,,,1.4946171045303345,
,79,,1,,1.6506192684173584
0.0004999987909744553,80,,,,
,80,0.9475926756858826,2,,
,81,0.8767533898353577,2,,
,82,0.8433201313018799,2,,
,83,0.8022828102111816,2,,
,84,0.7634103298187256,2,,
,85,0.7923797369003296,2,,
,86,0.7803976535797119,2,,
,87,0.7500369548797607,2,,
,88,0.7888985872268677,2,,
,89,0.6930223703384399,2,,
,90,0.7625433206558228,2,,
,91,0.7042475938796997,2,,
,92,0.7199246883392334,2,,
,93,0.6162258386611938,2,,
,94,0.628890872001648,2,,
,95,0.655254065990448,2,,
,96,0.6342340707778931,2,,
,97,0.6279424428939819,2,,
,98,0.5587213039398193,2,,
,99,0.5780501365661621,2,,
,100,0.5680209398269653,2,,
,101,0.5509953498840332,2,,
,102,0.5638380646705627,2,,
,103,0.5867418646812439,2,,
,104,0.5532763004302979,2,,
,105,0.5594432353973389,2,,
,106,0.5036212205886841,2,,
,107,0.48706352710723877,2,,
,108,0.5250076055526733,2,,
,109,0.5039713978767395,2,,
,110,0.47305700182914734,2,,
,111,0.4571707248687744,2,,
,112,0.46831411123275757,2,,
,113,0.49225109815597534,2,,
,114,0.4603617191314697,2,,
,115,0.49044227600097656,2,,
,116,0.48991692066192627,2,,
,117,0.44968441128730774,2,,
,118,0.46332448720932007,2,,
,119,0.43487757444381714,2,,
,22,,,0.8109470009803772,
,23,,,0.7385769486427307,
,24,,,0.678938627243042,
,25,,,0.7048016786575317,
,26,,,0.6101722717285156,
,27,,,0.6655568480491638,
,28,,,0.6762262582778931,
,29,,,0.6314030289649963,
,30,,,0.819229006767273,
,31,,,0.8552809953689575,
,32,,,0.6374944448471069,
,119,,2,,0.7138530015945435
0.0004999972796953211,120,,,,
,120,0.42344987392425537,3,,
,121,0.4536539912223816,3,,
,122,0.4322788715362549,3,,
,123,0.4409119486808777,3,,
,124,0.42773109674453735,3,,
,125,0.427376389503479,3,,
,126,0.36185771226882935,3,,
,127,0.3927968144416809,3,,
,128,0.38549408316612244,3,,
,129,0.4438173770904541,3,,
,130,0.3426462709903717,3,,
,131,0.38444334268569946,3,,
,132,0.3663807809352875,3,,
,133,0.36342352628707886,3,,
,134,0.3349953591823578,3,,
,135,0.3634774088859558,3,,
,136,0.3266119956970215,3,,
,137,0.3457058072090149,3,,
,138,0.2928761839866638,3,,
