lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,80,0.44967740774154663,0.5510968565940857,0.7620995044708252,0.3903530538082123,0,,,,,,,,
,80,,,,,0,0.5046461820602417,0.5607196688652039,0.6400792002677917,{'loss': 0.8690788745880127},,,,
0.001,81,,,,,,,,,,,,,
,161,0.4658064544200897,0.6169074177742004,0.7286980152130127,0.39970847964286804,1,,,,,,,,
,161,,,,,1,0.5353361964225769,0.6192687749862671,0.6955599784851074,{'loss': 0.7516568899154663},,,,
0.001,162,,,,,,,,,,,,,
,242,0.5477419495582581,0.5382557511329651,0.7307429909706116,0.3429454565048218,2,,,,,,,,
,242,,,,,2,0.5421789884567261,0.6452819108963013,0.7010630965232849,{'loss': 0.7763972282409668},,,,
0.001,243,,,,,,,,,,,,,
,323,0.3799999952316284,0.6377742290496826,0.7852760553359985,0.2804015576839447,3,,,,,,,,
,323,,,,,3,0.5534438490867615,0.6443778276443481,0.7040181159973145,{'loss': 0.7842967510223389},,,,
0.001,324,,,,,,,,,,,,,
,404,0.3987096846103668,0.613162100315094,0.8002726435661316,0.253442645072937,4,,,,,,,,
,404,,,,,4,0.5574827790260315,0.6594789028167725,0.7075684666633606,{'loss': 0.7959463596343994},,,,
0.001,405,,,,,,,,,,,,,
,485,0.6219354867935181,0.46441948413848877,0.7627812027931213,0.2967933416366577,5,,,,,,,,
,485,,,,,5,0.5648254156112671,0.6575322151184082,0.710466742515564,{'loss': 0.827908992767334},,,,
0.001,486,,,,,,,,,,,,,
,566,0.5754838585853577,0.6046013832092285,0.6987048387527466,0.34199750423431396,6,,,,,,,,
,566,,,,,6,0.5703862905502319,0.659223735332489,0.7086102366447449,{'loss': 0.8752275705337524},,,,
0.001,567,,,,,,,,,,,,,
,647,0.5045161247253418,0.6543605923652649,0.7280163764953613,0.39012598991394043,7,,,,,,,,
,647,,,,,7,0.5818910002708435,0.6622108817100525,0.7194863557815552,{'loss': 0.8271663188934326},,,,
0.001,648,,,,,,,,,,,,,
,728,0.5070967674255371,0.5987159013748169,0.7477846145629883,0.3187459409236908,8,,,,,,,,
,728,,,,,8,0.5850896239280701,0.661478579044342,0.7099872827529907,{'loss': 0.7522470951080322},,,,
0.001,729,,,,,,,,,,,,,
,809,0.37161290645599365,0.7025147080421448,0.7798227667808533,0.25374042987823486,9,,,,,,,,
,809,,,,,9,0.5810791254043579,0.6730192303657532,0.7155963182449341,{'loss': 0.7797579765319824},,,,
0.001,810,,,,,,,,,,,,,
,890,0.5025806427001953,0.6800428032875061,0.7102931141853333,0.3385378122329712,10,,,,,,,,
,890,,,,,10,0.5907142758369446,0.6671661734580994,0.713153064250946,{'loss': 0.7665916681289673},,,,
0.001,891,,,,,,,,,,,,,
,971,0.5903225541114807,0.5232744812965393,0.7607361674308777,0.25796544551849365,11,,,,,,,,
,971,,,,,11,0.5896556377410889,0.6643660664558411,0.713942289352417,{'loss': 0.7751963138580322},,,,
0.001,972,,,,,,,,,,,,,
,1052,0.48516130447387695,0.6880685091018677,0.7137014269828796,0.3261047601699829,12,,,,,,,,
,1052,,,,,12,0.5941925048828125,0.6678159236907959,0.7150127291679382,{'loss': 0.7301778197288513},,,,
0.001,1053,,,,,,,,,,,,,
,1133,0.6883870959281921,0.5200642347335815,0.6830266118049622,0.37518179416656494,13,,,,,,,,
,1133,,,,,13,0.5962883830070496,0.6742128729820251,0.7201529741287231,{'loss': 0.7440305948257446},,,,
0.001,1134,,,,,,,,,,,,,
,1214,0.4612903296947479,0.7271267771720886,0.7246080636978149,0.3071131706237793,14,,,,,,,,
,1214,,,,,14,0.5988280773162842,0.6705124378204346,0.7147912383079529,{'loss': 0.830321192741394},,,,
,1215,,,,,15,,,,,0.4591032862663269,0.674261748790741,0.7672219276428223,0.7982645034790039
,1215,,,,,15,,,,,0.3987096846103668,0.613162100315094,0.8002726435661316,0.253442645072937
,1215,,,,,15,,,,,0.5305397510528564,0.2282157689332962,0.7547683715820312,0.2903803586959839
