lr-AdamW,step,train_loss,train_acc_top1,train_acc_top5,train_acc_mean_pos,epoch
0.001,0,,,,,
,0,6.559183120727539,0.22513888776302338,0.3105555474758148,205.89474487304688,0
,1,6.410450458526611,0.308055579662323,0.41013890504837036,138.55902099609375,0
