lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,1.0,0.6233077645301819,0.0,0.0,0.2808988392353058,1.0,0.6491227746009827,0.5740495324134827,5.793848991394043,0,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,0,0.9263249039649963,0.7263417840003967,0.1320890188217163,0.4423076808452606,0.6887349486351013,0.8081902861595154,0.7285786271095276,0.6964371204376221,{'loss': 0.48392146825790405},,,,,,,,,
0.001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61,0.9943342804908752,0.8207326531410217,0.890625,0.9134616255760193,0.5146067142486572,1.0,0.859100878238678,0.8468266725540161,2.0110971927642822,1,,,,,,,,,,,,,,,,,,
,61,,,,,,,,,,1,0.9423661828041077,0.8553099036216736,0.5854441523551941,0.7671809196472168,0.8497289419174194,0.9139127731323242,0.8567289113998413,0.8490009307861328,{'loss': 0.463385671377182},,,,,,,,,
0.001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.998111367225647,0.8143296837806702,0.8843750357627869,0.9370861053466797,0.5011236071586609,0.9955357909202576,0.8569079041481018,0.8425365686416626,1.9968807697296143,2,,,,,,,,,,,,,,,,,,
,92,,,,,,,,,,2,0.9616557359695435,0.8899193406105042,0.6944842338562012,0.8753949403762817,0.8951281905174255,0.934171736240387,0.8983115553855896,0.8910732269287109,{'loss': 0.2727378308773041},,,,,,,,,
0.001,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,0.41454198956489563,0.9712389707565308,0.9968749284744263,0.3265097141265869,0.869662880897522,0.9797468185424805,0.627741277217865,0.8034643530845642,0.5446381568908691,3,,,,,,,,,,,,,,,,,,
,123,,,,,,,,,,3,0.9625163078308105,0.90416419506073,0.7439112067222595,0.8929492235183716,0.9107326865196228,0.9418355226516724,0.9114164113998413,0.9065214395523071,{'loss': 0.33976829051971436},,,,,,,,,
0.001,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,154,0.9508971571922302,0.9508971571922302,0.8468750715255737,0.9963235259056091,0.9415730834007263,0.8498984575271606,0.9303727746009827,0.9361740350723267,0.23112799227237701,4,,,,,,,,,,,,,,,,,,
,154,,,,,,,,,,4,0.9645266532897949,0.907638669013977,0.75,0.8830236792564392,0.9121724367141724,0.9502407312393188,0.9139994978904724,0.9091683626174927,{'loss': 0.24535325169563293},,,,,,,,,
0.001,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,0.4825306534767151,0.9587241411209106,0.8874999284744263,0.9793103933334351,0.9707865118980408,0.4315684139728546,0.6726974248886108,0.8159085512161255,0.04113246500492096,5,,,,,,,,,,,,,,,,,,
,185,,,,,,,,,,5,0.9679703712463379,0.9190111756324768,0.7878571152687073,0.9115701913833618,0.929103434085846,0.955866813659668,0.926663339138031,0.9229384660720825,{'loss': 0.27922189235687256},,,,,,,,,
0.001,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,0.9839471578598022,0.9237589240074158,0.8218750357627869,0.9962120652198792,0.8943819999694824,0.921296238899231,0.9336623549461365,0.9270774126052856,0.3790057301521301,6,,,,,,,,,,,,,,,,,,
,216,,,,,,,,,,6,0.9700859785079956,0.9303150177001953,0.8165892362594604,0.9157978296279907,0.9412674307823181,0.963607668876648,0.9359878897666931,0.9333926439285278,{'loss': 0.19389690458774567},,,,,,,,,
0.001,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,0.984891414642334,0.9657407402992249,0.9406250715255737,0.9233130216598511,0.901123583316803,0.959330141544342,0.9566885232925415,0.9582206010818481,0.30405178666114807,7,,,,,,,,,,,,,,,,,,
,247,,,,,,,,,,7,0.9738077521324158,0.9366995096206665,0.8300071358680725,0.9249404668807983,0.95055091381073,0.9691744446754456,0.9426664113998413,0.9400271773338318,{'loss': 0.1695670187473297},,,,,,,,,
0.001,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,278,0.591123640537262,0.9905062913894653,0.7062500715255737,0.99559485912323,0.9932584166526794,0.4580311179161072,0.7094298005104065,0.8171439170837402,0.05040304735302925,8,,,,,,,,,,,,,,,,,,
