lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,0.9943395853042603,0.6687816977500916,0.125,0.8000000715255737,0.4234233498573303,0.9494948983192444,0.702850878238678,0.6409369111061096,2.039341449737549,0,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,0,0.8943261504173279,0.7624527215957642,0.3277893364429474,0.48964807391166687,0.6743028163909912,0.8132132887840271,0.7406005859375,0.7317153215408325,{'loss': 0.4591984450817108},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,0.9905661344528198,0.763081431388855,0.41249996423721313,0.9565218687057495,0.6711711883544922,0.9612902998924255,0.8114033937454224,0.7724751830101013,1.315085768699646,1,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,1,0.946846604347229,0.8667697310447693,0.6109570860862732,0.7824156284332275,0.8551517724990845,0.9104399085044861,0.865234375,0.858230710029602,{'loss': 0.3197701871395111},,,,,,,,,
0.001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.8830189108848572,0.9087377786636353,0.7874999642372131,0.6885246634483337,0.8738738298416138,0.9065419435501099,0.8640350699424744,0.8860955238342285,0.4423178434371948,2,,,,,,,,,,,,,,,,,,
,47,,,,,,,,,,2,0.9586235284805298,0.885185182094574,0.6994459629058838,0.8639863729476929,0.8816509246826172,0.9366084337234497,0.89404296875,0.8877109885215759,{'loss': 0.3081417381763458},,,,,,,,,
0.001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63,0.8905659914016724,0.8822430372238159,0.625,0.9090909361839294,0.9324322938919067,0.7752808928489685,0.8541666269302368,0.8638038039207458,0.4650571346282959,3,,,,,,,,,,,,,,,,,,
,63,,,,,,,,,,3,0.9579991698265076,0.902924120426178,0.7391003966331482,0.8689991235733032,0.9044300317764282,0.9385329484939575,0.90625,0.9028558731079102,{'loss': 0.2915125787258148},,,,,,,,,
0.001,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79,0.8528300523757935,0.8915186524391174,0.6812500357627869,0.8384614586830139,0.9054054617881775,0.7309091091156006,0.8355263471603394,0.8600558638572693,0.6200488805770874,4,,,,,,,,,,,,,,,,,,
,79,,,,,,,,,,4,0.9698248505592346,0.9175482988357544,0.757617712020874,0.8865479230880737,0.9367843866348267,0.9656233787536621,0.92431640625,0.9188395738601685,{'loss': 0.174569770693779},,,,,,,,,
0.001,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,0.6339622139930725,0.9385475516319275,0.78125,0.7440476417541504,0.9819821119308472,0.5647668242454529,0.7445175647735596,0.839823842048645,0.40525686740875244,5,,,,,,,,,,,,,,,,,,
,95,,,,,,,,,,5,0.9641351103782654,0.9245396852493286,0.7706167697906494,0.8804434537887573,0.9512194991111755,0.9622355699539185,0.9268798828125,0.9239024519920349,{'loss': 0.2212190181016922},,,,,,,,,
0.001,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,111,0.9754716157913208,0.8573798537254333,0.6624999642372131,0.8760329484939575,0.8288288116455078,0.9787234663963318,0.8848685026168823,0.8693209290504456,0.7349002957344055,6,,,,,,,,,,,,,,,,,,
,111,,,,,,,,,,6,0.9691982865333557,0.9307131171226501,0.7981969118118286,0.8915568590164185,0.9507464170455933,0.972519040107727,0.9345703125,0.9315987825393677,{'loss': 0.14042431116104126},,,,,,,,,
0.001,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,0.8320755362510681,0.8579767942428589,0.41249996423721313,0.970588207244873,0.9504504799842834,0.6393938660621643,0.7872806191444397,0.8048005104064941,0.8060837388038635,7,,,,,,,,,,,,,,,,,,
,127,,,,,,,,,,7,0.9717239737510681,0.9438409805297852,0.8490304946899414,0.9162930250167847,0.9547038078308105,0.9711393117904663,0.9459228515625,0.945048451423645,{'loss': 0.1310044527053833},,,,,,,,,
0.001,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,0.9245282411575317,0.8957952857017517,0.7750000357627869,0.7294117212295532,0.8333333730697632,0.9487180113792419,0.8760966062545776,0.8846640586853027,0.5651801228523254,8,,,,,,,,,,,,,,,,,,
,143,,,,,,,,,,8,0.9812155961990356,0.9557976722717285,0.8663434982299805,0.9413093328475952,0.9756218194961548,0.980990469455719,0.9595947265625,0.9572047591209412,{'loss': 0.08364619314670563},,,,,,,,,
0.001,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,159,0.8207546472549438,0.873494029045105,0.8812499642372131,0.5222222208976746,0.6441441178321838,0.9930554628372192,0.7883772253990173,0.8347058892250061,1.4411154985427856,9,,,,,,,,,,,,,,,,,,
,159,,,,,,,,,,9,0.9742560982704163,0.9513702988624573,0.8580332398414612,0.9260090589523315,0.9736186265945435,0.9775112867355347,0.95361328125,0.9526022672653198,{'loss': 0.18116699159145355},,,,,,,,,
0.001,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,0.9547170400619507,0.8532882928848267,0.625,0.9090909361839294,0.8198198676109314,0.8708133697509766,0.8640350699424744,0.8532266020774841,0.881158173084259,10,,,,,,,,,,,,,,,,,,
,175,,,,,,,,,,10,0.9805947542190552,0.9637231230735779,0.889736533164978,0.9454679489135742,0.9785962700843811,0.9776230454444885,0.964111328125,0.9633294343948364,{'loss': 0.10712631046772003},,,,,,,,,
0.001,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,191,0.5811319947242737,0.947692334651947,0.9562500715255737,0.3893129825592041,0.8243242502212524,0.9432989358901978,0.706140398979187,0.830352246761322,0.5953991413116455,11,,,,,,,,,,,,,,,,,,
,191,,,,,,,,,,11,0.9839662909507751,0.9680365920066833,0.919611930847168,0.9595083594322205,0.9711298942565918,0.9799095392227173,0.969482421875,0.9692215919494629,{'loss': 0.0792899802327156},,,,,,,,,
0.001,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,207,0.9641509652137756,0.8488372564315796,0.581250011920929,0.8942307829856873,0.8558558821678162,0.9223300218582153,0.8706140518188477,0.8542033433914185,1.081916332244873,12,,,,,,,,,,,,,,,,,,
,207,,,,,,,,,,12,0.9822784066200256,0.9704042673110962,0.9121107459068298,0.9488840699195862,0.9815645217895508,0.9825435876846313,0.9697265625,0.9697727560997009,{'loss': 0.07394976913928986},,,,,,,,,
,208,,,,,,,,,,13,,,,,,,,,,0.9219245314598083,0.921341061592102,0.7822469472885132,0.7763248085975647,0.9114867448806763,0.9178767800331116,0.894775390625,0.9054924249649048,0.325348824262619
,208,,,,,,,,,,13,,,,,,,,,,0.8830189108848572,0.9087377786636353,0.7874999642372131,0.6885246634483337,0.8738738298416138,0.9065419435501099,0.8640350699424744,0.8860955238342285,0.4423178434371948
,208,,,,,,,,,,13,,,,,,,,,,0.761904776096344,0.8121212720870972,0.9074584245681763,0.6498516201972961,0.6839237213134766,0.8357381224632263,0.7679455280303955,0.8344660997390747,0.40041908621788025
