lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
,2339,,,,,25,0.619939386844635,0.6571428775787354,0.7575057744979858,{'loss': 0.7111333012580872},,,,
0.001,2340,,,,,,,,,,,,,
,2429,0.4770471453666687,0.5815944075584412,0.7915367484092712,0.5045903921127319,26,,,,,,,,
,2429,,,,,26,0.6203614473342896,0.6620349884033203,0.7503846883773804,{'loss': 0.778605043888092},,,,
0.001,2430,,,,,,,,,,,,,
,2519,0.5334987640380859,0.528624951839447,0.7737193703651428,0.47739580273628235,27,,,,,,,,
,2519,,,,,27,0.6189624071121216,0.6563342213630676,0.7550302147865295,{'loss': 0.680141806602478},,,,
0.001,2520,,,,,,,,,,,,,
,2609,0.5459057092666626,0.5778490900993347,0.7616926431655884,0.543096661567688,28,,,,,,,,
,2609,,,,,28,0.6189427375793457,0.6529482007026672,0.7550032734870911,{'loss': 0.7434629797935486},,,,
,2610,,,,,29,,,,,0.45564737915992737,0.6940701007843018,0.8202592730522156,0.8580690622329712
,2610,,,,,29,,,,,0.39143919944763184,0.5901551842689514,0.8173719644546509,0.4409709870815277
,2610,,,,,29,,,,,0.23792614042758942,0.17289073765277863,0.8319709300994873,0.1951218545436859
