lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.9952583909034729,0.7344297170639038,0.565625011920929,0.9679145216941833,0.4579124450683594,1.0,0.78818678855896,0.7531734704971313,2.9275405406951904,0,,,,,,,,,,,,,,,,,,
,62,,,,,,,,,,0,0.9410156607627869,0.8154360055923462,0.48770207166671753,0.7595075964927673,0.775615930557251,0.8670903444290161,0.8204365372657776,0.8067793846130371,{'loss': 0.3469451665878296},,,,,,,,,
0.001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,0.9890943169593811,0.8517761826515198,0.8062500357627869,0.9433273077011108,0.7194163799285889,0.9953416585922241,0.8909340500831604,0.8777060508728027,0.9011281728744507,1,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,1,0.9652033448219299,0.9131888747215271,0.7857646346092224,0.9074262976646423,0.9034176468849182,0.9394497871398926,0.9184957146644592,0.91535484790802,{'loss': 0.19416509568691254},,,,,,,,,
0.001,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,188,0.9288762807846069,0.8872281312942505,0.6781249642372131,0.9796839356422424,0.9382715821266174,0.8452982902526855,0.887087881565094,0.8873295783996582,0.13011780381202698,2,,,,,,,,,,,,,,,,,,
,188,,,,,,,,,,2,0.971433162689209,0.9334124326705933,0.8400774002075195,0.9275446534156799,0.9259539246559143,0.9529258012771606,0.9371280074119568,0.9355779886245728,{'loss': 0.19422325491905212},,,,,,,,,
0.001,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,0.9772404432296753,0.9300541281700134,0.9000000357627869,0.9664430022239685,0.8888888955116272,0.9565218687057495,0.9420329332351685,0.9408541917800903,0.13984672725200653,3,,,,,,,,,,,,,,,,,,
,251,,,,,,,,,,3,0.9740085601806641,0.9375323057174683,0.8478413224220276,0.9320856332778931,0.9323878884315491,0.9579810500144958,0.9415302872657776,0.9397754669189453,{'loss': 0.1867470145225525},,,,,,,,,
0.001,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,314,0.9530583024024963,0.9305554628372192,0.7921875715255737,0.9863814115524292,0.953984260559082,0.8799172043800354,0.9250000715255737,0.9261206984519958,0.08230554312467575,4,,,,,,,,,,,,,,,,,,
,314,,,,,,,,,,4,0.9762019515037537,0.9493848085403442,0.8850493431091309,0.9421921372413635,0.9420966506004333,0.9643594026565552,0.9517918825149536,0.9515026807785034,{'loss': 0.17718780040740967},,,,,,,,,
0.001,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,0.9492650628089905,0.8242074251174927,0.9343749284744263,0.821428656578064,0.5420875549316406,1.0,0.8469780683517456,0.8505820631980896,2.062361478805542,5,,,,,,,,,,,,,,,,,,
,377,,,,,,,,,,5,0.978401780128479,0.9517255425453186,0.8838028311729431,0.945030152797699,0.9482126832008362,0.967147707939148,0.9543341398239136,0.9534749984741211,{'loss': 0.118671715259552},,,,,,,,,
0.001,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,0.9198671579360962,0.9353905320167542,0.7093749642372131,0.9912663102149963,0.9640852212905884,0.7752708196640015,0.8936814069747925,0.9023152589797974,0.08144047856330872,6,,,,,,,,,,,,,,,,,,
,440,,,,,,,,,,6,0.9792671203613281,0.9591246843338013,0.9018782377243042,0.9474459886550903,0.9586974382400513,0.9732475876808167,0.9605655074119568,0.9605422019958496,{'loss': 0.12715159356594086},,,,,,,,,
0.001,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,503,0.9924134612083435,0.8432716131210327,0.8375000357627869,0.9640287756919861,0.6734007596969604,0.996677815914154,0.887087881565094,0.8736395835876465,1.9412978887557983,7,,,,,,,,,,,,,,,,,,
,503,,,,,,,,,,7,0.9815797209739685,0.9625099897384644,0.9088349342346191,0.9547051787376404,0.9635396599769592,0.9755191206932068,0.964347779750824,0.964053213596344,{'loss': 0.16165447235107422},,,,,,,,,
0.001,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,566,0.902323305606842,0.959173321723938,0.9140625,0.918367326259613,0.9315375685691833,0.8145241141319275,0.9115385413169861,0.9348220229148865,0.06465807557106018,8,,,,,,,,,,,,,,,,,,
,566,,,,,,,,,,8,0.9824232459068298,0.9667263627052307,0.9207102060317993,0.9588061571121216,0.9657264947891235,0.9752234816551208,0.9674478769302368,0.9676684141159058,{'loss': 0.08658869564533234},,,,,,,,,
0.001,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629,0.9819821119308472,0.8888412117958069,0.765625,0.9879031777381897,0.8731761574745178,0.9557738900184631,0.9173077344894409,0.9060860872268677,0.20023979246616364,9,,,,,,,,,,,,,,,,,,
,629,,,,,,,,,,9,0.984563410282135,0.972316324710846,0.933990478515625,0.961057722568512,0.9713311195373535,0.9806195497512817,0.9724082350730896,0.9728484153747559,{'loss': 0.07509056478738785},,,,,,,,,
0.001,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692,0.8729256391525269,0.8971734642982483,0.9656249284744263,0.6813671588897705,0.7598204016685486,0.9941262602806091,0.8615384697914124,0.8937940001487732,1.062179446220398,10,,,,,,,,,,,,,,,,,,
,692,,,,,,,,,,10,0.9862450361251831,0.9756446480751038,0.9449138045310974,0.9666905999183655,0.9752851128578186,0.984644889831543,0.9762834906578064,0.976777195930481,{'loss': 0.11353211849927902},,,,,,,,,
0.001,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,755,0.9568515419960022,0.9227252006530762,0.9046874642372131,0.8921417593955994,0.8698092103004456,0.9639302492141724,0.9263735413551331,0.9311800599098206,0.17559877038002014,11,,,,,,,,,,,,,,,,,,
,755,,,,,,,,,,11,0.9871512651443481,0.9781962037086487,0.9513741731643677,0.9694794416427612,0.9770914316177368,0.9851965308189392,0.9783915877342224,0.9790311455726624,{'loss': 0.062228210270404816},,,,,,,,,
0.001,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,818,0.9355144500732422,0.931099534034729,0.8812499642372131,0.8785046935081482,0.9023569822311401,0.914675772190094,0.9178571701049805,0.9284125566482544,0.36302635073661804,12,,,,,,,,,,,,,,,,,,
,818,,,,,,,,,,12,0.9884170293807983,0.9823588728904724,0.9590221047401428,0.9718409776687622,0.9835900664329529,0.9885815978050232,0.9820498824119568,0.9828433394432068,{'loss': 0.022770585492253304},,,,,,,,,
0.001,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,881,0.9886202216148376,0.8647862672805786,0.8109374642372131,0.9558010697364807,0.7575757503509521,0.9839649796485901,0.9008241295814514,0.8886999487876892,1.5635336637496948,13,,,,,,,,,,,,,,,,,,
