lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
,1031,0.9925714135169983,0.7894450426101685,0.7565217614173889,1.5287408828735352,11,,,,,,,,
,1031,,,,,11,0.9737136363983154,0.9692467451095581,0.9861059784889221,{'loss': 0.08548326790332794},,,,
0.001,1032,,,,,,,,,,,,,
,1117,0.8679999709129333,0.7976061105728149,0.9732919335365295,1.9217629432678223,12,,,,,,,,
,1117,,,,,12,0.9771516919136047,0.9732977151870728,0.9861196279525757,{'loss': 0.06260315328836441},,,,
0.001,1118,,,,,,,,,,,,,
,1203,0.7297142744064331,0.926006555557251,0.9332298040390015,0.5581868290901184,13,,,,,,,,
,1203,,,,,13,0.9814996719360352,0.9759429693222046,0.9882165193557739,{'loss': 0.06008632481098175},,,,
0.001,1204,,,,,,,,,,,,,
,1289,0.9502857327461243,0.8596300482749939,0.9124223589897156,1.1966471672058105,14,,,,,,,,
,1289,,,,,14,0.9830461144447327,0.9810145497322083,0.9918888807296753,{'loss': 0.01389737706631422},,,,
0.001,1290,,,,,,,,,,,,,
,1375,0.9417142868041992,0.8471164107322693,0.9372670650482178,1.3787050247192383,15,,,,,,,,
,1375,,,,,15,0.98544842004776,0.9873586893081665,0.9921424388885498,{'loss': 0.05087515339255333},,,,
0.001,1376,,,,,,,,,,,,,
,1461,0.9691428542137146,0.8688791990280151,0.8031055927276611,1.695326328277588,16,,,,,,,,
,1461,,,,,16,0.9854382276535034,0.9876818060874939,0.9933628439903259,{'loss': 0.0182053130120039},,,,
0.001,1462,,,,,,,,,,,,,
,1547,0.9262857437133789,0.8971708416938782,0.9319875836372375,0.9976475834846497,17,,,,,,,,
,1547,,,,,17,0.9859786629676819,0.9844467639923096,0.9929915070533752,{'loss': 0.031216498464345932},,,,
0.001,1548,,,,,,,,,,,,,
,1633,0.9691428542137146,0.7780196070671082,0.9124223589897156,2.541414737701416,18,,,,,,,,
,1633,,,,,18,0.9908950924873352,0.9896080493927002,0.9957007765769958,{'loss': 0.00797620415687561},,,,
0.001,1634,,,,,,,,,,,,,
,1719,0.9222857356071472,0.9085962772369385,0.810869574546814,0.8042675256729126,19,,,,,,,,
,1719,,,,,19,0.9897644519805908,0.9900431036949158,0.9942366480827332,{'loss': 0.061441510915756226},,,,
0.001,1720,,,,,,,,,,,,,
,1805,0.9531428813934326,0.8150163292884827,0.9049689173698425,1.8399500846862793,20,,,,,,,,
,1805,,,,,20,0.9876646995544434,0.9891578555107117,0.9944778680801392,{'loss': 0.06650654971599579},,,,
0.001,1806,,,,,,,,,,,,,
,1891,0.8868571519851685,0.8890097737312317,0.9453415870666504,1.1255630254745483,21,,,,,,,,
,1891,,,,,21,0.9896402359008789,0.9913856983184814,0.9937346577644348,{'loss': 0.008425197564065456},,,,
0.001,1892,,,,,,,,,,,,,
,1977,0.8874285817146301,0.9058759808540344,0.892236053943634,0.9679547548294067,22,,,,,,,,
,1977,,,,,22,0.9911764860153198,0.9939205050468445,0.9942203760147095,{'loss': 0.020140135660767555},,,,
0.001,1978,,,,,,,,,,,,,
,2063,0.9531428813934326,0.8405876159667969,0.9298136830329895,2.297757148742676,23,,,,,,,,
,2063,,,,,23,0.9918733239173889,0.9942145347595215,0.9966822266578674,{'loss': 0.006960395723581314},,,,
,2064,,,,,24,,,,,0.8023549318313599,0.9902004599571228,0.9899349212646484,0.13535022735595703
,2064,,,,,24,,,,,0.7297142744064331,0.926006555557251,0.9332298040390015,0.5581868290901184
,2064,,,,,24,,,,,0.4968017041683197,0.9474412202835083,0.8166969418525696,0.8091842532157898
