lr-AdamW,step,train_loss,epoch,val_loss_step,val_loss_epoch
0.0005,0,,,,
,0,6.565553665161133,0,,
,1,7.71018648147583,0,,
,2,6.042159080505371,0,,
,3,5.637190818786621,0,,
,4,5.457090854644775,0,,
,5,5.340018272399902,0,,
,6,5.12318229675293,0,,
,7,5.167846202850342,0,,
,8,5.067641258239746,0,,
,9,4.8652777671813965,0,,
,10,4.872164726257324,0,,
,11,4.801239013671875,0,,
,12,4.58278751373291,0,,
,13,4.542107582092285,0,,
,14,4.5356879234313965,0,,
,15,4.416162490844727,0,,
,16,4.358545303344727,0,,
,17,4.264814376831055,0,,
,18,4.362486839294434,0,,
,19,4.2059125900268555,0,,
,20,4.106691360473633,0,,
,21,3.926945686340332,0,,
,22,3.713101863861084,0,,
,23,3.771458148956299,0,,
,24,3.671327829360962,0,,
,25,3.7014694213867188,0,,
,0,,,7.379110336303711,
,1,,,7.993685245513916,
,2,,,7.890960693359375,
,3,,,8.242166519165039,
,4,,,6.723694801330566,
,5,,,6.4918437004089355,
,6,,,5.754428863525391,
,25,,0,,7.422683238983154
0.0004999996977434274,26,,,,
,26,3.6180098056793213,1,,
,27,3.5881505012512207,1,,
,28,3.3992269039154053,1,,
,29,3.414008617401123,1,,
,30,3.3497843742370605,1,,
,31,3.3533310890197754,1,,
,32,3.287341833114624,1,,
,33,3.145779848098755,1,,
,34,3.0261054039001465,1,,
,35,2.9724886417388916,1,,
,36,2.9084277153015137,1,,
,37,3.1929190158843994,1,,
,38,3.1808128356933594,1,,
,39,2.790891647338867,1,,
,40,2.987051486968994,1,,
,41,2.961660146713257,1,,
,42,2.809110403060913,1,,
,43,2.7373623847961426,1,,
,44,2.666311264038086,1,,
,45,2.6321842670440674,1,,
,46,2.456378221511841,1,,
,47,2.466892719268799,1,,
,48,2.4584712982177734,1,,
,49,2.259957790374756,1,,
,50,2.3224234580993652,1,,
,51,2.2506039142608643,1,,
,7,,,4.258918762207031,
,8,,,4.480896949768066,
,9,,,4.732797145843506,
,10,,,5.150257110595703,
,11,,,4.251728534698486,
,12,,,4.263739585876465,
,13,,,2.080836534500122,
,51,,1,,4.478652477264404
0.0004999987909744553,52,,,,
,52,2.226186752319336,2,,
,53,2.1770033836364746,2,,
,54,1.9898245334625244,2,,
,55,1.9912223815917969,2,,
,56,1.9359500408172607,2,,
,57,1.869985580444336,2,,
,58,1.759556531906128,2,,
,59,1.7438102960586548,2,,
,60,1.674917221069336,2,,
,61,1.5578784942626953,2,,
,62,1.5626087188720703,2,,
,63,1.5530977249145508,2,,
,64,1.5016244649887085,2,,
,65,1.3783106803894043,2,,
,66,1.4164314270019531,2,,
,67,1.3251051902770996,2,,
,68,1.3544926643371582,2,,
,69,1.360980749130249,2,,
,70,1.2006666660308838,2,,
,71,1.2168738842010498,2,,
,72,1.1453938484191895,2,,
,73,1.2487636804580688,2,,
,74,1.1715517044067383,2,,
,75,1.1782877445220947,2,,
,76,1.1735082864761353,2,,
,77,1.1124656200408936,2,,
,14,,,1.9912395477294922,
,15,,,1.8669885396957397,
,16,,,2.0441834926605225,
,17,,,2.2879297733306885,
,18,,,1.9898945093154907,
,19,,,1.805711030960083,
,20,,,0.753777027130127,
,77,,2,,1.9750418663024902
0.0004999972796953211,78,,,,
,78,1.079034447669983,3,,
,79,1.0404012203216553,3,,
,80,1.06901216506958,3,,
,81,1.0389281511306763,3,,
,82,1.0357807874679565,3,,
,83,0.9205495119094849,3,,
,84,0.9351372718811035,3,,
,85,0.9781415462493896,3,,
,86,0.8927097320556641,3,,
,87,0.9247272610664368,3,,
,88,0.787408709526062,3,,
,89,0.9467233419418335,3,,
,90,0.8116991519927979,3,,
,91,0.8217347860336304,3,,
,92,0.7284048795700073,3,,
,93,0.8482961058616638,3,,
,94,0.7084177732467651,3,,
,95,0.7490068078041077,3,,
,96,0.675377368927002,3,,
,97,0.6669903993606567,3,,
,98,0.6528893709182739,3,,
,99,0.6614868640899658,3,,
,100,0.6628650426864624,3,,
,101,0.5733277797698975,3,,
,102,0.6497701406478882,3,,
,103,0.5746288895606995,3,,
,21,,,1.1552273035049438,
,22,,,1.0087627172470093,
,23,,,1.0628578662872314,
,24,,,1.201798915863037,
,25,,,1.024279236793518,
,26,,,0.9433203935623169,
,27,,,0.2573397159576416,
,103,,3,,1.051337480545044
0.0004999951639097536,104,,,,
,104,0.5885494947433472,4,,
,105,0.5914180874824524,4,,
,106,0.5367371439933777,4,,
,107,0.5369165539741516,4,,
,108,0.5495036840438843,4,,
,109,0.5779404640197754,4,,
,110,0.5105341672897339,4,,
,111,0.5327892303466797,4,,
,112,0.45233744382858276,4,,
,113,0.5328143835067749,4,,
,114,0.49122563004493713,4,,
,115,0.5246175527572632,4,,
,116,0.5129114389419556,4,,
,117,0.4606595039367676,4,,
,118,0.4487505257129669,4,,
,119,0.43547070026397705,4,,
,120,0.46330058574676514,4,,
,121,0.45200270414352417,4,,
,122,0.4432750344276428,4,,
,123,0.4197113513946533,4,,
,124,0.39938658475875854,4,,
,125,0.4197813868522644,4,,
,126,0.3823596239089966,4,,
,127,0.4038725793361664,4,,
,128,0.37825343012809753,4,,
,129,0.3968372941017151,4,,
