lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,0.9990557432174683,0.7978883385658264,0.7468749284744263,0.8984962105751038,0.5191011428833008,0.9956895112991333,0.8377193808555603,0.8160046935081482,3.0728251934051514,0,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,0,0.9197954535484314,0.7692027688026428,0.29002153873443604,0.5511596202850342,0.7241467833518982,0.8256291151046753,0.7612147331237793,0.7424067854881287,{'loss': 0.3860885202884674},,,,,,,,,
0.001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61,0.9839471578598022,0.9076653718948364,0.9000000357627869,0.8597015738487244,0.7595505714416504,0.9912023544311523,0.9144736528396606,0.9119182825088501,0.9898943901062012,1,,,,,,,,,,,,,,,,,,
,61,,,,,,,,,,1,0.9531317353248596,0.8727473020553589,0.6339635848999023,0.8162608742713928,0.8685773611068726,0.9211391806602478,0.8761340379714966,0.8682719469070435,{'loss': 0.4040141701698303},,,,,,,,,
0.001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.9811143279075623,0.9419764876365662,0.984375,0.8224543929100037,0.7595505714416504,1.0,0.9276314973831177,0.9326944947242737,0.9764339327812195,2,,,,,,,,,,,,,,,,,,
,92,,,,,,,,,,2,0.9569717049598694,0.8951497673988342,0.7209885120391846,0.8718060255050659,0.9012821912765503,0.9375833868980408,0.9017767310142517,0.897216796875,{'loss': 0.23033060133457184},,,,,,,,,
0.001,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,0.9320112466812134,0.9490384459495544,0.7562499642372131,1.0,0.968539297580719,0.7952029705047607,0.9100876450538635,0.9178376793861389,0.11458440124988556,3,,,,,,,,,,,,,,,,,,
,123,,,,,,,,,,3,0.9603433012962341,0.9047083258628845,0.7496418356895447,0.8849893808364868,0.9127966165542603,0.9467487335205078,0.9116683602333069,0.9076294302940369,{'loss': 0.2868472635746002},,,,,,,,,
0.001,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,154,0.9782814383506775,0.9522057771682739,0.9312500357627869,0.9254657030105591,0.8853932023048401,0.9516907334327698,0.9473685026168823,0.9494151473045349,0.2951771020889282,4,,,,,,,,,,,,,,,,,,
,154,,,,,,,,,,4,0.966702938079834,0.9154987931251526,0.7700861692428589,0.8953294157981873,0.9232152700424194,0.953580915927887,0.9214969277381897,0.9172487258911133,{'loss': 0.21179170906543732},,,,,,,,,
0.001,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,0.8574126958847046,0.9171715974807739,0.33750003576278687,1.0,0.9820224046707153,0.6019282937049866,0.796600878238678,0.8100289702415466,0.0885084792971611,5,,,,,,,,,,,,,,,,,,
,185,,,,,,,,,,5,0.9716745018959045,0.92780601978302,0.8117856979370117,0.9251118898391724,0.9375802278518677,0.9600210189819336,0.9351058602333069,0.9317641854286194,{'loss': 0.27668070793151855},,,,,,,,,
0.001,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,0.7828139662742615,0.9764428734779358,0.71875,1.0,0.9842696785926819,0.5879194736480713,0.8207236528396606,0.8728441596031189,0.07730884104967117,6,,,,,,,,,,,,,,,,,,
,216,,,,,,,,,,6,0.9726966619491577,0.936531126499176,0.8262423872947693,0.9148851633071899,0.9469346404075623,0.9678778052330017,0.9405871629714966,0.9380870461463928,{'loss': 0.22497238218784332},,,,,,,,,
0.001,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,0.9678941965103149,0.8394757509231567,0.9343749284744263,0.7475000023841858,0.45617979764938354,1.0,0.8371710777282715,0.8391809463500977,2.738959312438965,7,,,,,,,,,,,,,,,,,,
,247,,,,,,,,,,7,0.9731529951095581,0.9385327696800232,0.8357091546058655,0.926511287689209,0.9510632157325745,0.9666666388511658,0.9434223771095276,0.9413247108459473,{'loss': 0.19609227776527405},,,,,,,,,
0.001,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,278,0.984891414642334,0.9304193258285522,0.8812499642372131,0.9825783371925354,0.8898876905441284,0.9519230127334595,0.9435306191444397,0.9393734931945801,0.43831413984298706,8,,,,,,,,,,,,,,,,,,
,278,,,,,,,,,,8,0.9748257398605347,0.9466609954833984,0.8584197759628296,0.9273852109909058,0.957425057888031,0.9736567139625549,0.9500378370285034,0.9487646818161011,{'loss': 0.1939450204372406},,,,,,,,,
0.001,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,309,0.9282341599464417,0.9723047018051147,0.9625000357627869,0.8213333487510681,0.9258427023887634,0.9406393766403198,0.9336623549461365,0.9527621865272522,0.26978030800819397,9,,,,,,,,,,,,,,,,,,
,309,,,,,,,,,,9,0.977666437625885,0.9544777870178223,0.8786250352859497,0.9327250719070435,0.9648718237876892,0.9802031517028809,0.9570942521095276,0.9562224745750427,{'loss': 0.1371789276599884},,,,,,,,,
0.001,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,340,0.9943342804908752,0.9410187005996704,0.8781250715255737,0.9756945371627808,0.8831461668014526,0.9424461126327515,0.9468201994895935,0.9412121176719666,0.6601473093032837,10,,,,,,,,,,,,,,,,,,
,340,,,,,,,,,,10,0.982805609703064,0.9639235138893127,0.903225839138031,0.9520211815834045,0.9727716445922852,0.9821057915687561,0.9663558602333069,0.9654598236083984,{'loss': 0.07778847217559814},,,,,,,,,
0.001,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,371,0.9990557432174683,0.9200000166893005,0.9375,0.9740258455276489,0.8224719762802124,1.0,0.945175290107727,0.9389077425003052,1.12283456325531,11,,,,,,,,,,,,,,,,,,
,371,,,,,,,,,,11,0.9815016388893127,0.965635359287262,0.9035025238990784,0.9482370018959045,0.9765705466270447,0.9813713431358337,0.9665449857711792,0.9661622643470764,{'loss': 0.08888563513755798},,,,,,,,,
0.001,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,402,0.9376769661903381,0.968780517578125,0.9281249642372131,0.9642857909202576,0.9483146071434021,0.8594704270362854,0.9385966062545776,0.9524893760681152,0.21240286529064178,12,,,,,,,,,,,,,,,,,,
,402,,,,,,,,,,12,0.9843205809593201,0.973298966884613,0.9306648969650269,0.9548954963684082,0.9760924577713013,0.9844437837600708,0.972845196723938,0.973263680934906,{'loss': 0.09417548775672913},,,,,,,,,
0.001,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,433,0.6893295645713806,0.9694555997848511,0.9968749284744263,0.46705716848373413,0.8674157857894897,0.9948453903198242,0.7867324352264404,0.8800138831138611,0.7420347929000854,13,,,,,,,,,,,,,,,,,,
,433,,,,,,,,,,13,0.987683892250061,0.9747229814529419,0.9290046095848083,0.961950421333313,0.982793927192688,0.9894002676010132,0.9761214852333069,0.975514829158783,{'loss': 0.07292050123214722},,,,,,,,,
0.001,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,464,0.9754485487937927,0.9365367293357849,0.984375,0.8630136847496033,0.7797752022743225,0.9747191071510315,0.9292763471603394,0.9347208738327026,0.9867519736289978,14,,,,,,,,,,,,,,,,,,
,464,,,,,,,,,,14,0.9858170747756958,0.9753885865211487,0.9391459822654724,0.9641943573951721,0.9784393906593323,0.9847584366798401,0.9757434129714966,0.9761623740196228,{'loss': 0.08320267498493195},,,,,,,,,
0.001,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,495,0.9254012703895569,0.9551657438278198,0.953125,0.8425415754318237,0.901123583316803,0.9197248220443726,0.9243420958518982,0.9427065849304199,0.47572633624076843,15,,,,,,,,,,,,,,,,,,
,495,,,,,,,,,,15,0.9892062544822693,0.9813953042030334,0.9504843354225159,0.9696193337440491,0.9859442710876465,0.9905005693435669,0.9816027879714966,0.9817543625831604,{'loss': 0.029894176870584488},,,,,,,,,
0.001,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,526,0.9537299871444702,0.9351853132247925,0.9875000715255737,0.8123393058776855,0.7955055832862854,0.9971829652786255,0.9210525751113892,0.9326616525650024,1.4306625127792358,16,,,,,,,,,,,,,,,,,,
,526,,,,,,,,,,16,0.987472653388977,0.982869029045105,0.9521085023880005,0.9634719491004944,0.9892140626907349,0.9917611479759216,0.9816657304763794,0.9824647903442383,{'loss': 0.06183670088648796},,,,,,,,,
0.001,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,557,0.9480642676353455,0.9616857767105103,0.96875,0.8401083946228027,0.896629273891449,0.9708028435707092,0.9391446709632874,0.9522042274475098,0.5510043501853943,17,,,,,,,,,,,,,,,,,,
,557,,,,,,,,,,17,0.9908437132835388,0.989333987236023,0.970524787902832,0.9733237624168396,0.9918283820152283,0.9933504462242126,0.9875251054763794,0.9884563684463501,{'loss': 0.048028867691755295},,,,,,,,,
0.001,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,588,0.9962229132652283,0.9238177537918091,0.8781250715255737,0.9964538216590881,0.8831461668014526,0.9825000166893005,0.9479166269302368,0.9396711587905884,0.7178552746772766,18,,,,,,,,,,,,,,,,,,
,588,,,,,,,,,,18,0.9935764670372009,0.9917410612106323,0.9786096215248108,0.9845767617225647,0.9925297498703003,0.9925297498703003,0.9906753897666931,0.9912734627723694,{'loss': 0.030102206394076347},,,,,,,,,
0.001,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,619,0.9801698923110962,0.9470802545547485,0.9468750357627869,0.9266055822372437,0.8876404762268066,0.9850373864173889,0.9517544507980347,0.953093409538269,0.7281534671783447,19,,,,,,,,,,,,,,,,,,
,619,,,,,,,,,,19,0.9919363260269165,0.9881676435470581,0.9703783392906189,0.9780575037002563,0.9884408712387085,0.991752564907074,0.9872731566429138,0.9878559708595276,{'loss': 0.03228205442428589},,,,,,,,,
0.001,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,650,0.9612842202186584,0.9612842202186584,0.9718750715255737,0.8520547151565552,0.8764046430587769,0.9749999642372131,0.9424342513084412,0.9521355032920837,0.7919307947158813,20,,,,,,,,,,,,,,,,,,
,650,,,,,,,,,,20,0.9932674765586853,0.9921900033950806,0.9788681268692017,0.9830933809280396,0.9930249452590942,0.9925122857093811,0.9906753897666931,0.9913908243179321,{'loss': 0.049387332051992416},,,,,,,,,
0.001,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,681,0.9886685013771057,0.9423942565917969,0.9312500357627869,0.95207679271698,0.8876404762268066,0.9875000715255737,0.9539474248886108,0.9517165422439575,0.7008979916572571,21,,,,,,,,,,,,,,,,,,
,681,,,,,,,,,,21,0.992921769618988,0.9922733902931213,0.9792040586471558,0.9813151359558105,0.9920512437820435,0.9920512437820435,0.9902973771095276,0.9911665320396423,{'loss': 0.034567732363939285},,,,,,,,,
0.001,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,712,0.9773370027542114,0.9469351172447205,0.921875,0.9609121084213257,0.8876404762268066,0.9316038489341736,0.9457236528396606,0.9470044374465942,0.7426175475120544,22,,,,,,,,,,,,,,,,,,
,712,,,,,,,,,,22,0.9934691190719604,0.9916340112686157,0.9763779640197754,0.9812950491905212,0.9943457841873169,0.9951132535934448,0.9906753897666931,0.9911853075027466,{'loss': 0.020461231470108032},,,,,,,,,
0.001,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,743,0.9754485487937927,0.9520736932754517,0.9656249284744263,0.9169139266014099,0.8808988928794861,0.9751243591308594,0.9506579041481018,0.9546884894371033,0.8265586495399475,23,,,,,,,,,,,,,,,,,,
,743,,,,,,,,,,23,0.9964126944541931,0.9950065016746521,0.9870504140853882,0.9902562499046326,0.9948625564575195,0.9958858489990234,0.9943925142288208,0.9946722984313965,{'loss': 0.050966113805770874},,,,,,,,,
0.001,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,774,0.9801698923110962,0.9655814170837402,0.9406250715255737,0.946540892124176,0.9258427023887634,0.9559164643287659,0.9599780440330505,0.9621983766555786,0.5417424440383911,24,,,,,,,,,,,,,,,,,,
,774,,,,,,,,,,24,0.9933644533157349,0.9927166700363159,0.9792113900184631,0.9813218116760254,0.9958858489990234,0.9958858489990234,0.9914945363998413,0.9921866655349731,{'loss': 0.02420954778790474},,,,,,,,,
0.001,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
