lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0.049056604504585266,0.7222222685813904,0.0,0.0,1.0,0.25342464447021484,0.2719298303127289,0.5125088095664978,6.570506572723389,0,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,0,0.8826509118080139,0.6520112156867981,0.05394190922379494,0.18483412265777588,0.45119521021842957,0.6681416034698486,0.630615234375,0.6029698848724365,{'loss': 0.7537269592285156},,,,,,,,,
0.001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,0.9962263703346252,0.6734694242477417,0.0,0.0,0.5585585236549377,0.96875,0.7149123549461365,0.6464719176292419,1.6187187433242798,1,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,1,0.9506536722183228,0.7235955595970154,0.05963939055800438,0.4479166865348816,0.7131474018096924,0.8090395331382751,0.735595703125,0.6923248767852783,{'loss': 0.6830549836158752},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,0.9283018708229065,0.6259542107582092,0.0,0.0,0.3243243396282196,0.5714285969734192,0.6184210777282715,0.5674552917480469,1.0997322797775269,2,,,,,,,,,,,,,,,,,,
,23,,,,,,,,,,2,0.9362869262695312,0.7745200395584106,0.26213595271110535,0.5080645084381104,0.7313432693481445,0.8556460738182068,0.767333984375,0.7435252666473389,{'loss': 0.6242870688438416},,,,,,,,,
0.001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,0.5622641444206238,0.7641025185585022,0.0,0.0,0.9189189672470093,0.39080455899238586,0.5504385828971863,0.6299126148223877,1.0854450464248657,3,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,3,0.945991575717926,0.8155693411827087,0.373092919588089,0.6127562522888184,0.79004967212677,0.8744493126869202,0.806884765625,0.7880234122276306,{'loss': 0.4702506363391876},,,,,,,,,
0.001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39,1.0,0.7010582685470581,0.0,0.0,0.7027026414871216,1.0,0.7521929740905762,0.6851799488067627,0.7469241619110107,4,,,,,,,,,,,,,,,,,,
