lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,139,0.9087523221969604,0.10010881721973419,0.573913037776947,0.9448767304420471,0,,,,,,,,
,139,,,,,0,0.8804171085357666,0.10626017302274704,0.4394032061100006,{'loss': 0.6882739067077637},,,,
0.001,140,,,,,,,,,,,,,
,279,0.9469273686408997,0.014689880423247814,0.5360248684883118,1.0068618059158325,1,,,,,,,,
,279,,,,,1,0.898364245891571,0.13609467446804047,0.5241066813468933,{'loss': 0.7939072251319885},,,,
0.001,280,,,,,,,,,,,,,
,419,0.8970204591751099,0.2644178569316864,0.563043475151062,1.0353763103485107,2,,,,,,,,
,419,,,,,2,0.8960685133934021,0.1647668331861496,0.5428641438484192,{'loss': 0.7306257486343384},,,,
0.001,420,,,,,,,,,,,,,
,559,0.9493482112884521,0.0919477716088295,0.507453441619873,1.0602291822433472,3,,,,,,,,
,559,,,,,3,0.8923224210739136,0.2076365202665329,0.5582049489021301,{'loss': 0.6923141479492188},,,,
0.001,560,,,,,,,,,,,,,
,699,0.9303538203239441,0.15614798665046692,0.5363354086875916,1.0572232007980347,4,,,,,,,,
,699,,,,,4,0.8927050828933716,0.21686390042304993,0.5623241662979126,{'loss': 0.6629332304000854},,,,
0.001,700,,,,,,,,,,,,,
,839,0.9013035297393799,0.23830249905586243,0.5773292183876038,0.9543147087097168,5,,,,,,,,
,839,,,,,5,0.8912264108657837,0.23042769730091095,0.5658667683601379,{'loss': 0.7370787858963013},,,,
0.001,840,,,,,,,,,,,,,
,979,0.9022346138954163,0.27475517988204956,0.5698757767677307,0.9886771440505981,6,,,,,,,,
,979,,,,,6,0.8944170475006104,0.23660846054553986,0.5721970796585083,{'loss': 0.7656677961349487},,,,
0.001,980,,,,,,,,,,,,,
,1119,0.9182495474815369,0.18988031148910522,0.5798136591911316,0.9529755115509033,7,,,,,,,,
,1119,,,,,7,0.8892396092414856,0.25229358673095703,0.5713411569595337,{'loss': 0.7226859927177429},,,,
0.001,1120,,,,,,,,,,,,,
,1259,0.8685288429260254,0.29923829436302185,0.6282608509063721,0.8636738657951355,8,,,,,,,,
,1259,,,,,8,0.8933849930763245,0.2570667564868927,0.5731409192085266,{'loss': 0.8587508201599121},,,,
0.001,1260,,,,,,,,,,,,,
,1399,0.9432029724121094,0.2018498331308365,0.4968944191932678,1.1687328815460205,9,,,,,,,,
,1399,,,,,9,0.8902975916862488,0.2650887668132782,0.5761799812316895,{'loss': 0.8239030241966248},,,,
0.001,1400,,,,,,,,,,,,,
,1539,0.9189944267272949,0.2018498331308365,0.5909937620162964,0.939597487449646,10,,,,,,,,
,1539,,,,,10,0.8901849985122681,0.27664297819137573,0.5791600346565247,{'loss': 0.7530488967895508},,,,
0.001,1540,,,,,,,,,,,,,
,1679,0.929608941078186,0.2290533185005188,0.5354037284851074,1.0844231843948364,11,,,,,,,,
,1679,,,,,11,0.8898670077323914,0.2747967541217804,0.5864431858062744,{'loss': 0.7307497262954712},,,,
0.001,1680,,,,,,,,,,,,,
,1819,0.9322159886360168,0.20565833151340485,0.5440993905067444,1.0183634757995605,12,,,,,,,,
,1819,,,,,12,0.8903611302375793,0.2856508791446686,0.5854434370994568,{'loss': 0.70998615026474},,,,
0.001,1820,,,,,,,,,,,,,
,1959,0.8770949840545654,0.3471164405345917,0.5850931406021118,0.9620893597602844,13,,,,,,,,
,1959,,,,,13,0.8911483287811279,0.28630581498146057,0.588652491569519,{'loss': 0.6523226499557495},,,,
0.001,1960,,,,,,,,,,,,,
,2099,0.9040968418121338,0.2981501519680023,0.5708074569702148,0.9849773645401001,14,,,,,,,,
,2099,,,,,14,0.8907124996185303,0.29194381833076477,0.5873287916183472,{'loss': 0.6967743635177612},,,,
0.001,2100,,,,,,,,,,,,,
,2239,0.9363128542900085,0.2127312272787094,0.5444099307060242,1.0527292490005493,15,,,,,,,,
,2239,,,,,15,0.8906108140945435,0.28918159008026123,0.5852494835853577,{'loss': 0.8001623153686523},,,,
0.001,2240,,,,,,,,,,,,,
,2379,0.898510217666626,0.3079434037208557,0.5562111735343933,1.0017755031585693,16,,,,,,,,
,2379,,,,,16,0.8915725946426392,0.2989934980869293,0.5914872884750366,{'loss': 0.6726242303848267},,,,
0.001,2380,,,,,,,,,,,,,
,2519,0.8871508240699768,0.3063112199306488,0.5975155234336853,0.910881519317627,17,,,,,,,,
,2519,,,,,17,0.8875705599784851,0.29847654700279236,0.5851779580116272,{'loss': 0.6995643377304077},,,,
0.001,2520,,,,,,,,,,,,,
,2659,0.9251396656036377,0.2752992510795593,0.5388198494911194,1.036548137664795,18,,,,,,,,
,2659,,,,,18,0.890211820602417,0.2982534170150757,0.5887896418571472,{'loss': 0.6180333495140076},,,,
,2660,,,,,19,,,,,0.8433239459991455,0.3320011794567108,0.6455200910568237,0.7773352265357971
,2660,,,,,19,,,,,0.8685288429260254,0.29923829436302185,0.6282608509063721,0.8636738657951355
,2660,,,,,19,,,,,0.8018465638160706,0.21300138533115387,0.5640326738357544,0.3944055438041687
