lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,0.5806045532226562,0.9787684679031372,0.9791666269302368,0.4219030737876892,0.9311376810073853,0.9147058129310608,0.7361111044883728,0.8599967360496521,0.2461605966091156,0,,,,,,,,,,,,,,,,,,
,22,,,,,,,,,,0,0.9084652662277222,0.7984296083450317,0.4552491307258606,0.6269153952598572,0.7250953912734985,0.8335994482040405,0.784052312374115,0.7779598832130432,{'loss': 0.35763275623321533},,,,,,,,,
0.001,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45,0.9143576622009277,0.9667110443115234,0.8541666269302368,0.9276018142700195,0.976047933101654,0.8232322931289673,0.918859601020813,0.9365226030349731,0.0688508152961731,1,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,1,0.9511013031005859,0.8819445371627808,0.6739130616188049,0.8388453722000122,0.8781076669692993,0.9183821082115173,0.8844259977340698,0.879245400428772,{'loss': 0.29429110884666443},,,,,,,,,
0.001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,0.9483627676963806,0.947169840335846,0.8208332657814026,0.9850000739097595,0.9790419936180115,0.8766756057739258,0.9334794282913208,0.9379867911338806,0.042246006429195404,2,,,,,,,,,,,,,,,,,,
,68,,,,,,,,,,2,0.9595011472702026,0.898337721824646,0.7266602516174316,0.8653296232223511,0.9039195775985718,0.9469476342201233,0.9048062562942505,0.9000445604324341,{'loss': 0.2584526240825653},,,,,,,,,
0.001,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,91,0.9622164964675903,0.961006224155426,0.8583334684371948,0.976303219795227,0.9880238771438599,0.9116021394729614,0.9502924680709839,0.9531978964805603,0.038653258234262466,3,,,,,,,,,,,,,,,,,,
,91,,,,,,,,,,3,0.9643276929855347,0.9095817804336548,0.752399206161499,0.8823860883712769,0.9263888001441956,0.960749089717865,0.9175442457199097,0.9129586219787598,{'loss': 0.2070760279893875},,,,,,,,,
0.001,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,114,0.6637279391288757,0.9943395853042603,0.9916667342185974,0.5074626803398132,0.9790419936180115,0.8861789107322693,0.7982455492019653,0.897300660610199,0.0612698569893837,4,,,,,,,,,,,,,,,,,,
,114,,,,,,,,,,4,0.9654869437217712,0.9161092042922974,0.7633992433547974,0.8922122716903687,0.9354282021522522,0.9579209089279175,0.9225544333457947,0.9183387756347656,{'loss': 0.21700242161750793},,,,,,,,,
0.001,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,137,0.9962216019630432,0.921911358833313,0.8000000715255737,0.9948186278343201,0.9311376810073853,0.9810724854469299,0.9459065198898315,0.9339909553527832,0.19001701474189758,5,,,,,,,,,,,,,,,,,,
,137,,,,,,,,,,5,0.9693459272384644,0.929405152797699,0.8014492988586426,0.9090410470962524,0.9542936682701111,0.970422625541687,0.9361413717269897,0.9328808188438416,{'loss': 0.1919165998697281},,,,,,,,,
0.001,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,0.7065491080284119,0.9739583730697632,0.8249999284744263,0.8571428656578064,1.0,0.5953654646873474,0.7989765405654907,0.8761043548583984,0.024804532527923584,6,,,,,,,,,,,,,,,,,,
,160,,,,,,,,,,6,0.9741555452346802,0.9374027848243713,0.823699414730072,0.9203444123268127,0.9595155715942383,0.9760647416114807,0.9440388083457947,0.9408756494522095,{'loss': 0.15555822849273682},,,,,,,,,
0.001,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,0.9634761214256287,0.9503106474876404,0.9250000715255737,0.8102189302444458,0.8532934188842773,0.9861592054367065,0.929824709892273,0.9370192885398865,0.5539872050285339,7,,,,,,,,,,,,,,,,,,
,183,,,,,,,,,,7,0.9716343283653259,0.9483575224876404,0.8520652055740356,0.9186949729919434,0.9633217453956604,0.968684732913971,0.9484544396400452,0.9480486512184143,{'loss': 0.20676539838314056},,,,,,,,,
0.001,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,0.8715366125106812,0.9774011969566345,0.9916667342185974,0.6979471445083618,0.9341316819190979,0.9780564308166504,0.9078946709632874,0.9452296495437622,0.1582310050725937,8,,,,,,,,,,,,,,,,,,
,206,,,,,,,,,,8,0.9778494834899902,0.9429904222488403,0.8541766405105591,0.938461422920227,0.9525623321533203,0.9748405814170837,0.9498981833457947,0.9472302794456482,{'loss': 0.1493866890668869},,,,,,,,,
0.001,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229,0.9836272597312927,0.9275532960891724,0.8125,0.9798994660377502,0.9491018652915955,0.9694189429283142,0.945175290107727,0.9376234412193298,0.13011687994003296,9,,,,,,,,,,,,,,,,,,
,229,,,,,,,,,,9,0.9786518812179565,0.9608096480369568,0.8837772011756897,0.9358974099159241,0.9832869172096252,0.9874125123023987,0.9631453156471252,0.9622507095336914,{'loss': 0.11347904801368713},,,,,,,,,
0.001,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,252,0.9534005522727966,0.9780360460281372,0.9541665315628052,0.9346938729286194,0.9640718102455139,0.922636091709137,0.956140398979187,0.9669542908668518,0.11526570469141006,10,,,,,,,,,,,,,,,,,,
,252,,,,,,,,,,10,0.9819356203079224,0.9674433469772339,0.9085188508033752,0.9523085355758667,0.9806962609291077,0.9830684065818787,0.96875,0.9684416055679321,{'loss': 0.09910034388303757},,,,,,,,,
0.001,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,275,0.9143576622009277,0.9667110443115234,0.8625000715255737,0.9718309044837952,0.9940119385719299,0.8217821717262268,0.9247075319290161,0.9420605897903442,0.011060677468776703,11,,,,,,,,,,,,,,,,,,
,275,,,,,,,,,,11,0.9828696846961975,0.9654825925827026,0.9065961241722107,0.9514905214309692,0.9756012558937073,0.9841771721839905,0.967646062374115,0.9669321775436401,{'loss': 0.151659294962883},,,,,,,,,
0.001,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
