lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,172,0.9977142810821533,0.6039173007011414,0.6052795052528381,3.6969552040100098,0,,,,,,,,
,172,,,,,0,0.7923162579536438,0.7434988021850586,0.83349609375,{'loss': 0.2778814136981964},,,,
0.001,173,,,,,,,,,,,,,
,345,0.7771428823471069,0.65451580286026,0.9866459369659424,0.21822589635849,1,,,,,,,,
,345,,,,,1,0.9190807938575745,0.8728238344192505,0.9251160621643066,{'loss': 0.32526373863220215},,,,
0.001,346,,,,,,,,,,,,,
,518,0.7874285578727722,0.6936888098716736,0.9854037165641785,0.25740915536880493,2,,,,,,,,
,518,,,,,2,0.930203378200531,0.8929257392883301,0.9404515027999878,{'loss': 0.16506725549697876},,,,
0.001,519,,,,,,,,,,,,,
,691,0.9628571271896362,0.7665941119194031,0.9155279397964478,0.7299038171768188,3,,,,,,,,
,691,,,,,3,0.9407015442848206,0.906956136226654,0.944193422794342,{'loss': 0.22479292750358582},,,,
0.001,692,,,,,,,,,,,,,
,864,0.9800000190734863,0.8405876159667969,0.33602485060691833,7.638518333435059,4,,,,,,,,
,864,,,,,4,0.9502716064453125,0.9155345559120178,0.9528865814208984,{'loss': 0.12694047391414642},,,,
0.001,865,,,,,,,,,,,,,
,1037,0.9697142839431763,0.8536452651023865,0.8763974905014038,1.3723891973495483,5,,,,,,,,
,1037,,,,,5,0.9488715529441833,0.9279704689979553,0.9580026865005493,{'loss': 0.16245980560779572},,,,
0.001,1038,,,,,,,,,,,,,
,1210,0.7742857336997986,0.9488574266433716,0.8515527844429016,2.463681697845459,6,,,,,,,,
,1210,,,,,6,0.9552987217903137,0.9375645518302917,0.9645823240280151,{'loss': 0.18997663259506226},,,,
0.001,1211,,,,,,,,,,,,,
,1383,0.9834285974502563,0.7611533999443054,0.8537266850471497,1.6551144123077393,7,,,,,,,,
,1383,,,,,7,0.9577935934066772,0.9388929605484009,0.9653235673904419,{'loss': 0.22793567180633545},,,,
0.001,1384,,,,,,,,,,,,,
,1556,0.99314284324646,0.7214363217353821,0.8732919096946716,1.1499944925308228,8,,,,,,,,
,1556,,,,,8,0.9670008420944214,0.9501033425331116,0.9719101190567017,{'loss': 0.07951916754245758},,,,
0.001,1557,,,,,,,,,,,,,
,1729,0.9708571434020996,0.8079434037208557,0.9263975024223328,0.6415521502494812,9,,,,,,,,
,1729,,,,,9,0.9698023796081543,0.9550960063934326,0.9728871583938599,{'loss': 0.10131916403770447},,,,
0.001,1730,,,,,,,,,,,,,
,1902,0.9514285922050476,0.9178454875946045,0.8866459727287292,1.6394011974334717,10,,,,,,,,
,1902,,,,,10,0.9689717292785645,0.9578962922096252,0.9807034730911255,{'loss': 0.04049817845225334},,,,
0.001,1903,,,,,,,,,,,,,
,2075,0.9399999976158142,0.8182807564735413,0.9319875836372375,0.5506872534751892,11,,,,,,,,
,2075,,,,,11,0.9749442934989929,0.9641169309616089,0.982046902179718,{'loss': 0.054233651608228683},,,,
,2076,,,,,12,,,,,0.7864009737968445,0.7418830990791321,0.9884018898010254,0.39314770698547363
,2076,,,,,12,,,,,0.7771428823471069,0.65451580286026,0.9866459369659424,0.21822589635849
,2076,,,,,12,,,,,0.6136363744735718,0.8022130131721497,0.9536784887313843,0.028352845460176468
