lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46,0.5088607668876648,0.9913687109947205,0.6291666626930237,0.42897728085517883,0.9550896883010864,0.525968611240387,0.6392961144447327,0.7715111970901489,0.07698160409927368,0,,,,,,,,,,,,,,,,,,
,46,,,,,,,,,,0,0.9252530336380005,0.8296955823898315,0.538025438785553,0.6977028846740723,0.7736744284629822,0.8669324517250061,0.8199385404586792,0.814609169960022,{'loss': 0.30398690700531006},,,,,,,,,
0.001,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93,0.968354344367981,0.9289617538452148,0.8000000715255737,0.9186602234840393,0.9116765260696411,0.9185519814491272,0.9248533844947815,0.9227961897850037,0.15802550315856934,1,,,,,,,,,,,,,,,,,,
,93,,,,,,,,,,1,0.9661089181900024,0.907956063747406,0.7574257254600525,0.8892887830734253,0.8985580801963806,0.9405184388160706,0.9127742052078247,0.9081531167030334,{'loss': 0.2930484712123871},,,,,,,,,
0.001,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,0.849367082118988,0.9204388856887817,0.9124999642372131,0.6134453415870667,0.8053892850875854,0.9676259756088257,0.8497067093849182,0.8891162276268005,0.553066611289978,2,,,,,,,,,,,,,,,,,,
,140,,,,,,,,,,2,0.9694901704788208,0.9217171669006348,0.7966541647911072,0.9110751748085022,0.918845534324646,0.9493070840835571,0.926612377166748,0.9232091903686523,{'loss': 0.21740086376667023},,,,,,,,,
0.001,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
