lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46,0.9987341165542603,0.6828212738037109,0.08749999105930328,1.0,0.5329341292381287,0.9493332505226135,0.7243402004241943,0.6619071960449219,2.044978141784668,0,,,,,,,,,,,,,,,,,,
,46,,,,,,,,,,0,0.943203866481781,0.7864455580711365,0.38970237970352173,0.7252746820449829,0.7467389702796936,0.8666929602622986,0.7976230382919312,0.7764858603477478,{'loss': 0.3263533115386963},,,,,,,,,
0.001,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93,0.9487342238426208,0.9258803129196167,0.71875,0.9636870622634888,0.9505987763404846,0.8455392122268677,0.9087243676185608,0.9085766077041626,0.06721034646034241,1,,,,,,,,,,,,,,,,,,
,93,,,,,,,,,,1,0.9637394547462463,0.9014710187911987,0.744224488735199,0.8918079733848572,0.8931297659873962,0.9343389868736267,0.9077459573745728,0.90278160572052,{'loss': 0.29200971126556396},,,,,,,,,
0.001,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,0.9803797006607056,0.8600777983665466,0.7270832657814026,0.9306668043136597,0.7754491567611694,0.9384058713912964,0.8856305480003357,0.8725548386573792,0.43204474449157715,2,,,,,,,,,,,,,,,,,,
,140,,,,,,,,,,2,0.9673366546630859,0.9154211282730103,0.7832233905792236,0.9124346971511841,0.9147707223892212,0.9450973868370056,0.9219998121261597,0.9181933403015137,{'loss': 0.2229980230331421},,,,,,,,,
0.001,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,187,0.9373417496681213,0.9427117109298706,0.6604166626930237,1.0,0.976047933101654,0.7761904001235962,0.8980937600135803,0.9006911516189575,0.03181919455528259,3,,,,,,,,,,,,,,,,,,
,187,,,,,,,,,,3,0.9683976173400879,0.9238095283508301,0.8070670366287231,0.9111701250076294,0.9233378767967224,0.9535819292068481,0.9288979172706604,0.926284909248352,{'loss': 0.19045239686965942},,,,,,,,,
0.001,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,234,0.553164541721344,0.9842342734336853,0.9520834684371948,0.39464592933654785,0.9341316819190979,0.9149560332298279,0.7166422605514526,0.8478660583496094,0.20273680984973907,4,,,,,,,,,,,,,,,,,,
,234,,,,,,,,,,4,0.9755939841270447,0.9359549283981323,0.8395090699195862,0.9321278929710388,0.9357190728187561,0.9633316397666931,0.9418634176254272,0.9390702247619629,{'loss': 0.15695273876190186},,,,,,,,,
0.001,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
