lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1.0,0.5811403393745422,0.0,0.0,0.0,0.0,0.5811403393745422,0.5,16.085073471069336,0,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,0,0.8775854706764221,0.6326841711997986,0.06915629655122757,0.1953125,0.36653387546539307,0.6642599105834961,0.609619140625,0.5821912288665771,{'loss': 0.8014816641807556},,,,,,,,,
0.001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,1.0,0.5811403393745422,0.0,0.0,0.0,0.0,0.5811403393745422,0.5,15.623469352722168,1,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,1,0.9540277719497681,0.6911091208457947,0.0,0.0,0.6254979968070984,0.7630619406700134,0.70556640625,0.655062198638916,{'loss': 0.7552488446235657},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,0.9962263703346252,0.6270784735679626,0.0,0.0,0.2702702581882477,0.8571428656578064,0.6447368264198303,0.5716691017150879,2.7228658199310303,2,,,,,,,,,,,,,,,,,,
,23,,,,,,,,,,2,0.9734176993370056,0.7039975523948669,0.0,0.0,0.6716417670249939,0.8241758346557617,0.72802734375,0.6727465987205505,{'loss': 0.6584427952766418},,,,,,,,,
0.001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,1.0,0.6324582099914551,0.0,0.0,0.3333333134651184,1.0,0.6622806191444397,0.5878417491912842,2.3377020359039307,3,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,3,0.9713078737258911,0.745949387550354,0.1026352196931839,0.5920000076293945,0.7263681888580322,0.8248587250709534,0.75830078125,0.7134709358215332,{'loss': 0.5593269467353821},,,,,,,,,
0.001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39,1.0,0.5995474457740784,0.0,0.0,0.12612612545490265,1.0,0.6118420958518982,0.5332374572753906,2.265352725982666,4,,,,,,,,,,,,,,,,,,
,39,,,,,,,,,,4,0.9316455125808716,0.7945303916931152,0.3203883469104767,0.5473933815956116,0.7562189102172852,0.8491620421409607,0.781005859375,0.7628603577613831,{'loss': 0.5198413133621216},,,,,,,,,
0.001,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.9660377502441406,0.761904776096344,0.08749999105930328,1.0,0.8288288116455078,0.8141593337059021,0.778508722782135,0.7337747812271118,0.7306438088417053,5,,,,,,,,,,,,,,,,,,
,47,,,,,,,,,,5,0.9514561891555786,0.8181487321853638,0.44937586784362793,0.6864407062530518,0.7902584671974182,0.9148445725440979,0.823486328125,0.8055319786071777,{'loss': 0.43154722452163696},,,,,,,,,
0.001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55,0.8830189108848572,0.8041237592697144,0.32500001788139343,0.6500000357627869,0.8918918967247009,0.7919999361038208,0.7872806191444397,0.7814808487892151,0.5605719685554504,6,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,6,0.9481011629104614,0.8437852263450623,0.5423023700714111,0.7227357625961304,0.8268656730651855,0.931614339351654,0.846923828125,0.8353452086448669,{'loss': 0.47223812341690063},,,,,,,,,
0.001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63,0.9849056601524353,0.7111716866493225,0.03749999776482582,1.0,0.7027026414871216,0.9069767594337463,0.75,0.6911577582359314,1.03711998462677,7,,,,,,,,,,,,,,,,,,
,63,,,,,,,,,,7,0.9599324464797974,0.8454680442810059,0.5395284295082092,0.7826961874961853,0.8356572389602661,0.9250274896621704,0.85546875,0.8399944305419922,{'loss': 0.39154794812202454},,,,,,,,,
0.001,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71,0.8603773713111877,0.8636364340782166,0.5875000357627869,0.6811594367027283,0.9279279112815857,0.8373984098434448,0.8289474248886108,0.8451403975486755,0.45093339681625366,8,,,,,,,,,,,,,,,,,,
,71,,,,,,,,,,8,0.9556775093078613,0.8761610388755798,0.6135734915733337,0.8158379197120667,0.8865671753883362,0.9195046424865723,0.87841796875,0.8692755103111267,{'loss': 0.40000486373901367},,,,,,,,,
0.001,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79,1.0,0.6992083787918091,0.07499999552965164,1.0,0.6126126646995544,0.9577465057373047,0.7434210777282715,0.6803430914878845,1.4392882585525513,9,,,,,,,,,,,,,,,,,,
