lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,78,0.9138267040252686,0.822447657585144,0.7540051937103271,0.4062499403953552,0,,,,,,,,
,78,,,,,0,0.7221204042434692,0.7116424441337585,0.7388755083084106,{'loss': 0.3802551031112671},,,,
0.001,79,,,,,,,,,,,,,
,157,0.1139240488409996,0.15789473056793213,0.9963824152946472,4.371519088745117,1,,,,,,,,
,157,,,,,1,0.9011005759239197,0.8688711524009705,0.9066906571388245,{'loss': 0.30663639307022095},,,,
0.001,158,,,,,,,,,,,,,
,236,0.6811100244522095,0.9283449649810791,0.97364342212677,0.2354835867881775,2,,,,,,,,
,236,,,,,2,0.9141329526901245,0.8878437876701355,0.9225457906723022,{'loss': 0.2459580898284912},,,,
0.001,237,,,,,,,,,,,,,
,315,0.9240506291389465,0.7939124703407288,0.9483203887939453,0.5694859027862549,3,,,,,,,,
,315,,,,,3,0.9379584193229675,0.9130558967590332,0.945228099822998,{'loss': 0.15491794049739838},,,,
0.001,316,,,,,,,,,,,,,
,394,0.5355404019355774,0.9543436765670776,0.9710594415664673,0.2064630687236786,4,,,,,,,,
,394,,,,,4,0.946548581123352,0.9276353120803833,0.9568809866905212,{'loss': 0.1172533929347992},,,,
0.001,395,,,,,,,,,,,,,
,473,0.9785783886909485,0.9042485952377319,0.6589147448539734,0.3166615962982178,5,,,,,,,,
,473,,,,,5,0.9484315514564514,0.9339407682418823,0.9597899317741394,{'loss': 0.22830021381378174},,,,
0.001,474,,,,,,,,,,,,,
,552,0.8904576301574707,0.9340519905090332,0.8630490899085999,0.34887439012527466,6,,,,,,,,
,552,,,,,6,0.9592055082321167,0.9442940354347229,0.9692192077636719,{'loss': 0.13534191250801086},,,,
0.001,553,,,,,,,,,,,,,
,631,0.9610515832901001,0.8966391682624817,0.8620154857635498,0.40504390001296997,7,,,,,,,,
,631,,,,,7,0.9578368663787842,0.9516680836677551,0.9686374664306641,{'loss': 0.15858463943004608},,,,
0.001,632,,,,,,,,,,,,,
,710,0.7580330967903137,0.9004438519477844,0.9483203887939453,0.4494156837463379,8,,,,,,,,
,710,,,,,8,0.9660757780075073,0.960644543170929,0.9790010452270508,{'loss': 0.06530334800481796},,,,
0.001,711,,,,,,,,,,,,,
,789,0.9464459419250488,0.9264426231384277,0.8589147329330444,0.28294432163238525,9,,,,,,,,
,789,,,,,9,0.9636030197143555,0.959532618522644,0.9793010354042053,{'loss': 0.0923895463347435},,,,
0.001,790,,,,,,,,,,,,,
,868,0.8592989444732666,0.9194673299789429,0.9478036165237427,0.31017935276031494,10,,,,,,,,
,868,,,,,10,0.9769042730331421,0.9736279249191284,0.9829111099243164,{'loss': 0.07261314988136292},,,,
0.001,869,,,,,,,,,,,,,
,947,0.9138267040252686,0.909955620765686,0.9281653761863708,0.347435861825943,11,,,,,,,,
,947,,,,,11,0.9791889786720276,0.9756479859352112,0.9854507446289062,{'loss': 0.05202107131481171},,,,
0.001,948,,,,,,,,,,,,,
,1026,0.8651412129402161,0.8757134079933167,0.9679586291313171,0.5373358726501465,12,,,,,,,,
,1026,,,,,12,0.9787623882293701,0.9780595302581787,0.9891892075538635,{'loss': 0.09097170829772949},,,,
0.001,1027,,,,,,,,,,,,,
,1105,0.7721518874168396,0.9264426231384277,0.957622766494751,0.3283904194831848,13,,,,,,,,
,1105,,,,,13,0.9836466312408447,0.9856043457984924,0.993848443031311,{'loss': 0.07287073880434036},,,,
0.001,1106,,,,,,,,,,,,,
,1184,0.7814021706581116,0.9480025172233582,0.94728684425354,0.28044867515563965,14,,,,,,,,
,1184,,,,,14,0.9770747423171997,0.9776289463043213,0.9872429966926575,{'loss': 0.023871127516031265},,,,
,1185,,,,,15,,,,,0.5986571311950684,0.9700641632080078,0.9885817170143127,0.3788010776042938
,1185,,,,,15,,,,,0.5355404019355774,0.9543436765670776,0.9710594415664673,0.2064630687236786
,1185,,,,,15,,,,,0.593461275100708,0.9211618304252625,0.934664249420166,0.16331645846366882
