lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1.0,0.5811403393745422,0.0,0.0,0.0,0.0,0.5811403393745422,0.5,1.964605450630188,0,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,0,0.8201771974563599,0.5950995087623596,0.08575380593538284,0.1736694723367691,0.1812749058008194,0.38396623730659485,0.533935546875,0.5233034491539001,{'loss': 0.8830937147140503},,,,,,,,,
0.001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,1.0,0.5811403393745422,0.0,0.0,0.0,0.0,0.5811403393745422,0.5,4.00655460357666,1,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,1,0.9219737648963928,0.6746913194656372,0.002773925429210067,0.6666666269302368,0.5667330622673035,0.667057454586029,0.673095703125,0.6313866972923279,{'loss': 0.8140814900398254},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,1.0,0.5824175477027893,0.0,0.0,0.0,0.0,0.5811403393745422,0.5004293918609619,1.5316308736801147,2,,,,,,,,,,,,,,,,,,
,23,,,,,,,,,,2,0.9434599280357361,0.712101936340332,0.0263522882014513,0.4318182170391083,0.6845770478248596,0.7543859481811523,0.718505859375,0.6751265525817871,{'loss': 0.6794491410255432},,,,,,,,,
0.001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,1.0,0.5862832069396973,0.0,0.0,0.036036040633916855,1.0,0.5899123549461365,0.5094964504241943,2.1928277015686035,3,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,3,0.9341772794723511,0.7684831619262695,0.2108183056116104,0.60317462682724,0.7781094908714294,0.8120456337928772,0.7685546875,0.7414125800132751,{'loss': 0.5241721868515015},,,,,,,,,
0.001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39,0.935849130153656,0.7188405990600586,0.0,0.0,0.7297297120094299,0.7297297120094299,0.721491277217865,0.678461492061615,0.8804669976234436,4,,,,,,,,,,,,,,,,,,
,39,,,,,,,,,,4,0.9316455125808716,0.8241881728172302,0.3869625926017761,0.6326530575752258,0.8139303922653198,0.8381147384643555,0.806884765625,0.7934228181838989,{'loss': 0.4705073833465576},,,,,,,,,
0.001,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.9924527406692505,0.6957672834396362,0.01250000111758709,1.0,0.6126126646995544,0.8831168413162231,0.7280701994895935,0.6648974418640137,0.9788209795951843,5,,,,,,,,,,,,,,,,,,
,47,,,,,,,,,,5,0.9544110894203186,0.8570886254310608,0.553398072719574,0.7528301477432251,0.8389662504196167,0.9094828367233276,0.85546875,0.8437463045120239,{'loss': 0.3836050033569336},,,,,,,,,
0.001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55,0.9962263703346252,0.7173913717269897,0.1875,0.7894736528396606,0.5945945382118225,0.9565218687057495,0.7565789222717285,0.7024140357971191,0.9362159371376038,6,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,6,0.9426160454750061,0.9055532813072205,0.680998682975769,0.8036007285118103,0.9174128770828247,0.9056974053382874,0.890380859375,0.88990318775177,{'loss': 0.3470517098903656},,,,,,,,,
0.001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63,0.8867925405502319,0.7507987022399902,0.03749999776482582,0.5999999642372131,0.810810923576355,0.6521739363670349,0.7192983031272888,0.6970462203025818,1.0398350954055786,7,,,,,,,,,,,,,,,,,,
,63,,,,,,,,,,7,0.9557148218154907,0.9020700454711914,0.6976422071456909,0.8218954801559448,0.912350594997406,0.9423867464065552,0.899658203125,0.895448625087738,{'loss': 0.26240354776382446},,,,,,,,,
0.001,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71,0.9245282411575317,0.7753164768218994,0.22500000894069672,0.8571428656578064,0.7837838530540466,0.7310924530029297,0.7675438523292542,0.7434753775596619,0.7795406579971313,8,,,,,,,,,,,,,,,,,,
,71,,,,,,,,,,8,0.966652512550354,0.9312729239463806,0.7631579041481018,0.8704581260681152,0.9442786574363708,0.945219099521637,0.92529296875,0.9223557114601135,{'loss': 0.20685583353042603},,,,,,,,,
0.001,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
