lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54,0.9989153146743774,0.662113606929779,0.14107142388820648,1.0,0.4076923727989197,0.9845200777053833,0.703203558921814,0.6406845450401306,5.625842094421387,0,,,,,,,,,,,,,,,,,,
,54,,,,,,,,,,0,0.9382063150405884,0.8141790628433228,0.5050241351127625,0.7454761862754822,0.7576766610145569,0.8676396608352661,0.8174005150794983,0.8054870963096619,{'loss': 0.26700472831726074},,,,,,,,,
0.001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,109,0.82158362865448,0.9625158905982971,0.8964285850524902,0.7770897150039673,0.9730768799781799,0.7873443961143494,0.8718594312667847,0.9178177118301392,0.1456153392791748,1,,,,,,,,,,,,,,,,,,
,109,,,,,,,,,,1,0.9657689332962036,0.9102630615234375,0.7727364897727966,0.9059101343154907,0.8988405466079712,0.9347400069236755,0.9153765439987183,0.9114922881126404,{'loss': 0.217596173286438},,,,,,,,,
0.001,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,0.5347071290016174,0.9723864793777466,0.758928656578064,0.9219089150428772,1.0,0.4564072787761688,0.6881280541419983,0.8120970129966736,0.031117109581828117,2,,,,,,,,,,,,,,,,,,
,164,,,,,,,,,,2,0.9685063362121582,0.9224652647972107,0.8077000975608826,0.9119253754615784,0.9133139848709106,0.9470287561416626,0.9266334772109985,0.924087643623352,{'loss': 0.273895800113678},,,,,,,,,
0.001,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
