lr-Adam,step,train_loss,train_acc_top1,train_acc_top5,train_acc_mean_pos,epoch
,38,1.5775976181030273,0.7881249785423279,0.8376562595367432,9.101249694824219,2
,39,1.629061222076416,0.7751562595367432,0.8220312595367432,10.050468444824219,2
,40,1.5852855443954468,0.7692187428474426,0.8210937976837158,9.232656478881836,2
,41,1.5369670391082764,0.7731250524520874,0.8298436999320984,8.060312271118164,2
0.0003,42,,,,,
,42,1.4199340343475342,0.7903125286102295,0.8390624523162842,7.112187385559082,3
,43,1.4471601247787476,0.7756249904632568,0.839062511920929,7.320000171661377,3
,44,1.5133352279663086,0.7645312547683716,0.8214062452316284,8.702655792236328,3
,45,1.3191410303115845,0.8006249666213989,0.8551563024520874,6.694843769073486,3
,46,1.3301435708999634,0.7896875143051147,0.8517187237739563,6.424687385559082,3
,47,1.2953482866287231,0.800000011920929,0.8604688048362732,6.622656345367432,3
,48,1.2711009979248047,0.7937500476837158,0.8568750023841858,6.430312633514404,3
,49,1.1389981508255005,0.8274999856948853,0.889843761920929,6.159843921661377,3
,50,1.3209505081176758,0.7851561903953552,0.8489062190055847,8.682969093322754,3
,51,1.2826460599899292,0.7848436832427979,0.860781192779541,7.179687023162842,3
,52,1.1546354293823242,0.8193749785423279,0.8832812309265137,5.515468597412109,3
,53,1.0235286951065063,0.8339062333106995,0.9051563143730164,4.130312442779541,3
,54,1.2507004737854004,0.7835937142372131,0.86390620470047,6.26437520980835,3
,55,1.0489821434020996,0.8301562666893005,0.903124988079071,5.052968978881836,3
0.0003,56,,,,,
,56,1.1349290609359741,0.8070312738418579,0.8864061832427979,6.811874866485596,4
,57,1.0925906896591187,0.8089062571525574,0.8921874165534973,5.483750343322754,4
,58,1.0110039710998535,0.8323436975479126,0.9078124761581421,5.001406669616699,4
,59,0.969735860824585,0.8395313024520874,0.9162499904632568,4.576874732971191,4
,60,0.9190278649330139,0.8532812595367432,0.9242187738418579,4.728281021118164,4
,61,1.0003801584243774,0.8307812809944153,0.9117187261581421,5.375312328338623,4
,62,1.0134313106536865,0.8207812309265137,0.9095312356948853,4.18359375,4
,63,0.8581323623657227,0.8609374165534973,0.9360936880111694,3.727343797683716,4
,64,0.9200077056884766,0.85218745470047,0.9245312213897705,4.873281002044678,4
,65,0.9328872561454773,0.8518749475479126,0.9251561760902405,5.345781326293945,4
,66,0.8671890497207642,0.8634374737739563,0.9373437166213989,3.722343921661377,4
,67,0.8297392725944519,0.8696874976158142,0.9389062523841858,3.5040624141693115,4
,68,0.8375973701477051,0.8643749952316284,0.9379687309265137,3.30218768119812,4
,69,0.8156262636184692,0.8662499189376831,0.9423437714576721,3.203749656677246,4
0.0003,70,,,,,
,70,0.7723137140274048,0.8770312070846558,0.9481250047683716,2.7157812118530273,5
,71,0.7949458956718445,0.8770312070846558,0.9457811713218689,3.394218921661377,5
,72,0.6702845096588135,0.9017187356948853,0.9607812166213989,2.5079686641693115,5
,73,0.8535364866256714,0.8635937571525574,0.9329687356948853,4.811249732971191,5
,74,0.7758140563964844,0.8729687929153442,0.9445312023162842,2.9831247329711914,5
,75,0.7169339656829834,0.8954687118530273,0.9549999833106995,2.9081249237060547,5
,76,0.7179452180862427,0.8942188024520874,0.9549999237060547,2.805468797683716,5
,77,0.6592514514923096,0.9039062857627869,0.9626562595367432,3.025312662124634,5
,78,0.671186089515686,0.9021875262260437,0.9609374403953552,3.3260936737060547,5
,79,0.6802119016647339,0.8957812786102295,0.9614061713218689,2.280937671661377,5
,80,0.7395510673522949,0.8856250047683716,0.9524999856948853,2.738906145095825,5
,81,0.756094753742218,0.8779687881469727,0.9518749713897705,3.430469036102295,5
,82,0.6726349592208862,0.9020311832427979,0.9579687714576721,2.7473435401916504,5
,83,0.6213746666908264,0.9139062166213989,0.9681249260902405,2.475781202316284,5
0.0003,84,,,,,
,84,0.6073630452156067,0.9089062213897705,0.9662500023841858,1.9450000524520874,6
,85,0.6859694719314575,0.8929687142372131,0.9562499523162842,2.519843578338623,6
,86,0.658933162689209,0.8996874690055847,0.9606249332427979,2.7962498664855957,6
,87,0.6382961869239807,0.9085937142372131,0.9637499451637268,2.212656259536743,6
,88,0.6518052816390991,0.9042187333106995,0.9653124809265137,2.9390623569488525,6
,89,0.6013469099998474,0.913281261920929,0.9684374928474426,2.1759374141693115,6
,90,0.6163259148597717,0.9107812643051147,0.9665625095367432,2.6806249618530273,6
,91,0.5573930144309998,0.9281249642372131,0.9728124737739563,2.387500047683716,6
,92,0.5439953804016113,0.9317187070846558,0.9756250381469727,1.6998436450958252,6
,93,0.5700186491012573,0.922656238079071,0.97265625,1.8904685974121094,6
,94,0.5278829336166382,0.9373437166213989,0.9782811999320984,1.7181251049041748,6
,95,0.5574170351028442,0.9195311665534973,0.9740625023841858,2.379218816757202,6
,96,0.565755307674408,0.9192186594009399,0.9714062213897705,1.8462498188018799,6
,97,0.6583506464958191,0.9006249904632568,0.9629687666893005,2.9917187690734863,6
0.0003,98,,,,,
,98,0.4696026146411896,0.9476562142372131,0.9812499284744263,2.133125066757202,7
,99,0.5544657707214355,0.9231249690055847,0.9710937142372131,2.1429686546325684,7
,100,0.5419197082519531,0.9271875023841858,0.9743749499320984,2.540468692779541,7
,101,0.5534979104995728,0.925000011920929,0.9742186665534973,1.9418749809265137,7
,102,0.5256293416023254,0.9287499189376831,0.9760937690734863,1.5410937070846558,7
,103,0.49730217456817627,0.9367186427116394,0.9756249785423279,1.8787500858306885,7
,104,0.5232424139976501,0.9293749928474426,0.9767187237739563,1.6384376287460327,7
,105,0.512142539024353,0.9318749308586121,0.979687511920929,1.9850001335144043,7
,106,0.5084402561187744,0.9329687356948853,0.9742186665534973,1.84640634059906,7
,107,0.45645439624786377,0.9479687809944153,0.9814062714576721,1.5993750095367432,7
,108,0.4909425973892212,0.9393749237060547,0.9776561856269836,2.1282811164855957,7
,109,0.44658589363098145,0.9460936784744263,0.9834374785423279,1.7182812690734863,7
,110,0.41505149006843567,0.9543750286102295,0.9871875047683716,1.3467187881469727,7
,111,0.48086315393447876,0.9437499642372131,0.9815624952316284,2.3828125,7
0.0003,112,,,,,
,112,0.47231417894363403,0.9398437142372131,0.9817187190055847,1.5717188119888306,8
,113,0.43499523401260376,0.9501562118530273,0.985156238079071,1.7679686546325684,8
,114,0.41993448138237,0.9543749690055847,0.9843749403953552,1.7432812452316284,8
,115,0.44532567262649536,0.9487500190734863,0.9850000143051147,1.8303126096725464,8
,116,0.4408572018146515,0.9481249451637268,0.9842187166213989,1.5057811737060547,8
,117,0.4643399715423584,0.9464061856269836,0.9800000190734863,1.4907814264297485,8
,118,0.48296812176704407,0.9370312690734863,0.9754687547683716,1.9098438024520874,8
,119,0.48720261454582214,0.9390625357627869,0.9803124666213989,2.275937557220459,8
,120,0.495464026927948,0.9368749260902405,0.9796874523162842,2.3787498474121094,8
,121,0.4721543788909912,0.9406249523162842,0.9807811975479126,1.562656283378601,8
,122,0.39579975605010986,0.9576561450958252,0.9868749976158142,1.655937671661377,8
,123,0.4411028325557709,0.9451562166213989,0.984375,1.5704686641693115,8
,124,0.4650186598300934,0.9424999952316284,0.9793749451637268,1.942812442779541,8
,125,0.4016847312450409,0.953906238079071,0.9874998927116394,1.6749999523162842,8
0.0003,126,,,,,
,126,0.491231232881546,0.9337499737739563,0.9812499284744263,1.5428125858306885,9
,127,0.45533880591392517,0.9453125,0.984375,1.7715624570846558,9
,128,0.39547789096832275,0.9579687714576721,0.9868749976158142,1.893593668937683,9
,129,0.40285784006118774,0.9520311951637268,0.9889062643051147,1.3360939025878906,9
,130,0.4564604163169861,0.9410937428474426,0.9810937643051147,1.5315624475479126,9
,131,0.37063121795654297,0.9673436880111694,0.9893749952316284,1.5170313119888306,9
,132,0.4179527759552002,0.9529687166213989,0.9842187166213989,1.6723438501358032,9
,133,0.4001767039299011,0.9565625190734863,0.9859374761581421,1.5615625381469727,9
,134,0.38366252183914185,0.9610937833786011,0.9878125190734863,1.2376562356948853,9
,135,0.4431673288345337,0.9462499618530273,0.9809374809265137,1.7231248617172241,9
,136,0.3896636366844177,0.9590624570846558,0.9854686856269836,1.4942187070846558,9
,137,0.37646257877349854,0.9606249928474426,0.9887499213218689,1.423437476158142,9
,138,0.4006529152393341,0.9551562070846558,0.9837499856948853,1.6075000762939453,9
,139,0.36961913108825684,0.9659374952316284,0.9892187118530273,1.5299999713897705,9
0.0003,140,,,,,
,140,0.34921059012413025,0.96484375,0.9909374117851257,1.2446874380111694,10
,141,0.4284534156322479,0.9526562690734863,0.9837499856948853,1.6967185735702515,10
,142,0.3593681752681732,0.9664062857627869,0.9874999523162842,1.8439064025878906,10
,143,0.353270947933197,0.9632812142372131,0.9914062023162842,1.4437499046325684,10
,144,0.4015030562877655,0.9535936713218689,0.9856250286102295,1.412968635559082,10
,145,0.3988925814628601,0.9570311903953552,0.984375,1.3743749856948853,10
,146,0.4071101248264313,0.9554687142372131,0.9835937023162842,1.4532811641693115,10
,147,0.34157440066337585,0.9657812118530273,0.9892187118530273,1.1899999380111694,10
,148,0.34927263855934143,0.9664062261581421,0.9900000095367432,1.2331249713897705,10
,149,0.36193954944610596,0.9665624499320984,0.9895312190055847,1.59375,10
,150,0.3829883337020874,0.9582811594009399,0.9860937595367432,1.9343749284744263,10
,151,0.33827364444732666,0.9667187333106995,0.9907812476158142,1.203281283378601,10
,152,0.4014333188533783,0.9539062976837158,0.9839062094688416,1.76953125,10
,153,0.3372054398059845,0.9703124165534973,0.9909374713897705,1.3870313167572021,10
0.0003,154,,,,,
,154,0.3016931712627411,0.9731249809265137,0.992968738079071,1.1628124713897705,11
,155,0.39871731400489807,0.9546874165534973,0.9842187166213989,1.5770312547683716,11
,156,0.3595925569534302,0.9646874666213989,0.9874999523162842,1.4668749570846558,11
,157,0.3738541007041931,0.961718738079071,0.9873437285423279,1.7074999809265137,11
,158,0.34293651580810547,0.9676561951637268,0.9917187094688416,1.4289062023162842,11
,159,0.38274630904197693,0.9535937309265137,0.9856249094009399,1.566562533378601,11
,160,0.3434659242630005,0.9665624499320984,0.9904687404632568,1.4045312404632568,11
,161,0.3331722021102905,0.9687500596046448,0.98890620470047,1.2667186260223389,11
,162,0.3373698592185974,0.9665625095367432,0.9910937547683716,1.404843807220459,11
,163,0.30940842628479004,0.9723438024520874,0.9923436641693115,1.3407812118530273,11
,164,0.31062689423561096,0.9728124737739563,0.9912500381469727,1.332187533378601,11
,165,0.3443698585033417,0.9653124809265137,0.9884374737739563,1.2100000381469727,11
,166,0.3265870213508606,0.9693750143051147,0.9912499189376831,1.1654688119888306,11
,167,0.35115334391593933,0.9656249284744263,0.9868749380111694,1.3562499284744263,11
0.0003,168,,,,,
,168,0.3439955413341522,0.9651562571525574,0.98890620470047,1.2870312929153442,12
,169,0.31063130497932434,0.9710937738418579,0.9934374690055847,1.1503124237060547,12
,170,0.31147193908691406,0.9715625643730164,0.9923437237739563,1.2595312595367432,12
,171,0.3294607102870941,0.9670313000679016,0.989062488079071,1.4679688215255737,12
,172,0.32109513878822327,0.9714062213897705,0.9904687404632568,1.4029687643051147,12
,173,0.3229271173477173,0.9707812070846558,0.9917187094688416,1.1406248807907104,12
,174,0.31680601835250854,0.9690625071525574,0.9910937547683716,1.265781283378601,12
,175,0.3546045422554016,0.962343692779541,0.9879688024520874,1.2549999952316284,12
,176,0.326171338558197,0.9707812666893005,0.9921875,1.6393749713897705,12
,177,0.3182232677936554,0.9707812666893005,0.9900000095367432,1.3829686641693115,12
,178,0.30757835507392883,0.9735937118530273,0.9915624260902405,1.2700001001358032,12
,179,0.3532600402832031,0.9635937809944153,0.9848437309265137,1.4520312547683716,12
,180,0.31147825717926025,0.9710937738418579,0.9910937547683716,1.3873436450958252,12
,181,0.30738919973373413,0.9728124737739563,0.991093635559082,1.2743749618530273,12
0.0003,182,,,,,
,182,0.3204123377799988,0.9681249856948853,0.9898437261581421,1.2153124809265137,13
,183,0.26905083656311035,0.9798437356948853,0.9945312738418579,1.1023437976837158,13
,184,0.32777929306030273,0.9684375524520874,0.989687442779541,1.2042187452316284,13
,185,0.28087687492370605,0.9792187809944153,0.9942187666893005,1.226406216621399,13
,186,0.3124161958694458,0.9709374308586121,0.9918749928474426,1.4137499332427979,13
,187,0.2653794288635254,0.9795312285423279,0.9935937523841858,1.15234375,13
,188,0.2653311789035797,0.9789062142372131,0.9946874976158142,1.3403124809265137,13
,189,0.2851494550704956,0.9757812023162842,0.99281245470047,1.2670313119888306,13
,190,0.29467448592185974,0.9743749499320984,0.9937499165534973,1.3960938453674316,13
,191,0.30846402049064636,0.9745312333106995,0.9915624856948853,1.4474999904632568,13
,192,0.27682968974113464,0.9768750071525574,0.992968738079071,1.1231250762939453,13
,193,0.31083089113235474,0.9693750143051147,0.9899998903274536,1.6542187929153442,13
,194,0.2993046045303345,0.9739062190055847,0.9914062023162842,1.6484375,13
,195,0.2784985303878784,0.9724999666213989,0.9940624237060547,1.1093751192092896,13
0.0003,196,,,,,
,196,0.27943113446235657,0.9757812023162842,0.9939062595367432,1.1398437023162842,14
,197,0.267342746257782,0.9806250333786011,0.9950000047683716,1.0810937881469727,14
,198,0.30018654465675354,0.9731249809265137,0.9920311570167542,1.494687557220459,14
,199,0.2914944589138031,0.9746875166893005,0.9903124570846558,1.168125033378601,14
,200,0.2675577700138092,0.9782812595367432,0.993593692779541,1.3184374570846558,14
,201,0.2797001898288727,0.9735937118530273,0.993593692779541,1.3023438453674316,14
,202,0.2672046422958374,0.9785937070846558,0.9951562881469727,1.2579686641693115,14
,203,0.33335891366004944,0.9634374976158142,0.9896875023841858,1.2495312690734863,14
,204,0.2605261206626892,0.9792187213897705,0.9946874380111694,1.1092188358306885,14
,205,0.3162943422794342,0.9706249237060547,0.9892187118530273,1.3567187786102295,14
,206,0.2914968729019165,0.9759374856948853,0.9931250214576721,1.3110936880111694,14
,207,0.25382936000823975,0.9843749403953552,0.9954686760902405,1.1673438549041748,14
,208,0.2932439148426056,0.9745312333106995,0.9920312166213989,1.404843807220459,14
,209,0.30924415588378906,0.9710937738418579,0.9907811880111694,1.4287500381469727,14
0.0003,210,,,,,
,210,0.2854502499103546,0.97593754529953,0.9925000667572021,1.2009375095367432,15
,211,0.2797471582889557,0.9746874570846558,0.9920311570167542,1.134374976158142,15
,212,0.23481526970863342,0.9842187166213989,0.9970312714576721,1.2935937643051147,15
,213,0.3130166232585907,0.9743750095367432,0.9926561713218689,1.2701562643051147,15
,214,0.27581241726875305,0.9745312929153442,0.9920312166213989,1.257656216621399,15
,215,0.27937638759613037,0.9751561880111694,0.9948436617851257,1.1498438119888306,15
,216,0.28646740317344666,0.97328120470047,0.9928123950958252,1.1501562595367432,15
,217,0.27018189430236816,0.9776562452316284,0.9931250214576721,1.3715623617172241,15
,218,0.2682977020740509,0.9807812571525574,0.9937499761581421,1.2362500429153442,15
,219,0.2350730448961258,0.9843748807907104,0.9957812428474426,1.2360937595367432,15
,220,0.2737112045288086,0.977968692779541,0.9934374094009399,1.2476563453674316,15
,221,0.2629229724407196,0.9781249761581421,0.9907811880111694,1.1862499713897705,15
,222,0.29389411211013794,0.9756249785423279,0.9924999475479126,1.3420311212539673,15
,223,0.26397040486335754,0.9782812595367432,0.9935937523841858,1.1610937118530273,15
0.0003,224,,,,,
,224,0.2520643472671509,0.9796874523162842,0.9942187070846558,1.1246874332427979,16
,225,0.25554829835891724,0.979687511920929,0.9934374094009399,1.440468668937683,16
,226,0.24249562621116638,0.9821874499320984,0.9954687356948853,1.1907813549041748,16
,227,0.2559303343296051,0.9798437356948853,0.9942187070846558,1.1600000858306885,16
,228,0.30431851744651794,0.9706250429153442,0.9901561737060547,1.6126562356948853,16
,229,0.22558759152889252,0.9868749380111694,0.9965624809265137,1.2520313262939453,16
,230,0.2650139331817627,0.9776562452316284,0.9943749904632568,1.107812523841858,16
,231,0.249565988779068,0.9779687523841858,0.993593692779541,1.190000057220459,16
,232,0.289365291595459,0.97265625,0.9901561737060547,1.2023437023162842,16
,233,0.26631590723991394,0.9795312285423279,0.9946874976158142,1.1056249141693115,16
,234,0.3041902482509613,0.9709374904632568,0.9881249070167542,1.1989061832427979,16
,235,0.22623512148857117,0.9864062666893005,0.996874988079071,1.0448436737060547,16
,236,0.22881996631622314,0.9845312833786011,0.9962499737739563,1.0620312690734863,16
,237,0.25827544927597046,0.9803125262260437,0.9924999475479126,1.204062581062317,16
0.0003,238,,,,,
,238,0.2616094946861267,0.9770311713218689,0.9950000047683716,1.0851562023162842,17
,239,0.25853896141052246,0.9785937070846558,0.9921874403953552,1.210781216621399,17
,240,0.2263651192188263,0.981874942779541,0.9968750476837158,1.0600000619888306,17
,241,0.27121424674987793,0.9768749475479126,0.9935937523841858,1.1020312309265137,17
,242,0.2888588011264801,0.9765625596046448,0.9920312166213989,1.368749976158142,17
,243,0.25878870487213135,0.9782811999320984,0.99546879529953,1.0695312023162842,17
,244,0.23388242721557617,0.9857812523841858,0.9959374666213989,1.0837500095367432,17
,245,0.23936377465724945,0.9795312285423279,0.9956249594688416,1.088281273841858,17
,246,0.23510302603244781,0.9817187190055847,0.9957811832427979,1.0831249952316284,17
,247,0.2638167142868042,0.9764062166213989,0.9934374690055847,1.1946873664855957,17
,248,0.24114930629730225,0.9809374809265137,0.9948437213897705,1.0803126096725464,17
,249,0.22285912930965424,0.9862499833106995,0.9964061379432678,1.0532811880111694,17
,250,0.24457859992980957,0.9784374833106995,0.99546879529953,1.246250033378601,17
,251,0.2576534152030945,0.98046875,0.9934375286102295,1.2917187213897705,17
0.0003,252,,,,,
,252,0.2438337206840515,0.9809374809265137,0.9948437213897705,1.1706249713897705,18
,253,0.2091817408800125,0.9871874451637268,0.9976561665534973,1.0387500524520874,18
,254,0.215957373380661,0.9860936999320984,0.9975000023841858,1.040624976158142,18
,255,0.23666536808013916,0.9829686880111694,0.9948437213897705,1.1226563453674316,18
,256,0.24844397604465485,0.9806250333786011,0.9940625429153442,1.240781307220459,18
,257,0.20338544249534607,0.9879687428474426,0.9981249570846558,1.0353124141693115,18
,258,0.24237865209579468,0.979687511920929,0.9954687356948853,1.0784375667572021,18
,259,0.24390730261802673,0.9806249737739563,0.9953124523162842,1.1862499713897705,18
,260,0.2518158555030823,0.9815624356269836,0.99546879529953,1.1409374475479126,18
,261,0.2711279094219208,0.9773437976837158,0.9934374690055847,1.2581250667572021,18
,262,0.27302780747413635,0.9781249761581421,0.9923437237739563,1.2965624332427979,18
,263,0.24593669176101685,0.9826561808586121,0.9943749904632568,1.1903125047683716,18
,264,0.2531178295612335,0.9806249141693115,0.995312511920929,1.0976563692092896,18
,265,0.24941538274288177,0.9807812571525574,0.9937499165534973,1.282812476158142,18
0.0003,266,,,,,
,266,0.25324875116348267,0.9785937070846558,0.9937499761581421,1.0795313119888306,19
,267,0.26188185811042786,0.9790624380111694,0.9946874976158142,1.1335936784744263,19
,268,0.2154693603515625,0.9870312809944153,0.9967187643051147,1.115781307220459,19
,269,0.2733680307865143,0.9753124117851257,0.9925000667572021,1.2395312786102295,19
,270,0.25152498483657837,0.9795312285423279,0.9954687356948853,1.157187581062317,19
,271,0.23482702672481537,0.9817187786102295,0.9946874976158142,1.0795313119888306,19
,272,0.2194243222475052,0.9828125238418579,0.9975000023841858,1.0498437881469727,19
,273,0.2494984269142151,0.9796874523162842,0.9939063191413879,1.1803126335144043,19
,274,0.20424696803092957,0.9885936975479126,0.9982812404632568,1.0682812929153442,19
,275,0.23405320942401886,0.9821874499320984,0.9934374690055847,1.4924999475479126,19
,276,0.21599824726581573,0.9871875643730164,0.9964062571525574,1.1884374618530273,19
,277,0.22956614196300507,0.9829686880111694,0.9942187070846558,1.0971875190734863,19
,278,0.24127857387065887,0.9823436737060547,0.9953123927116394,1.1096875667572021,19
,279,0.24229790270328522,0.9799999594688416,0.9950000047683716,1.1376562118530273,19
0.0003,280,,,,,
,280,0.20287548005580902,0.9884374141693115,0.996874988079071,1.1064062118530273,20
,281,0.22710640728473663,0.9831249713897705,0.9948437213897705,1.1442188024520874,20
,282,0.23537251353263855,0.9829686880111694,0.9957813024520874,1.127812385559082,20
,283,0.25646892189979553,0.9800000190734863,0.9926562309265137,1.4101561307907104,20
,284,0.2296174168586731,0.981874942779541,0.9950000047683716,1.080625057220459,20
,285,0.2168847769498825,0.9837499260902405,0.9973436594009399,1.0604686737060547,20
,286,0.23379042744636536,0.9803124666213989,0.992968738079071,1.3598437309265137,20
,287,0.22756481170654297,0.9840624928474426,0.9945312738418579,1.0956250429153442,20
,288,0.22002990543842316,0.9843749403953552,0.9953124523162842,1.2667187452316284,20
,289,0.22823381423950195,0.9820312261581421,0.9959374666213989,1.1425001621246338,20
,290,0.2292955219745636,0.9837499260902405,0.9959374666213989,1.083125114440918,20
,291,0.22741849720478058,0.9846875071525574,0.9951562285423279,1.0862499475479126,20
,292,0.24600869417190552,0.9803124666213989,0.9950000047683716,1.2699999809265137,20
,293,0.2342337667942047,0.9820312261581421,0.9954687356948853,1.2204687595367432,20
0.0003,294,,,,,
,294,0.21885737776756287,0.9826562404632568,0.9956250190734863,1.1206250190734863,21
,295,0.21760016679763794,0.9845312237739563,0.9957811832427979,1.1471874713897705,21
,296,0.2421729415655136,0.981249988079071,0.9948437213897705,1.1400001049041748,21
,297,0.213796466588974,0.983593761920929,0.9948436617851257,1.1129688024520874,21
,298,0.22186002135276794,0.9839062094688416,0.9965624809265137,1.0760937929153442,21
,299,0.20879937708377838,0.9876563549041748,0.9960936903953552,1.0784375667572021,21
,300,0.213082417845726,0.9848437309265137,0.9959375262260437,1.0635937452316284,21
,301,0.22212597727775574,0.9848437309265137,0.9965624809265137,1.0829687118530273,21
,302,0.19965232908725739,0.9871875047683716,0.9975000023841858,1.0596873760223389,21
,303,0.1976897120475769,0.9898436069488525,0.9981249570846558,1.0518749952316284,21
,304,0.19258944690227509,0.9871874451637268,0.9976562261581421,1.0432811975479126,21
,305,0.24236780405044556,0.9774999618530273,0.9937500357627869,1.1217187643051147,21
,306,0.20956109464168549,0.9856250286102295,0.9965624809265137,1.0550000667572021,21
,307,0.20197676122188568,0.9862499833106995,0.9975000023841858,1.037968635559082,21
0.0003,308,,,,,
,308,0.18251340091228485,0.9901561737060547,0.9979687333106995,1.0410938262939453,22
,309,0.22308464348316193,0.9828124046325684,0.9956250190734863,1.08328115940094,22
,310,0.20288756489753723,0.9870312213897705,0.9971874952316284,1.044374942779541,22
,311,0.248928502202034,0.9801562428474426,0.9942187070846558,1.1354687213897705,22
,312,0.23103976249694824,0.9809374213218689,0.9948437809944153,1.335781216621399,22
,313,0.23839060962200165,0.9831249117851257,0.996874988079071,1.0670312643051147,22
,314,0.215177983045578,0.9848436713218689,0.9959375262260437,1.0646874904632568,22
,315,0.22230768203735352,0.9848437309265137,0.9960936903953552,1.1126562356948853,22
,316,0.23452576994895935,0.983593761920929,0.9946874380111694,1.1335937976837158,22
,317,0.18849416077136993,0.9893749952316284,0.9979687333106995,1.032656192779541,22
,318,0.22946710884571075,0.9850000143051147,0.9956250190734863,1.0946874618530273,22
,319,0.19914038479328156,0.9876561760902405,0.9982813000679016,1.0367188453674316,22
,320,0.2179698646068573,0.9828124642372131,0.9937499761581421,1.1065624952316284,22
,321,0.18893107771873474,0.9864062070846558,0.9973437786102295,1.0451562404632568,22
0.0003,322,,,,,
,322,0.20149575173854828,0.9873437285423279,0.9975000023841858,1.0682811737060547,23
,323,0.18787546455860138,0.9901561737060547,0.9976562261581421,1.0354688167572021,23
,324,0.1892724186182022,0.9884374141693115,0.998124897480011,1.0407812595367432,23
,325,0.20695962011814117,0.9862499833106995,0.9970312714576721,1.0498437881469727,23
,326,0.1978600174188614,0.9879687428474426,0.9973437190055847,1.0657812356948853,23
,327,0.25133731961250305,0.98046875,0.9937499761581421,1.3704686164855957,23
,328,0.19971352815628052,0.9889062643051147,0.9978125095367432,1.0471874475479126,23
,329,0.1824241280555725,0.9898437857627869,0.9984375238418579,1.027187466621399,23
,330,0.2477836012840271,0.9789062142372131,0.9948437213897705,1.2095311880111694,23
,331,0.2059120237827301,0.9853124618530273,0.9957812428474426,1.0985937118530273,23
,332,0.210203155875206,0.9876561760902405,0.99671870470047,1.04953134059906,23
,333,0.2042960524559021,0.9871874451637268,0.9985936880111694,1.0340625047683716,23
,334,0.20116305351257324,0.9876562356948853,0.99546879529953,1.1545312404632568,23
,335,0.2040887176990509,0.985781192779541,0.9978125095367432,1.0456249713897705,23
0.0003,336,,,,,
,336,0.2241637408733368,0.9834374785423279,0.99671870470047,1.0904688835144043,24
,337,0.22448505461215973,0.9840624928474426,0.9967187643051147,1.0676562786102295,24
