lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,147,0.8446893692016602,0.22071197628974915,0.6543276906013489,1.0524535179138184,0,,,,,,,,
,147,,,,,0,0.8592641353607178,0.14771761000156403,0.5249660015106201,{'loss': 0.7613725662231445},,,,
0.001,148,,,,,,,,,,,,,
,295,0.8677354454994202,0.24919094145298004,0.6483396887779236,1.1574804782867432,1,,,,,,,,
,295,,,,,1,0.8746299743652344,0.21213839948177338,0.5843014121055603,{'loss': 0.768564760684967},,,,
0.001,296,,,,,,,,,,,,,
,443,0.8420841693878174,0.26407766342163086,0.681001603603363,1.0418471097946167,2,,,,,,,,
,443,,,,,2,0.8708342909812927,0.23958627879619598,0.6054421663284302,{'loss': 0.7193453311920166},,,,
0.001,444,,,,,,,,,,,,,
,591,0.9462925791740417,0.13009709119796753,0.5225911736488342,1.4586718082427979,3,,,,,,,,
,591,,,,,3,0.8700695037841797,0.26501065492630005,0.6086728572845459,{'loss': 0.6975381970405579},,,,
0.001,592,,,,,,,,,,,,,
,739,0.8905811905860901,0.18640775978565216,0.6554164290428162,1.126281499862671,4,,,,,,,,
,739,,,,,4,0.8683839440345764,0.285005658864975,0.605356752872467,{'loss': 0.7721927165985107},,,,
0.001,740,,,,,,,,,,,,,
,887,0.8817635178565979,0.24724918603897095,0.6407185792922974,1.2159487009048462,5,,,,,,,,
,887,,,,,5,0.8711495399475098,0.2917790710926056,0.611582338809967,{'loss': 0.7260572910308838},,,,
0.001,888,,,,,,,,,,,,,
,1035,0.8855711221694946,0.2899676263332367,0.6124115586280823,1.323740839958191,6,,,,,,,,
,1035,,,,,6,0.8711238503456116,0.2989354133605957,0.6152316927909851,{'loss': 0.7758520841598511},,,,
0.001,1036,,,,,,,,,,,,,
,1183,0.8356713652610779,0.43300971388816833,0.6265650391578674,1.276411533355713,7,,,,,,,,
,1183,,,,,7,0.8702067732810974,0.3143627643585205,0.620058536529541,{'loss': 0.738656222820282},,,,
0.001,1184,,,,,,,,,,,,,
,1331,0.8681362867355347,0.34174758195877075,0.6118671894073486,1.3455463647842407,8,,,,,,,,
,1331,,,,,8,0.8699737191200256,0.31256210803985596,0.6201988458633423,{'loss': 0.5903282165527344},,,,
0.001,1332,,,,,,,,,,,,,
,1479,0.905811607837677,0.2006472498178482,0.6243875622749329,1.2374475002288818,9,,,,,,,,
,1479,,,,,9,0.8713238835334778,0.3158417344093323,0.6197257041931152,{'loss': 0.7038382291793823},,,,
0.001,1480,,,,,,,,,,,,,
,1627,0.9026052355766296,0.2142394781112671,0.6385411024093628,1.2161500453948975,10,,,,,,,,
,1627,,,,,10,0.8692014813423157,0.3245925009250641,0.6220175623893738,{'loss': 0.786167323589325},,,,
0.001,1628,,,,,,,,,,,,,
,1775,0.8945891857147217,0.22847896814346313,0.6254763007164001,1.2215921878814697,11,,,,,,,,
,1775,,,,,11,0.8721045255661011,0.3240255117416382,0.6211518049240112,{'loss': 0.6888023018836975},,,,
0.001,1776,,,,,,,,,,,,,
,1923,0.9106212258338928,0.22588996589183807,0.6031573414802551,1.3961036205291748,12,,,,,,,,
,1923,,,,,12,0.8701634407043457,0.331156849861145,0.6237561702728271,{'loss': 0.6769572496414185},,,,
,1924,,,,,13,,,,,0.8300920724868774,0.3018011748790741,0.6628966331481934,0.6748321652412415
,1924,,,,,13,,,,,0.8420841693878174,0.26407766342163086,0.681001603603363,1.0418471097946167
,1924,,,,,13,,,,,0.7734375,0.0982019379734993,0.660308837890625,0.3222554326057434
