lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,78,0.4389294385910034,0.7260621190071106,0.6390899419784546,1.1171362400054932,0,,,,,,,,
,78,,,,,0,0.4772692620754242,0.5931889414787292,0.6055747270584106,{'loss': 0.8728587627410889},,,,
0.001,79,,,,,,,,,,,,,
,157,0.4038929343223572,0.7907419204711914,0.6059979200363159,1.16331148147583,1,,,,,,,,
,157,,,,,1,0.5107682943344116,0.64433354139328,0.6772741079330444,{'loss': 0.9255349636077881},,,,
0.001,158,,,,,,,,,,,,,
,236,0.5537713170051575,0.695624589920044,0.6230610013008118,1.1202963590621948,2,,,,,,,,
,236,,,,,2,0.5084797739982605,0.6549316048622131,0.6816748976707458,{'loss': 0.8447240591049194},,,,
0.001,237,,,,,,,,,,,,,
,315,0.5518248081207275,0.6683576703071594,0.6639090180397034,1.1082134246826172,3,,,,,,,,
,315,,,,,3,0.5241369009017944,0.65939861536026,0.6886353492736816,{'loss': 0.851613461971283},,,,
0.001,316,,,,,,,,,,,,,
,394,0.36496350169181824,0.7844007611274719,0.695966899394989,0.8556423783302307,4,,,,,,,,
,394,,,,,4,0.5307433605194092,0.6693249940872192,0.6863745450973511,{'loss': 0.8526910543441772},,,,
0.001,395,,,,,,,,,,,,,
,473,0.4987834692001343,0.7190868854522705,0.6820061802864075,0.890295147895813,5,,,,,,,,
,473,,,,,5,0.5391078591346741,0.6680456399917603,0.6939111948013306,{'loss': 0.8559463024139404},,,,
0.001,474,,,,,,,,,,,,,
,552,0.5211678743362427,0.7406467795372009,0.644260585308075,1.0619993209838867,6,,,,,,,,
,552,,,,,6,0.5392141938209534,0.6746472716331482,0.6881188154220581,{'loss': 0.8496587872505188},,,,
0.001,553,,,,,,,,,,,,,
,631,0.47347933053970337,0.7425491213798523,0.68459153175354,0.9053541421890259,7,,,,,,,,
,631,,,,,7,0.5445378422737122,0.6629149317741394,0.6948949098587036,{'loss': 0.8488539457321167},,,,
0.001,632,,,,,,,,,,,,,
,710,0.5527980327606201,0.7203550934791565,0.6385729312896729,1.134676218032837,8,,,,,,,,
,710,,,,,8,0.5429138541221619,0.6836705803871155,0.6987082958221436,{'loss': 0.7656855583190918},,,,
0.001,711,,,,,,,,,,,,,
,789,0.5513381958007812,0.7045022249221802,0.6561530232429504,1.0696043968200684,9,,,,,,,,
,789,,,,,9,0.5483279824256897,0.6842105388641357,0.691776692867279,{'loss': 0.7819962501525879},,,,
0.001,790,,,,,,,,,,,,,
,868,0.5722627639770508,0.7336715459823608,0.5868666172027588,1.271772861480713,10,,,,,,,,
,868,,,,,10,0.5569291710853577,0.6787904500961304,0.6991442441940308,{'loss': 0.8549489974975586},,,,
0.001,869,,,,,,,,,,,,,
,947,0.7070559859275818,0.5339251756668091,0.6659772396087646,1.0434200763702393,11,,,,,,,,
,947,,,,,11,0.5458155274391174,0.686403214931488,0.6943152546882629,{'loss': 0.8675417900085449},,,,
0.001,948,,,,,,,,,,,,,
,1026,0.497323602437973,0.7774254679679871,0.6458117961883545,1.022020697593689,12,,,,,,,,
,1026,,,,,12,0.5603118538856506,0.6761185526847839,0.6930232644081116,{'loss': 0.8004118204116821},,,,
0.001,1027,,,,,,,,,,,,,
,1105,0.5644769072532654,0.6924540400505066,0.6525335907936096,1.0617458820343018,13,,,,,,,,
,1105,,,,,13,0.564772367477417,0.6850506067276001,0.6967422366142273,{'loss': 0.7430270910263062},,,,
0.001,1106,,,,,,,,,,,,,
,1184,0.6345498561859131,0.6937222480773926,0.5904860496520996,1.327336311340332,14,,,,,,,,
,1184,,,,,14,0.5578303933143616,0.6951688528060913,0.693935751914978,{'loss': 0.7448111772537231},,,,
,1185,,,,,15,,,,,0.4182346761226654,0.7409621477127075,0.7218135595321655,0.8079186677932739
,1185,,,,,15,,,,,0.36496350169181824,0.7844007611274719,0.695966899394989,0.8556423783302307
,1185,,,,,15,,,,,0.4467329680919647,0.2780083119869232,0.6966394186019897,0.28253188729286194
