lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,1.0,0.5811403393745422,0.0,0.0,0.0,0.0,0.5811403393745422,0.5,5.25804328918457,0,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,0,0.8700695633888245,0.6340301036834717,0.04088703915476799,0.18789806962013245,0.38545820116996765,0.5641399025917053,0.605224609375,0.578664243221283,{'loss': 0.7350203394889832},,,,,,,,,
0.001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,1.0,0.6091954112052917,0.0,0.0,0.18918919563293457,1.0,0.6271929740905762,0.5498561859130859,3.8814597129821777,1,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,1,0.9348239302635193,0.7500423789024353,0.1927877813577652,0.5305343270301819,0.7048282623291016,0.8050028085708618,0.747802734375,0.7187548279762268,{'loss': 0.5836459398269653},,,,,,,,,
0.001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.7132076025009155,0.8770302534103394,0.6312499642372131,0.7769231200218201,0.8423423171043396,0.5327635407447815,0.7302631735801697,0.7953019142150879,0.5902090072631836,2,,,,,,,,,,,,,,,,,,
,47,,,,,,,,,,2,0.934346616268158,0.8206934928894043,0.47437670826911926,0.6631171107292175,0.7613128423690796,0.8669309020042419,0.810791015625,0.8000935912132263,{'loss': 0.4555845260620117},,,,,,,,,
0.001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63,0.12452829629182816,0.7173913717269897,0.0,0.0,0.9864864945411682,0.2670731842517853,0.3125,0.5286562442779541,2.26131272315979,3,,,,,,,,,,,,,,,,,,
,63,,,,,,,,,,3,0.9459686875343323,0.8571428656578064,0.6145328879356384,0.768831193447113,0.8043803572654724,0.8938053846359253,0.852783203125,0.8463307619094849,{'loss': 0.43850499391555786},,,,,,,,,
0.001,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79,0.9867925047874451,0.6529338359832764,0.42499998211860657,0.641509473323822,0.022522522136569023,1.0,0.653508722782135,0.6093389987945557,3.756396770477295,4,,,,,,,,,,,,,,,,,,
,79,,,,,,,,,,4,0.955897867679596,0.8845928907394409,0.698060929775238,0.8407005667686462,0.862120509147644,0.9252137541770935,0.887451171875,0.8823294043540955,{'loss': 0.3405463993549347},,,,,,,,,
0.001,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,0.9547170400619507,0.8031745553016663,0.5,0.9411764740943909,0.7612613439559937,0.8578680753707886,0.827850878238678,0.8073569536209106,0.9006035923957825,5,,,,,,,,,,,,,,,,,,
,95,,,,,,,,,,5,0.9573840498924255,0.8986138701438904,0.7040886878967285,0.8438538908958435,0.884519636631012,0.9169245958328247,0.8948974609375,0.8906297087669373,{'loss': 0.2775067985057831},,,,,,,,,
0.001,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,111,0.46037739515304565,0.9037036895751953,0.13125000894069672,1.0,0.9639639854431152,0.3446054756641388,0.5252193808555603,0.6496123671531677,1.5766609907150269,6,,,,,,,,,,,,,,,,,,
,111,,,,,,,,,,6,0.9575949311256409,0.9004164934158325,0.7330097556114197,0.8635621070861816,0.8920397758483887,0.9304618835449219,0.9019775390625,0.898467481136322,{'loss': 0.26739344000816345},,,,,,,,,
0.001,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,0.18867923319339752,0.9259258508682251,0.581250011920929,0.5636363625526428,0.9729729294776917,0.3380281627178192,0.44846490025520325,0.6688619256019592,0.6380695104598999,7,,,,,,,,,,,,,,,,,,
,127,,,,,,,,,,7,0.9630723595619202,0.9282082915306091,0.8137120008468628,0.8854559659957886,0.9213538765907288,0.9502053260803223,0.926513671875,0.9262824654579163,{'loss': 0.20754674077033997},,,,,,,,,
0.001,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,0.8169811964035034,0.8964804410934448,0.8000000715255737,0.719101071357727,0.8603602647781372,0.7609562277793884,0.8245614767074585,0.8655009269714355,0.5199847221374512,8,,,,,,,,,,,,,,,,,,
,143,,,,,,,,,,8,0.9721401929855347,0.9428864121437073,0.8504155874252319,0.9157344102859497,0.9452735185623169,0.9664292931556702,0.944091796875,0.943272054195404,{'loss': 0.20182524621486664},,,,,,,,,
0.001,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,159,0.9943395853042603,0.7131257653236389,0.48125001788139343,0.9166666269302368,0.3963963985443115,0.9887639284133911,0.7587719559669495,0.7177090644836426,3.788438320159912,9,,,,,,,,,,,,,,,,,,
,159,,,,,,,,,,9,0.9757332801818848,0.9559645056724548,0.8711910843849182,0.918248176574707,0.9621701836585999,0.9738035202026367,0.9539794921875,0.9537335634231567,{'loss': 0.1887495517730713},,,,,,,,,
0.001,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,0.9018868803977966,0.8738574385643005,0.8062500357627869,0.682539701461792,0.7297297120094299,0.9204545617103577,0.8432016968727112,0.8595267534255981,0.8294680118560791,10,,,,,,,,,,,,,,,,,,
,175,,,,,,,,,,10,0.9740561842918396,0.9600831270217896,0.901525616645813,0.9312320351600647,0.9532104730606079,0.9642496705055237,0.9561767578125,0.957908570766449,{'loss': 0.12773047387599945},,,,,,,,,
0.001,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,191,0.8490566611289978,0.8704062104225159,0.875,0.5737704634666443,0.6621622443199158,0.9735098481178284,0.8081140518188477,0.8444552421569824,1.046487808227539,11,,,,,,,,,,,,,,,,,,
,191,,,,,,,,,,11,0.9829114675521851,0.9706249833106995,0.9209979772567749,0.9479314088821411,0.9771031141281128,0.9864321351051331,0.9705810546875,0.970830500125885,{'loss': 0.07778474688529968},,,,,,,,,
0.001,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,207,0.9867925047874451,0.7888386249542236,0.53125,0.8762885332107544,0.6756757497787476,0.9868420958518982,0.831140398979187,0.8013949990272522,2.166963577270508,12,,,,,,,,,,,,,,,,,,
,207,,,,,,,,,,12,0.9892405867576599,0.980962336063385,0.9453287124633789,0.9640083909034729,0.9830593466758728,0.988972544670105,0.97998046875,0.9800252318382263,{'loss': 0.09834816306829453},,,,,,,,,
0.001,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223,0.2962264120578766,0.7969542741775513,0.3062500059604645,1.0,0.9639639854431152,0.3213212788105011,0.4605262875556946,0.6344427466392517,2.383622169494629,13,,,,,,,,,,,,,,,,,,
,223,,,,,,,,,,13,0.9886051416397095,0.9865235090255737,0.9653978943824768,0.96875,0.9900398254394531,0.9925112128257751,0.98486328125,0.986068844795227,{'loss': 0.05336160212755203},,,,,,,,,
0.001,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,239,0.9735850095748901,0.7599411010742188,0.5062499642372131,0.8350515365600586,0.5810810923576355,0.9485293626785278,0.7960525751113892,0.7671322226524353,2.3868181705474854,14,,,,,,,,,,,,,,,,,,
,239,,,,,,,,,,14,0.9839662909507751,0.9804497957229614,0.9452529549598694,0.9551820755004883,0.9855650663375854,0.98654705286026,0.9775390625,0.9789990782737732,{'loss': 0.0687207356095314},,,,,,,,,
0.001,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,255,0.9547170400619507,0.8241042494773865,0.6312499642372131,0.8080000281333923,0.7297297120094299,0.9364162087440491,0.8432016968727112,0.8308529257774353,1.6053729057312012,15,,,,,,,,,,,,,,,,,,
,255,,,,,,,,,,15,0.9850211143493652,0.9778009653091431,0.9459458589553833,0.9578947424888611,0.9751120209693909,0.983433723449707,0.9757080078125,0.9768573045730591,{'loss': 0.08120459318161011},,,,,,,,,
0.001,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,271,0.9433961510658264,0.8488964438438416,0.6999999284744263,0.7777777314186096,0.7792792916297913,0.9664803743362427,0.8607455492019653,0.856407105922699,1.1874521970748901,16,,,,,,,,,,,,,,,,,,
,271,,,,,,,,,,16,0.9909282326698303,0.9892587065696716,0.9674290418624878,0.9714683890342712,0.9880537390708923,0.9890384078025818,0.986083984375,0.987000584602356,{'loss': 0.052076034247875214},,,,,,,,,
0.001,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287,0.6509433388710022,0.9274193048477173,0.8375000357627869,0.6700000166893005,0.9504504799842834,0.6205882430076599,0.7565789222717285,0.8489151000976562,0.43751636147499084,17,,,,,,,,,,,,,,,,,,
,287,,,,,,,,,,17,0.9898734092712402,0.9865432381629944,0.9626039266586304,0.9713487029075623,0.9910358786582947,0.9925187826156616,0.9853515625,0.986078679561615,{'loss': 0.034538719803094864},,,,,,,,,
0.001,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,303,0.9433961510658264,0.814332127571106,0.5,0.9411764740943909,0.8063063025474548,0.840375542640686,0.8322368264198303,0.8158913850784302,1.9953545331954956,18,,,,,,,,,,,,,,,,,,
,303,,,,,,,,,,18,0.9953585863113403,0.9911765456199646,0.978546679019928,0.9901961088180542,0.9915295839309692,0.9930139183998108,0.991455078125,0.9914883971214294,{'loss': 0.02883393131196499},,,,,,,,,
,304,,,,,,,,,,19,,,,,,,,,,0.8693541884422302,0.9700894951820374,0.9051246643066406,0.8266920447349548,0.9771145582199097,0.8304439187049866,0.902099609375,0.9348922967910767,0.23419782519340515
,304,,,,,,,,,,19,,,,,,,,,,0.8169811964035034,0.8964804410934448,0.8000000715255737,0.719101071357727,0.8603602647781372,0.7609562277793884,0.8245614767074585,0.8655009269714355,0.5199847221374512
,304,,,,,,,,,,19,,,,,,,,,,0.6389481425285339,0.8481131196022034,0.8756905198097229,0.6673684120178223,0.766575813293457,0.6906710267066956,0.7354578971862793,0.8149361610412598,0.6286382675170898
