lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70,0.9911541938781738,0.9191406965255737,0.8569445013999939,0.9856229424476624,0.8912176489830017,0.9813185930252075,0.943115234375,0.9351577758789062,0.30023860931396484,0,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,0,0.9489907622337341,0.8875712156295776,0.7235772609710693,0.8393181562423706,0.8559712767601013,0.9150852560997009,0.8865537047386169,0.8846250176429749,{'loss': 0.25736767053604126},,,,,,,,,
0.001,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,0.8584666848182678,0.9559098482131958,0.8777776956558228,0.989045262336731,0.9560879468917847,0.7230188846588135,0.8857421875,0.9195090532302856,0.11661674082279205,1,,,,,,,,,,,,,,,,,,
,141,,,,,,,,,,1,0.9737480878829956,0.9361284971237183,0.8457213640213013,0.9341152906417847,0.9327430129051208,0.9584197402000427,0.9411311745643616,0.9391898512840271,{'loss': 0.1511421799659729},,,,,,,,,
0.001,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,212,0.9671440720558167,0.9695945382118225,0.9361110329627991,0.954674243927002,0.9610778093338013,0.9422701597213745,0.960205078125,0.9656621217727661,0.09565768390893936,2,,,,,,,,,,,,,,,,,,
,212,,,,,,,,,,2,0.9753256440162659,0.9487581849098206,0.881628155708313,0.9431096315383911,0.9459914565086365,0.9645105004310608,0.9516119956970215,0.9513212442398071,{'loss': 0.14117945730686188},,,,,,,,,
0.001,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,0.9026957750320435,0.9816765785217285,0.9375,0.9754334688186646,0.9950099587440491,0.816543698310852,0.931396484375,0.955757200717926,0.013550556264817715,3,,,,,,,,,,,,,,,,,,
,283,,,,,,,,,,3,0.9801510572433472,0.9556018114089966,0.8914269208908081,0.9522057771682739,0.9556230306625366,0.9701185822486877,0.9585442543029785,0.9575670957565308,{'loss': 0.12739711999893188},,,,,,,,,
0.001,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,354,0.9469251036643982,0.9710583090782166,0.9499999284744263,0.9499999284744263,0.9540919065475464,0.9010367393493652,0.94921875,0.9612513780593872,0.16655650734901428,4,,,,,,,,,,,,,,,,,,
