lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46,0.9968355894088745,0.6259936690330505,0.01874999888241291,1.0,0.284431129693985,0.9359606504440308,0.6502932906150818,0.5790032744407654,2.9144673347473145,0,,,,,,,,,,,,,,,,,,
,46,,,,,,,,,,0,0.9141954779624939,0.7598472237586975,0.35474729537963867,0.6274018287658691,0.6432322859764099,0.7726902961730957,0.7492935657501221,0.7347875237464905,{'loss': 0.4150697886943817},,,,,,,,,
0.001,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93,0.9898734092712402,0.8399571180343628,0.6833333373069763,0.9425287246704102,0.7305389046669006,0.9420849084854126,0.8724340796470642,0.8534507155418396,0.4489786922931671,1,,,,,,,,,,,,,,,,,,
,93,,,,,,,,,,1,0.9584260582923889,0.8896294236183167,0.7161716818809509,0.875,0.860899031162262,0.9081960916519165,0.8918300867080688,0.8870009183883667,{'loss': 0.31552329659461975},,,,,,,,,
0.001,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140,0.9056962728500366,0.9238218665122986,0.9020833373069763,0.7326565384864807,0.839820384979248,0.9540815949440002,0.8889294862747192,0.9102368354797363,0.434202641248703,2,,,,,,,,,,,,,,,,,,
,140,,,,,,,,,,2,0.9651831388473511,0.9128250479698181,0.7801603078842163,0.9058823585510254,0.9011884331703186,0.9345070123672485,0.9168882966041565,0.9136673212051392,{'loss': 0.22713491320610046},,,,,,,,,
0.001,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,187,0.8949366211891174,0.9483567476272583,0.7833333611488342,0.9973474144935608,0.9790419936180115,0.760465145111084,0.895894467830658,0.9149656295776367,0.04517406225204468,3,,,,,,,,,,,,,,,,,,
,187,,,,,,,,,,3,0.968110203742981,0.9237252473831177,0.8096584677696228,0.9107047319412231,0.9167231917381287,0.948578417301178,0.9275680780410767,0.9252681136131287,{'loss': 0.20537465810775757},,,,,,,,,
0.001,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,234,0.9221519827842712,0.9739304184913635,0.8104166388511658,0.9557738900184631,0.9865269660949707,0.7987879514694214,0.9182552099227905,0.9327555894851685,0.019937636330723763,4,,,,,,,,,,,,,,,,,,
,234,,,,,,,,,,4,0.9722920060157776,0.9354282021522522,0.8423413634300232,0.9236541986465454,0.9301222562789917,0.9587412476539612,0.9390791654586792,0.9374356865882874,{'loss': 0.16554796695709229},,,,,,,,,
0.001,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,0.8322783708572388,0.9806114435195923,0.8729166388511658,0.8991416692733765,0.9850300550460815,0.7144408226013184,0.876832902431488,0.919833242893219,0.026475558057427406,5,,,,,,,,,,,,,,,,,,
,281,,,,,,,,,,5,0.9775862097740173,0.947896420955658,0.8678174614906311,0.9355086088180542,0.947083592414856,0.9683665037155151,0.9507979154586792,0.9493184089660645,{'loss': 0.15420666337013245},,,,,,,,,
0.001,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,328,0.9810127019882202,0.937688946723938,0.8020833730697632,0.977157473564148,0.9416168928146362,0.9236416816711426,0.9398826956748962,0.9342908263206482,0.15169550478458405,6,,,,,,,,,,,,,,,,,,
,328,,,,,,,,,,6,0.9758005738258362,0.9471665620803833,0.8682225942611694,0.9326410889625549,0.9477611184120178,0.9687933325767517,0.9499667882919312,0.948948323726654,{'loss': 0.12954789400100708},,,,,,,,,
0.001,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
