lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,92,0.14722536504268646,0.9889967441558838,0.7381600141525269,1.8757824364001863e-05,0,,,,,,,,
,92,,,,,0,0.7394277453422546,0.7041596174240112,0.8347780704498291,{'loss': 0.29439181089401245},,,,
0.001,93,,,,,,,,,,,,,
,185,0.09852774441242218,0.9055016040802002,0.9482852220535278,0.008816893212497234,1,,,,,,,,
,185,,,,,1,0.9112846851348877,0.867214024066925,0.93190598487854,{'loss': 0.29408031702041626},,,,
0.001,186,,,,,,,,,,,,,
,278,0.11608154326677322,0.8886731266975403,0.987479567527771,0.03332921117544174,2,,,,,,,,
,278,,,,,2,0.9236353635787964,0.8883858919143677,0.9415204524993896,{'loss': 0.23993121087551117},,,,
0.001,279,,,,,,,,,,,,,
,371,0.6359003186225891,0.9527508020401001,0.9074578285217285,0.0013837855076417327,3,,,,,,,,
,371,,,,,3,0.9343941807746887,0.8964053392410278,0.9522864818572998,{'loss': 0.2290629744529724},,,,
0.001,372,,,,,,,,,,,,,
,464,0.2797282040119171,0.8472492098808289,0.987479567527771,0.041279762983322144,4,,,,,,,,
,464,,,,,4,0.9404214024543762,0.9094254374504089,0.9573890566825867,{'loss': 0.1503070890903473},,,,
0.001,465,,,,,,,,,,,,,
,557,0.9496036171913147,0.8783171772956848,0.8884050250053406,0.016631003469228745,5,,,,,,,,
,557,,,,,5,0.9441652894020081,0.9120101928710938,0.9617754817008972,{'loss': 0.17575404047966003},,,,
0.001,558,,,,,,,,,,,,,
,650,0.7633069157600403,0.9365695714950562,0.8998367190361023,0.0021300441585481167,6,,,,,,,,
,650,,,,,6,0.9486607313156128,0.9303708076477051,0.9678295254707336,{'loss': 0.17988750338554382},,,,
0.001,651,,,,,,,,,,,,,
,743,0.8612684011459351,0.90873783826828,0.9662493467330933,0.0013814667472615838,7,,,,,,,,
,743,,,,,7,0.9563032388687134,0.9355112314224243,0.9706496596336365,{'loss': 0.12004108726978302},,,,
0.001,744,,,,,,,,,,,,,
,836,0.7729331851005554,0.8828479051589966,0.9559063911437988,0.0013412360567599535,8,,,,,,,,
,836,,,,,8,0.9633142948150635,0.9501698613166809,0.9775456786155701,{'loss': 0.06491285562515259},,,,
0.001,837,,,,,,,,,,,,,
,929,0.5486976504325867,0.9676375389099121,0.8938486576080322,0.0003693650069180876,9,,,,,,,,
,929,,,,,9,0.9662341475486755,0.9523338079452515,0.9812976717948914,{'loss': 0.07879704236984253},,,,
0.001,930,,,,,,,,,,,,,
,1022,0.787089467048645,0.9559870362281799,0.8410452008247375,0.00014838521019555628,10,,,,,,,,
,1022,,,,,10,0.9715401530265808,0.9617942571640015,0.9824506640434265,{'loss': 0.08673901110887527},,,,
,1023,,,,,11,,,,,0.1603628695011139,0.9927833676338196,0.7513575553894043,1.1302834749221802
,1023,,,,,11,,,,,0.14722536504268646,0.9889967441558838,0.7381600141525269,1.8757824364001863e-05
,1023,,,,,11,,,,,0.19616204500198364,0.9336099624633789,0.6406533718109131,0.32102248072624207
