lr-Adam/pg1,lr-Adam/pg2,step,train_loss,train_acc_top1,train_acc_top5,train_acc_mean_pos,epoch
,,64,3.6343350410461426,0.37013888359069824,0.5523611307144165,28.021528244018555,5
,,65,3.5093445777893066,0.379027783870697,0.5530555844306946,22.89083480834961,5
,,66,3.440058708190918,0.4156944453716278,0.585277795791626,23.378889083862305,5
,,67,3.3689181804656982,0.41750001907348633,0.5900000333786011,21.392778396606445,5
,,68,3.353799343109131,0.4131944477558136,0.5847222208976746,21.80583381652832,5
,,69,3.2772998809814453,0.4238888621330261,0.5959722399711609,21.06861114501953,5
,,70,3.3256356716156006,0.4075000286102295,0.570555567741394,20.384166717529297,5
,,71,3.272736072540283,0.43097224831581116,0.6100000143051147,22.941667556762695,5
0.0006666666666666666,0.0006666666666666666,72,,,,,
,,72,3.176767349243164,0.42972221970558167,0.6041666269302368,18.49444580078125,6
,,73,3.1282713413238525,0.4337500333786011,0.6184722781181335,18.412500381469727,6
,,74,2.9976866245269775,0.45319443941116333,0.641389012336731,14.720695495605469,6
,,75,3.0303452014923096,0.43833333253860474,0.6318055987358093,15.835000038146973,6
,,76,2.985607147216797,0.47555553913116455,0.6501388549804688,16.87611198425293,6
,,77,2.8091061115264893,0.49597224593162537,0.6894444227218628,13.801250457763672,6
,,78,3.121830940246582,0.43444448709487915,0.6115278005599976,20.477222442626953,6
,,79,3.070477247238159,0.4466666579246521,0.6301388740539551,21.378334045410156,6
,,80,3.1197187900543213,0.45222219824790955,0.62416672706604,22.64611053466797,6
,,81,2.927215576171875,0.4399999976158142,0.6434722542762756,15.41986083984375,6
,,82,3.109358310699463,0.41749998927116394,0.6145833134651184,19.442779541015625,6
,,83,2.940455436706543,0.4365277886390686,0.6436110734939575,15.893473625183105,6
0.0007777777777777777,0.0007777777777777777,84,,,,,
,,84,2.877077579498291,0.4561111330986023,0.6606944799423218,14.761667251586914,7
,,85,2.928861618041992,0.4570833444595337,0.6377778053283691,17.402084350585938,7
,,86,2.7975716590881348,0.47069448232650757,0.6688888669013977,13.602777481079102,7
,,87,2.648824691772461,0.5143055319786072,0.7006944417953491,13.538888931274414,7
,,88,2.782031774520874,0.47430557012557983,0.6684722304344177,15.114862442016602,7
,,89,2.5552306175231934,0.5180555582046509,0.7197222709655762,11.345416069030762,7
,,90,2.500553607940674,0.53041672706604,0.7206945419311523,10.143333435058594,7
,,91,2.5807387828826904,0.5138888955116272,0.7111111283302307,12.251388549804688,7
,,92,2.442972421646118,0.5545833110809326,0.7313889265060425,10.0831937789917,7
,,93,2.469674587249756,0.5147222280502319,0.7234722375869751,9.915138244628906,7
,,94,2.448939800262451,0.5356944799423218,0.7220834493637085,10.995416641235352,7
,,95,2.4581122398376465,0.5222222208976746,0.7119444012641907,10.111945152282715,7
0.0008888888888888888,0.0008888888888888888,96,,,,,
,,96,2.4722118377685547,0.518333375453949,0.7188889384269714,10.831666946411133,8
,,97,2.415750503540039,0.5365278124809265,0.7329166531562805,10.046250343322754,8
,,98,2.5418684482574463,0.5127778053283691,0.7094444632530212,12.390000343322754,8
,,99,2.442866086959839,0.5433334112167358,0.729305624961853,12.644583702087402,8
,,100,2.3256962299346924,0.5698611736297607,0.7472221851348877,10.424304962158203,8
,,101,2.612823486328125,0.5205556154251099,0.7011110782623291,16.39458465576172,8
,,102,2.4221620559692383,0.5443055629730225,0.7226389646530151,9.882638931274414,8
,,103,2.4352145195007324,0.541111171245575,0.7347222566604614,10.669583320617676,8
,,104,2.3312418460845947,0.5636111497879028,0.7495833039283752,9.75027847290039,8
,,105,2.22457218170166,0.5802777409553528,0.7686110734939575,7.3550004959106445,8
,,106,2.2998523712158203,0.5529166460037231,0.7479167580604553,8.832221984863281,8
,,107,2.222201347351074,0.5790278315544128,0.7719444036483765,9.707083702087402,8
0.001,0.001,108,,,,,
,,108,2.2218148708343506,0.5795833468437195,0.7645833492279053,8.829583168029785,9
,,109,2.3108742237091064,0.5456944704055786,0.7516666054725647,10.814583778381348,9
,,110,2.181340217590332,0.5861111283302307,0.7733333110809326,9.127083778381348,9
,,111,2.1216413974761963,0.6105555891990662,0.7895833849906921,8.948333740234375,9
,,112,1.9871058464050293,0.6369444727897644,0.8076388835906982,6.140833377838135,9
,,113,2.054166555404663,0.6158333420753479,0.7927778363227844,7.620555400848389,9
,,114,2.112826108932495,0.5909722447395325,0.7854166626930237,8.021944046020508,9
,,115,2.323598623275757,0.5548611283302307,0.738611102104187,11.498055458068848,9
,,116,2.2913618087768555,0.5615277886390686,0.7455555200576782,10.498610496520996,9
,,117,2.125584363937378,0.6002777814865112,0.7755555510520935,7.733611583709717,9
,,118,2.0867412090301514,0.6020833849906921,0.7925000190734863,7.707361698150635,9
,,119,2.0877177715301514,0.6094444394111633,0.7920833230018616,8.258193969726562,9
0.001,0.001,120,,,,,
,,120,1.9931180477142334,0.6156944632530212,0.8133333921432495,7.335971832275391,10
,,121,2.014704942703247,0.6145833730697632,0.8075000643730164,7.047778129577637,10
,,122,2.004058837890625,0.6108334064483643,0.7994444966316223,6.135972499847412,10
,,123,2.2223095893859863,0.5724999904632568,0.752083420753479,9.670416831970215,10
,,124,1.8780030012130737,0.6452777981758118,0.8359721899032593,5.550556182861328,10
,,125,1.9249693155288696,0.6405555009841919,0.8155555725097656,7.260556221008301,10
,,126,1.905489206314087,0.64083331823349,0.823472261428833,6.850555419921875,10
,,127,1.838456153869629,0.6579166650772095,0.8384722471237183,6.206110954284668,10
,,128,1.9509178400039673,0.6318055987358093,0.8063889145851135,7.37166690826416,10
,,129,1.7709766626358032,0.6694444417953491,0.8431944847106934,5.318889141082764,10
,,130,1.9115071296691895,0.6223611235618591,0.8213889002799988,6.064305782318115,10
,,131,1.7553951740264893,0.676527738571167,0.8480555415153503,6.319999694824219,10
0.0009999993769347776,0.0009999993769347776,132,,,,,
,,132,1.7074248790740967,0.6886111497879028,0.8494444489479065,5.785555839538574,11
,,133,1.6485446691513062,0.68833327293396,0.8704166412353516,4.747638702392578,11
,,134,1.6920700073242188,0.6888889074325562,0.8549999594688416,5.3390278816223145,11
,,135,1.6395761966705322,0.6969444751739502,0.8643056154251099,5.088889122009277,11
,,136,1.5775578022003174,0.7197222113609314,0.8744444847106934,4.442639350891113,11
,,137,1.722350835800171,0.6787499785423279,0.8463888764381409,5.404582977294922,11
,,138,1.5779731273651123,0.701805591583252,0.8763889074325562,4.157222270965576,11
,,139,1.6431266069412231,0.6884722113609314,0.8647223114967346,4.527083396911621,11
,,140,1.6047320365905762,0.6976388692855835,0.8640277981758118,4.7866668701171875,11
,,141,1.5671889781951904,0.7126389145851135,0.882361114025116,4.5697221755981445,11
,,142,1.5736182928085327,0.722361147403717,0.8731945157051086,4.83875036239624,11
,,143,1.582476019859314,0.7076389193534851,0.8777778148651123,4.257222652435303,11
0.0009999975077406627,0.0009999975077406627,144,,,,,
,,144,1.5103225708007812,0.7243055105209351,0.8902778029441833,3.891111373901367,12
,,145,1.6477769613265991,0.6923611760139465,0.8645833730697632,4.850832939147949,12
,,146,1.8118544816970825,0.6476389169692993,0.82750004529953,6.167084217071533,12
,,147,1.8072433471679688,0.6451388597488403,0.8261111378669739,5.676944732666016,12
,,148,1.9574778079986572,0.6061110496520996,0.7959722876548767,6.701250076293945,12
,,149,1.7491111755371094,0.6623611450195312,0.8490278124809265,5.463333606719971,12
,,150,1.6844764947891235,0.6850000619888306,0.8525000214576721,5.150555610656738,12
,,151,1.708375096321106,0.6766667366027832,0.8541666865348816,5.047916889190674,12
,,152,1.6834571361541748,0.6841667294502258,0.8540277481079102,5.326250076293945,12
,,153,1.6834768056869507,0.6936111450195312,0.8566666841506958,5.983194351196289,12
,,154,1.4801467657089233,0.73416668176651,0.8915277719497681,3.837083339691162,12
,,155,1.589998483657837,0.7186110615730286,0.873472273349762,5.281944274902344,12
0.0009999943924223142,0.0009999943924223142,156,,,,,
,,156,1.5461041927337646,0.7222222685813904,0.8729166984558105,4.481249809265137,13
,,157,1.5234081745147705,0.7284722328186035,0.8751389384269714,4.373194694519043,13
,,158,1.6242163181304932,0.6962499618530273,0.8638890385627747,4.693611145019531,13
,,159,1.4880568981170654,0.7275000214576721,0.8890277743339539,3.884305477142334,13
,,160,1.5444883108139038,0.714305579662323,0.8818055391311646,4.056527614593506,13
,,161,1.4780269861221313,0.730555534362793,0.8837499618530273,3.8830556869506836,13
,,162,1.4788899421691895,0.7270833253860474,0.8854166269302368,4.12833309173584,13
,,163,1.4836941957473755,0.7190277576446533,0.8968055844306946,4.402639389038086,13
,,164,1.3572797775268555,0.7598611116409302,0.9090278148651123,3.288194417953491,13
,,165,1.3536019325256348,0.7658333778381348,0.9119445085525513,3.266944408416748,13
,,166,1.4327490329742432,0.7373611330986023,0.8951389193534851,3.346944570541382,13
,,167,1.5190637111663818,0.7120833396911621,0.8793056011199951,4.150694370269775,13
0.0009999900309874963,0.0009999900309874963,168,,,,,
,,168,1.3693346977233887,0.7556944489479065,0.9038888812065125,3.7605557441711426,14
,,169,1.4106944799423218,0.7448611259460449,0.8998610973358154,4.284722328186035,14
,,170,1.4339429140090942,0.7434722185134888,0.8931944966316223,4.157639026641846,14
,,171,1.4294171333312988,0.7400000095367432,0.8936111927032471,4.002083778381348,14
,,172,1.3468438386917114,0.7604166865348816,0.9041666388511658,3.448472261428833,14
,,173,1.3435802459716797,0.7570833563804626,0.9050000309944153,3.0444440841674805,14
,,174,1.3444950580596924,0.769861102104187,0.9045833349227905,3.5880556106567383,14
,,175,1.3040144443511963,0.773472249507904,0.9140278100967407,3.160416603088379,14
,,176,1.2734606266021729,0.7766667008399963,0.9184722900390625,3.3036110401153564,14
,,177,1.3503594398498535,0.7640277743339539,0.9009722471237183,3.8895833492279053,14
,,178,1.2602921724319458,0.7904167175292969,0.9263889193534851,2.8256943225860596,14
,,179,1.259117603302002,0.7811110615730286,0.9251389503479004,3.2012500762939453,14
0.0009999844234470784,0.0009999844234470784,180,,,,,
,,180,1.2283445596694946,0.7963888645172119,0.9284722805023193,2.7856945991516113,15
,,181,1.1675677299499512,0.8066666722297668,0.9336111545562744,2.3662500381469727,15
,,182,1.2253375053405762,0.7915278077125549,0.9254166483879089,3.1041665077209473,15
,,183,1.1783251762390137,0.8149999976158142,0.9305555820465088,3.214444637298584,15
,,184,1.1746729612350464,0.8027778267860413,0.9318055510520935,2.9194443225860596,15
,,185,1.2024297714233398,0.7994444966316223,0.9302777647972107,2.911250352859497,15
,,186,1.1468816995620728,0.8123611211776733,0.9391666650772095,2.561666488647461,15
,,187,1.1884121894836426,0.804444432258606,0.930138885974884,2.7476389408111572,15
,,188,1.2065377235412598,0.7955555319786072,0.9344444274902344,2.4876387119293213,15
,,189,1.1582046747207642,0.8095833659172058,0.9376389384269714,2.800694465637207,15
,,190,1.1438701152801514,0.8112500309944153,0.9395833611488342,2.6236112117767334,15
,,191,1.3650838136672974,0.7534722089767456,0.8962500095367432,4.64097261428833,15
0.0009999775698150363,0.0009999775698150363,192,,,,,
,,192,1.3072618246078491,0.7634722590446472,0.9156944751739502,3.2486112117767334,16
,,193,1.1726422309875488,0.8100000619888306,0.9347222447395325,2.8341667652130127,16
,,194,1.256869912147522,0.784583330154419,0.9226389527320862,2.7841665744781494,16
,,195,1.1683194637298584,0.8050000071525574,0.9362500309944153,2.782083511352539,16
,,196,1.2661216259002686,0.7836111783981323,0.9195833206176758,3.2269446849823,16
,,197,1.1353998184204102,0.8208333253860474,0.9390277862548828,2.3566665649414062,16
,,198,1.1769026517868042,0.8001389503479004,0.9336112141609192,2.544722318649292,16
,,199,1.2305803298950195,0.7920833826065063,0.9251388907432556,3.466944694519043,16
,,200,1.1976370811462402,0.7994444370269775,0.9344444274902344,2.616389036178589,16
,,201,1.199082612991333,0.7948610782623291,0.9272221922874451,3.045416831970215,16
,,202,1.1663477420806885,0.810972273349762,0.9326388835906982,2.872361183166504,16
,,203,1.1736724376678467,0.8041667342185974,0.9337499737739563,2.8381946086883545,16
0.000999969470108451,0.000999969470108451,204,,,,,
,,204,1.1874221563339233,0.8040278553962708,0.9329167008399963,3.0095832347869873,17
,,205,1.1602379083633423,0.8070833683013916,0.9343055486679077,2.613333225250244,17
,,206,1.1517996788024902,0.8075000643730164,0.9427778124809265,2.369860887527466,17
,,207,1.1256757974624634,0.8162500262260437,0.9377778172492981,2.4802780151367188,17
,,208,1.0844616889953613,0.831944465637207,0.9443055987358093,2.3456945419311523,17
,,209,1.098022699356079,0.823472261428833,0.945972204208374,2.4318056106567383,17
,,210,1.0845506191253662,0.8262500166893005,0.9468055367469788,2.487222194671631,17
,,211,1.1539013385772705,0.8081945180892944,0.9323611259460449,2.707777976989746,17
,,212,1.0441886186599731,0.8375000357627869,0.9483333826065063,2.1395833492279053,17
,,213,1.0946139097213745,0.8247222304344177,0.9409722685813904,2.2816667556762695,17
,,214,1.0283111333847046,0.8434723019599915,0.9530556201934814,2.0799999237060547,17
,,215,1.0762416124343872,0.825416624546051,0.9465277791023254,2.236527919769287,17
0.0009999601243475091,0.0009999601243475091,216,,,,,
,,216,1.0979869365692139,0.8187500238418579,0.9433333277702332,2.331805467605591,18
,,217,1.0599260330200195,0.8327778577804565,0.9534723162651062,2.09375,18
,,218,1.056751012802124,0.8322222232818604,0.947361171245575,2.250694513320923,18
,,219,1.0214849710464478,0.8479166626930237,0.9511110782623291,2.2645833492279053,18
,,220,0.9384005665779114,0.8680557012557983,0.9579167366027832,2.340416669845581,18
,,221,0.9489238858222961,0.8677777647972107,0.9647222757339478,1.8016667366027832,18
,,222,1.003250002861023,0.8493055701255798,0.9538888931274414,2.6719446182250977,18
,,223,1.0063986778259277,0.8388888835906982,0.9543055891990662,1.9590280055999756,18
,,224,0.9402960538864136,0.8593055605888367,0.9630556106567383,2.2427778244018555,18
,,225,0.9975860714912415,0.8415278196334839,0.9570833444595337,1.7697221040725708,18
,,226,0.944771409034729,0.8588889241218567,0.957361102104187,1.9747222661972046,18
,,227,0.9427410960197449,0.8581944704055786,0.9593055844306946,1.9437499046325684,18
0.0009999495325555025,0.0009999495325555025,228,,,,,
,,228,1.044467806816101,0.8325000405311584,0.9481945037841797,2.63694429397583,19
,,229,0.9499357342720032,0.8537499904632568,0.9565277695655823,2.086250066757202,19
,,230,0.8811632394790649,0.8777778148651123,0.9645833969116211,1.9033331871032715,19
,,231,0.9649097919464111,0.8529166579246521,0.9566667079925537,1.9376388788223267,19
,,232,0.9776808619499207,0.84333336353302,0.9543055295944214,2.0780556201934814,19
,,233,0.9012282490730286,0.8669443726539612,0.9668055772781372,1.7062501907348633,19
,,234,0.8739180564880371,0.8748611807823181,0.96791672706604,1.5440278053283691,19
,,235,0.9265578389167786,0.8616666793823242,0.9600000381469727,2.092222213745117,19
,,236,1.0070635080337524,0.8405555486679077,0.9534722566604614,2.144305467605591,19
,,237,0.92463618516922,0.8665277361869812,0.9630556106567383,2.0334722995758057,19
,,238,0.9661662578582764,0.8534721732139587,0.9579166173934937,1.9006943702697754,19
,,239,0.9671627879142761,0.8527778387069702,0.9580555558204651,1.963749885559082,19
0.0009999376947588288,0.0009999376947588288,240,,,,,
,,240,0.8786483407020569,0.8773611187934875,0.9695833921432495,2.0444443225860596,20
,,241,1.040418028831482,0.832777738571167,0.9479166269302368,2.5486111640930176,20
,,242,0.903366208076477,0.8676389455795288,0.9633333683013916,1.925694465637207,20
,,243,0.8194045424461365,0.8899999856948853,0.9736111164093018,1.7422221899032593,20
,,244,0.9609049558639526,0.8509722352027893,0.9561111330986023,2.11555552482605,20
,,245,0.898716926574707,0.8729166984558105,0.9675000309944153,1.9824999570846558,20
,,246,0.8810362815856934,0.8718056082725525,0.9711111783981323,1.6252777576446533,20
,,247,0.9199885129928589,0.8568055629730225,0.9641667008399963,1.9277777671813965,20
,,248,0.9182567596435547,0.8645833730697632,0.960277795791626,1.8316668272018433,20
,,249,0.8584160804748535,0.8762500286102295,0.9719444513320923,1.6331944465637207,20
,,250,0.9021896719932556,0.8641667366027832,0.9662500619888306,1.6751389503479004,20
,,251,0.8986905217170715,0.8722222447395325,0.9679166674613953,2.148750066757202,20
0.000999924610986991,0.000999924610986991,252,,,,,
,,252,0.8511027097702026,0.884444534778595,0.9711110591888428,1.7252777814865112,21
,,253,0.8969359397888184,0.8675000667572021,0.9672222137451172,1.6665277481079102,21
,,254,0.8475132584571838,0.8794444799423218,0.9708333611488342,1.6913888454437256,21
,,255,0.7993666529655457,0.8994444608688354,0.9737500548362732,1.7538888454437256,21
,,256,0.8773658275604248,0.8729166984558105,0.9633333086967468,2.031388998031616,21
,,257,0.8493977785110474,0.8862500190734863,0.96833336353302,1.8223611116409302,21
,,258,0.8046277761459351,0.8945834040641785,0.9731944799423218,1.508750081062317,21
,,259,0.7911356687545776,0.8919445276260376,0.9820833206176758,1.421805500984192,21
,,260,0.8325634002685547,0.8762500286102295,0.96833336353302,1.6502777338027954,21
,,261,0.8355152010917664,0.8911111354827881,0.9719443917274475,2.1463890075683594,21
,,262,0.816222071647644,0.8880555629730225,0.9747222065925598,1.5868054628372192,21
,,263,0.8548049330711365,0.8784722089767456,0.9731944799423218,1.7725000381469727,21
0.0009999102812725971,0.0009999102812725971,264,,,,,
,,264,0.8179872632026672,0.8876388669013977,0.9775000214576721,1.5104167461395264,22
,,265,0.8686246871948242,0.8751389384269714,0.9655556082725525,1.7484722137451172,22
,,266,0.7897847890853882,0.8945833444595337,0.9727778434753418,1.6008332967758179,22
,,267,0.8143073320388794,0.8894444704055786,0.9751390218734741,1.787083387374878,22
,,268,0.8679146766662598,0.877083420753479,0.9670833945274353,1.9769445657730103,22
,,269,0.807938277721405,0.8930556178092957,0.9762499332427979,1.4920833110809326,22
,,270,0.8262469172477722,0.8911111950874329,0.9720833897590637,1.9019443988800049,22
,,271,0.7782016396522522,0.8983333110809326,0.9758332967758179,1.6077778339385986,22
,,272,0.839653730392456,0.8847222924232483,0.96833336353302,1.8920834064483643,22
,,273,0.8279613256454468,0.886388897895813,0.9727778434753418,1.6383333206176758,22
,,274,0.8698900938034058,0.8741666674613953,0.9701389074325562,1.6581944227218628,22
,,275,0.9422793388366699,0.8525000810623169,0.957777738571167,1.9973610639572144,22
0.0009998947056513608,0.0009998947056513608,276,,,,,
,,276,0.8033827543258667,0.8918056488037109,0.9695833921432495,1.6898610591888428,23
,,277,0.8432707786560059,0.877916693687439,0.9702777862548828,1.6506943702697754,23
,,278,0.8203480243682861,0.8955556154251099,0.9705556035041809,1.5750000476837158,23
,,279,0.8540451526641846,0.8797221779823303,0.96833336353302,1.787916660308838,23
,,280,0.7336943745613098,0.9124999642372131,0.9802778363227844,1.43666672706604,23
,,281,0.87531977891922,0.8723610639572144,0.9636111855506897,1.9022221565246582,23
,,282,0.7903847098350525,0.8966666460037231,0.9762499928474426,1.8097221851348877,23
,,283,0.8085662126541138,0.8920833468437195,0.972361147403717,1.6259722709655762,23
,,284,0.8076921701431274,0.89041668176651,0.9698611497879028,1.6345833539962769,23
,,285,0.7677245140075684,0.9001389145851135,0.9759722948074341,1.5277777910232544,23
,,286,0.8176664113998413,0.8862500190734863,0.971250057220459,1.6599998474121094,23
,,287,0.7514974474906921,0.90583336353302,0.9786111116409302,1.5034723281860352,23
0.0009998778841621002,0.0009998778841621002,288,,,,,
,,288,0.7727916836738586,0.9024999737739563,0.9800000190734863,1.3899999856948853,24
,,289,0.73381108045578,0.9094445109367371,0.9761111736297607,1.6177778244018555,24
,,290,0.7615376114845276,0.9013888835906982,0.9781944751739502,1.43791663646698,24
,,291,0.7921105027198792,0.8962500691413879,0.9719445109367371,1.8840278387069702,24
,,292,0.7632693648338318,0.9002777934074402,0.9745833277702332,1.4233332872390747,24
,,293,0.735968828201294,0.90625,0.9815278053283691,1.399027705192566,24
,,294,0.7112303972244263,0.9169445037841797,0.9852778315544128,1.3233332633972168,24
,,295,0.756090521812439,0.9056944847106934,0.9759722352027893,1.7243056297302246,24
,,296,0.7447024583816528,0.9061111807823181,0.981666624546051,1.3550000190734863,24
,,297,0.7211146354675293,0.9141666293144226,0.9800000190734863,1.5511109828948975,24
,,298,0.7245269417762756,0.9116666316986084,0.9791666865348816,1.4031944274902344,24
,,299,0.730063796043396,0.9125000238418579,0.9833333492279053,1.4279166460037231,24
0.0009998598168467392,0.0009998598168467392,300,,,,,
,,300,0.7163781523704529,0.9098610877990723,0.9798610806465149,1.4552778005599976,25
,,301,0.7507819533348083,0.8969444632530212,0.9766667485237122,1.5594444274902344,25
,,302,0.7572337985038757,0.9065277576446533,0.976111114025116,1.5720832347869873,25
,,303,0.7507846355438232,0.9040278196334839,0.9750000238418579,1.6116666793823242,25
,,304,0.6936472058296204,0.9194444417953491,0.9794445037841797,1.3568055629730225,25
,,305,0.7509075999259949,0.9031944870948792,0.9759722352027893,1.6711112260818481,25
,,306,0.7419934868812561,0.9040278196334839,0.9795833230018616,1.3615278005599976,25
,,307,0.708429217338562,0.9179167747497559,0.9806944727897644,1.4686111211776733,25
,,308,0.6852160096168518,0.9211111664772034,0.9851388931274414,1.3751388788223267,25
,,309,0.6717188358306885,0.9247222542762756,0.9870834350585938,1.2747223377227783,25
,,310,0.6996758580207825,0.9155555963516235,0.9831944108009338,1.3663889169692993,25
,,311,0.7509907484054565,0.9004166722297668,0.9797222018241882,1.4462499618530273,25
0.000999840503750306,0.000999840503750306,312,,,,,
,,312,0.6970122456550598,0.9225000739097595,0.980555534362793,1.466111183166504,26
,,313,0.703615128993988,0.9131944179534912,0.9795833230018616,1.501666784286499,26
,,314,0.6229377388954163,0.9383333921432495,0.9911110997200012,1.296388864517212,26
,,315,0.7027272582054138,0.9113889932632446,0.9819445013999939,1.3755555152893066,26
,,316,0.7329616546630859,0.9069444537162781,0.9777777791023254,1.5243055820465088,26
,,317,0.6920201182365417,0.9155555367469788,0.9845833778381348,1.2927777767181396,26
,,318,0.7127584218978882,0.9190278649330139,0.9833333492279053,1.396944522857666,26
,,319,0.7336362600326538,0.9073611497879028,0.9786111116409302,1.8165278434753418,26
,,320,0.7133678197860718,0.9119444489479065,0.9781944155693054,1.475000023841858,26
,,321,0.7623864412307739,0.9006944894790649,0.9825000762939453,1.3431944847106934,26
,,322,0.7672263979911804,0.8968055248260498,0.9758333563804626,1.702638864517212,26
