lr-AdamW,step,val_accuracy_NORMAL,val_precision_NORMAL,val_accuracy_AMD,val_precision_AMD,val_accuracy_DME,val_precision_DME,val_f1,val_auc,val_loss,epoch,train_accuracy_NORMAL,train_precision_NORMAL,train_accuracy_AMD,train_precision_AMD,train_accuracy_DME,train_precision_DME,train_f1,train_auc,train_loss,test_accuracy_NORMAL,test_precision_NORMAL,test_accuracy_AMD,test_precision_AMD,test_accuracy_DME,test_precision_DME,test_f1,test_auc,test_loss
0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.991465151309967,0.8251776099205017,0.7156249284744263,0.9443298578262329,0.6958474516868591,0.998389720916748,0.8706044554710388,0.8507033586502075,0.9599597454071045,0,,,,,,,,,,,,,,,,,,
,62,,,,,,,,,,0,0.9491662383079529,0.8826227784156799,0.6962403655052185,0.8245943784713745,0.8504105806350708,0.910209596157074,0.8803014159202576,0.8773007392883301,{'loss': 0.2584717571735382},,,,,,,,,
0.001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,0.9962067604064941,0.8291239142417908,0.637499988079071,0.995121955871582,0.7699213624000549,0.985632061958313,0.8777471780776978,0.8527503609657288,0.4052415192127228,1,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,1,0.9724303483963013,0.9308224320411682,0.8336857557296753,0.9229568839073181,0.9225316643714905,0.9571841955184937,0.9357948899269104,0.9334936141967773,{'loss': 0.1798306703567505},,,,,,,,,
0.001,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,188,0.9966808557510376,0.8331351280212402,0.7234374284744263,0.9935622215270996,0.7227834463119507,0.9892473220825195,0.8815933465957642,0.8607286810874939,1.068839192390442,2,,,,,,,,,,,,,,,,,,
,188,,,,,,,,,,2,0.9738450050354004,0.9425740242004395,0.8625966310501099,0.9337268471717834,0.9408642053604126,0.9635094404220581,0.946149468421936,0.9452027082443237,{'loss': 0.1801779419183731},,,,,,,,,
0.001,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,0.8776670694351196,0.9680962562561035,0.9406250715255737,0.7941952347755432,0.9640852212905884,0.8855670690536499,0.9098901152610779,0.9416927695274353,0.13330534100532532,3,,,,,,,,,,,,,,,,,,
,251,,,,,,,,,,3,0.9794749021530151,0.9534664750099182,0.8868023157119751,0.9485639929771423,0.9523929953575134,0.9693298935890198,0.9564732909202576,0.9554957747459412,{'loss': 0.16454024612903595},,,,,,,,,
0.001,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,314,0.9440492987632751,0.9166666269302368,0.7624999284744263,0.9918699264526367,0.9281706213951111,0.847335934638977,0.9082417488098145,0.9101601839065552,0.16299672424793243,4,,,,,,,,,,,,,,,,,,
,314,,,,,,,,,,4,0.9812402725219727,0.9574790596961975,0.8988012075424194,0.9507646560668945,0.9563516974449158,0.9751735925674438,0.9606274962425232,0.9597910642623901,{'loss': 0.1283354014158249},,,,,,,,,
0.001,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,0.9876719117164612,0.8905515074729919,0.7249999642372131,0.9957081079483032,0.8967452049255371,0.9568862318992615,0.9192308187484741,0.9047407507896423,0.2819751799106598,5,,,,,,,,,,,,,,,,,,
,377,,,,,,,,,,5,0.9811352491378784,0.9602917432785034,0.9052816033363342,0.9531048536300659,0.9604648947715759,0.9752469062805176,0.962704598903656,0.9622930884361267,{'loss': 0.10502053797245026},,,,,,,,,
0.001,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,0.9141773581504822,0.942787230014801,0.7671875357627869,0.9879274964332581,0.9494948983192444,0.7704917192459106,0.896977961063385,0.9101282358169556,0.25411713123321533,6,,,,,,,,,,,,,,,,,,
,440,,,,,,,,,,6,0.9847851395606995,0.9712563753128052,0.9297876358032227,0.9630908966064453,0.9736475348472595,0.9814814925193787,0.9723462462425232,0.9724326729774475,{'loss': 0.09173911809921265},,,,,,,,,
0.001,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,503,0.9284020066261292,0.9486433267593384,0.8468750715255737,0.931271493434906,0.9528619050979614,0.8541246652603149,0.9200549721717834,0.932137131690979,0.21989285945892334,7,,,,,,,,,,,,,,,,,,
,503,,,,,,,,,,7,0.9842033982276917,0.972126841545105,0.9324182271957397,0.960652768611908,0.9743005037307739,0.9823845624923706,0.97265625,0.97304767370224,{'loss': 0.09177882224321365},,,,,,,,,
0.001,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,566,0.9554291367530823,0.939393937587738,0.9437499642372131,0.9179330468177795,0.8911334276199341,0.9486260414123535,0.9376373887062073,0.9452930688858032,0.40073132514953613,8,,,,,,,,,,,,,,,,,,
,566,,,,,,,,,,8,0.9868708848953247,0.9776502847671509,0.9456750154495239,0.9662294983863831,0.978879451751709,0.9857360124588013,0.9776476621627808,0.9781304001808167,{'loss': 0.06406084448099136},,,,,,,,,
0.001,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629,0.9431009888648987,0.9431009888648987,0.8874999284744263,0.9709401726722717,0.9382715821266174,0.8837209343910217,0.9321427941322327,0.940801739692688,0.105260469019413,9,,,,,,,,,,,,,,,,,,
,629,,,,,,,,,,9,0.9890121817588806,0.9793015122413635,0.950536847114563,0.9738503098487854,0.9814347624778748,0.9875460267066956,0.9803757667541504,0.9804705381393433,{'loss': 0.07057701051235199},,,,,,,,,
0.001,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692,0.9383593797683716,0.9352551102638245,0.9765625,0.8344459533691406,0.8574634790420532,0.9858064651489258,0.9252747893333435,0.9395943880081177,0.8103650212287903,10,,,,,,,,,,,,,,,,,,
